,sbj,rt,ch,value_diff,gaze_diff,right
3942,10,1.8213281676470394,0.0,-4.0,-0.5,0
3943,10,2.336328167646983,1.0,-4.0,0.0,0
3944,10,2.653328167646948,1.0,2.0,-0.75,0
3945,10,1.3213281676470945,2.0,2.0,0.0,1
3946,10,1.6103281676470627,1.0,-4.0,-1.0,0
3947,10,1.8053281676470412,0.0,-4.0,-0.5,0
3948,10,1.7493281676470473,0.0,0.0,-0.5,0
3949,10,1.7373281676470487,1.0,-2.0,-1.0,0
3950,10,1.2733281676470998,1.0,-2.0,-0.5,0
3951,10,1.9003281676470307,2.0,6.0,-0.25,1
3952,10,1.3563281676470906,1.0,0.0,-0.75,0
3953,10,0.879328167647124,1.0,-4.0,-0.75,0
3954,10,2.08932816764701,1.0,-2.0,-0.75,0
3955,10,2.6683281676469464,1.0,-2.0,-0.5,0
3956,10,1.516328167647073,0.0,-4.0,-1.0,0
3957,10,1.370328167647089,0.0,2.0,-0.5,0
3958,10,1.4373281676470817,1.0,-2.0,0.0,0
3959,10,1.8543281676470358,0.0,-4.0,-0.25,0
3960,10,1.044328167647124,2.0,4.0,0.0,1
3961,10,1.1733281676471108,2.0,8.0,0.0,1
3962,10,2.3393281676469826,2.0,2.0,-0.5,1
3963,10,1.054328167647124,0.0,0.0,-0.75,0
3964,10,1.416328167647084,2.0,2.0,0.0,1
3965,10,1.615328167647062,1.0,0.0,-0.75,0
3966,10,1.5933281676470645,1.0,-6.0,-0.75,0
3967,10,1.1633281676471119,2.0,6.0,0.25,1
3968,10,2.3313281676469835,0.0,-2.0,-0.5,0
3969,10,1.6843281676470545,2.0,-2.0,-0.75,1
3970,10,1.7543281676470468,2.0,6.0,0.0,1
3971,10,0.8313281676471239,2.0,4.0,0.5,1
3972,10,1.2453281676471029,1.0,-2.0,-0.75,0
3973,10,1.54432816764707,0.0,-2.0,-0.5,0
3974,10,1.7083281676470519,1.0,-2.0,-1.0,0
3975,10,1.2593281676471013,0.0,0.0,-0.25,0
3976,10,1.326328167647094,2.0,2.0,0.0,1
3977,10,2.426328167646973,0.0,0.0,0.0,0
3978,10,1.6173281676470619,1.0,-2.0,-0.5,0
3979,10,2.7293281676469396,2.0,2.0,0.0,1
3980,10,2.1423281676470043,1.0,4.0,-0.75,0
3981,11,1.0219526081085208,2.0,6.0,0.25,1
3982,11,1.257952608108521,1.0,-2.0,-1.0,0
3983,11,1.1769526081085209,2.0,4.0,0.5,1
3984,11,1.4679526081085212,1.0,0.0,-0.5,0
3985,11,1.8489526081084848,2.0,0.0,-1.0,1
3986,11,0.9249526081085209,1.0,2.0,-0.5,0
3987,11,1.416952608108521,0.0,2.0,-0.5,0
3988,11,1.2789526081085212,2.0,4.0,0.5,1
3989,11,1.2869526081085212,2.0,4.0,0.0,1
3990,11,1.4059526081085212,0.0,0.0,-0.5,0
3991,11,1.1329526081085208,2.0,2.0,0.0,1
3992,11,0.9519526081085208,1.0,-6.0,0.25,0
3993,11,1.066952608108521,1.0,2.0,0.0,0
3994,11,1.5129526081085212,2.0,2.0,0.0,1
3995,11,0.9959526081085208,2.0,2.0,-0.25,1
3996,11,1.6139526081085107,2.0,-2.0,0.25,1
3997,11,1.103952608108521,1.0,2.0,-0.75,0
3998,11,0.9339526081085208,2.0,6.0,0.0,1
3999,11,1.3349526081085212,1.0,2.0,-0.25,0
4000,11,1.3379526081085211,2.0,2.0,-0.25,1
4001,11,1.0769526081085208,0.0,-2.0,0.0,0
4002,11,1.268952608108521,2.0,-2.0,-0.25,1
4003,11,1.5819526081085142,2.0,4.0,-0.25,1
4004,11,1.042952608108521,0.0,0.0,0.25,0
4005,11,1.0659526081085209,2.0,4.0,0.25,1
4006,11,1.280952608108521,2.0,2.0,-0.25,1
4007,11,1.5899526081085134,2.0,2.0,0.25,1
4008,11,1.0609526081085208,2.0,0.0,-0.5,1
4009,11,1.4239526081085212,2.0,-2.0,-0.25,1
4010,11,1.7499526081084957,1.0,0.0,-0.75,0
4011,11,1.1129526081085208,0.0,0.0,-0.75,0
4012,11,1.074952608108521,2.0,2.0,-0.25,1
4013,11,1.212952608108521,1.0,2.0,-0.5,0
4014,11,1.5589526081085168,1.0,2.0,-0.5,0
4015,11,0.7459526081085207,0.0,-4.0,-0.25,0
4016,11,1.5249526081085205,1.0,-2.0,-0.25,0
4017,11,1.4109526081085213,1.0,-4.0,0.0,0
4018,11,1.173952608108521,2.0,2.0,-0.5,1
4019,11,1.4119526081085212,1.0,-2.0,-0.75,0
4020,11,1.3389526081085212,0.0,0.0,-0.75,0
4021,11,1.8879526081084805,1.0,-2.0,-0.5,0
4022,11,1.0209526081085207,1.0,-4.0,-0.5,0
4023,11,1.110952608108521,1.0,-2.0,-0.75,0
4024,11,1.105952608108521,0.0,4.0,-0.75,0
4025,11,1.3539526081085211,0.0,0.0,-0.25,0
4026,11,1.287952608108521,2.0,4.0,0.25,1
4027,11,0.9649526081085209,2.0,2.0,0.0,1
4028,11,1.046952608108521,2.0,4.0,0.0,1
4029,11,1.5049526081085212,2.0,4.0,-0.5,1
4030,11,0.8689526081085208,2.0,2.0,0.0,1
4031,11,1.7129526081084998,1.0,0.0,-0.25,0
4032,11,1.219952608108521,1.0,2.0,-0.75,0
4033,11,1.3989526081085213,2.0,2.0,0.0,1
4034,11,0.9879526081085208,2.0,0.0,0.25,1
4035,11,1.090952608108521,1.0,-2.0,-0.5,0
4036,11,1.221952608108521,1.0,-2.0,-1.0,0
4037,11,1.006952608108521,1.0,-2.0,0.0,0
4038,11,1.185952608108521,2.0,4.0,0.0,1
4039,11,1.181952608108521,1.0,-2.0,-0.5,0
4040,11,1.372952608108521,1.0,0.0,-0.25,0
4041,11,1.719952608108499,2.0,2.0,-0.5,1
4042,11,0.7779526081085206,2.0,4.0,0.25,1
4043,11,1.3479526081085211,1.0,2.0,-0.25,0
4044,11,1.0059526081085208,1.0,-2.0,-0.75,0
4045,11,1.174952608108521,0.0,-2.0,-0.5,0
4046,11,1.106952608108521,2.0,4.0,-0.5,1
4047,11,1.6359526081085083,0.0,2.0,-0.5,0
4048,11,1.1809526081085209,2.0,4.0,0.5,1
4049,11,0.9149526081085209,1.0,0.0,0.0,0
4050,11,1.087952608108521,2.0,-2.0,-0.5,1
4051,11,1.5129526081085212,2.0,2.0,0.0,1
4052,11,1.086952608108521,0.0,-2.0,-1.0,0
4053,11,1.5039526081085213,2.0,2.0,0.0,1
4054,11,1.0459526081085209,2.0,4.0,0.5,1
4055,11,2.882952608108371,2.0,0.0,-0.5,1
4056,11,0.9819526081085208,2.0,2.0,0.75,1
4057,11,1.1849526081085209,2.0,-4.0,-0.5,1
4058,11,1.075952608108521,0.0,-2.0,0.0,0
4059,11,0.8499526081085207,2.0,0.0,0.0,1
4060,11,1.158952608108521,0.0,-2.0,-1.0,0
4061,11,1.085952608108521,2.0,4.0,0.5,1
4062,11,1.3459526081085211,1.0,4.0,-0.5,0
4063,11,1.1489526081085208,1.0,-4.0,-0.75,0
4064,11,0.9829526081085209,1.0,-2.0,-0.25,0
4065,11,0.9219526081085208,1.0,-4.0,-0.5,0
4066,11,1.3959526081085212,2.0,2.0,0.0,1
4067,11,1.0369526081085207,2.0,4.0,0.25,1
4068,11,1.5439526081085184,0.0,-2.0,-0.75,0
4069,11,1.0599526081085209,1.0,4.0,-0.75,0
4070,11,1.1609526081085209,2.0,-2.0,0.0,1
4071,11,1.3459526081085211,1.0,-2.0,-0.75,0
4072,11,0.8109526081085208,1.0,2.0,0.0,0
4073,11,0.8729526081085208,2.0,6.0,0.25,1
4074,11,1.252952608108521,2.0,2.0,-1.0,1
4075,11,1.6409526081085077,1.0,-2.0,-0.25,0
4076,11,1.000952608108521,2.0,0.0,-0.75,1
4077,11,1.054952608108521,0.0,0.0,-0.5,0
4078,11,1.3069526081085212,1.0,2.0,0.0,0
4079,11,1.295952608108521,0.0,0.0,-0.5,0
4080,12,1.975065486550238,0.0,0.0,-0.75,0
4081,12,1.4090654865503003,2.0,8.0,0.25,1
4082,12,3.04606548655012,2.0,4.0,-0.5,1
4083,12,1.8700654865502495,0.0,-2.0,-0.5,0
4084,12,1.0540654865503318,1.0,-6.0,-0.75,0
4085,12,0.8900654865503317,2.0,4.0,-0.25,1
4086,12,2.2080654865502125,2.0,4.0,-0.25,1
4087,12,2.738065486550154,1.0,-6.0,-0.75,0
4088,12,1.1350654865503305,2.0,0.0,0.25,1
4089,12,2.7910654865501483,0.0,0.0,-0.75,0
4090,12,2.5260654865501775,0.0,-4.0,-0.5,0
4091,12,3.903065486550026,1.0,0.0,0.0,0
4092,12,1.9610654865502395,0.0,-2.0,-0.5,0
4093,12,2.077065486550227,2.0,4.0,-0.75,1
4094,12,2.1880654865502147,2.0,2.0,-0.25,1
4095,12,0.7250654865503315,1.0,2.0,-0.5,0
4096,12,1.2630654865503164,2.0,8.0,-0.25,1
4097,12,2.167065486550217,2.0,4.0,-0.25,1
4098,12,3.6530654865500534,0.0,-2.0,-0.75,0
4099,12,2.949065486550131,1.0,2.0,-0.75,0
4100,12,2.523065486550178,2.0,4.0,-0.5,1
4101,12,2.277065486550205,1.0,0.0,-0.75,0
4102,12,2.023065486550233,0.0,-2.0,0.0,0
4103,12,1.5600654865502837,1.0,0.0,-0.5,0
4104,12,2.1280654865502213,0.0,-2.0,-0.75,0
4105,12,1.839065486550253,0.0,0.0,-0.25,0
4106,12,1.1780654865503257,0.0,-4.0,-0.5,0
4107,12,1.9590654865502397,0.0,-4.0,-0.5,0
4108,12,2.632065486550166,1.0,-4.0,-0.75,0
4109,12,3.5440654865500654,0.0,4.0,-0.75,0
4110,12,1.7580654865502618,1.0,0.0,-0.75,0
4111,12,1.921065486550244,2.0,6.0,-0.5,1
4112,12,4.244065486550042,1.0,-2.0,-0.75,0
4113,12,1.3590654865503058,2.0,8.0,0.0,1
4114,12,1.149065486550329,0.0,-2.0,-0.75,0
4115,12,1.051065486550332,2.0,8.0,0.5,1
4116,12,2.314065486550201,1.0,-2.0,0.25,0
4117,12,1.9600654865502396,0.0,-2.0,-0.5,0
4118,12,1.9640654865502392,1.0,-2.0,-0.75,0
4119,12,2.477065486550183,2.0,0.0,-0.5,1
4120,12,2.520065486550178,2.0,4.0,-0.5,1
4121,12,1.702065486550268,0.0,-4.0,-0.5,0
4122,12,2.7690654865501507,0.0,-4.0,-0.75,0
4123,12,1.9160654865502444,2.0,6.0,-0.25,1
4124,12,2.5420654865501757,1.0,0.0,-0.75,0
4125,12,1.3810654865503034,2.0,4.0,0.25,1
4126,12,1.993065486550236,0.0,0.0,-0.75,0
4127,12,1.0250654865503317,0.0,-2.0,0.25,0
4128,12,1.6170654865502774,2.0,2.0,-0.5,1
4129,12,1.7910654865502582,0.0,-2.0,-0.5,0
4130,12,2.3430654865501976,0.0,0.0,-0.25,0
4131,12,4.23906548655004,2.0,0.0,-0.5,1
4132,12,1.175065486550326,1.0,-4.0,-0.75,0
4133,12,1.86606548655025,1.0,-4.0,0.0,0
4134,12,1.3560654865503061,0.0,0.0,-0.75,0
4135,12,0.9030654865503317,0.0,-4.0,-0.75,0
4136,12,2.4340654865501876,0.0,-4.0,0.25,0
4137,12,2.3900654865501925,2.0,6.0,-0.25,1
4138,12,1.5640654865502832,2.0,4.0,-0.5,1
4139,12,1.0210654865503317,0.0,-4.0,-0.75,0
4140,12,1.857065486550251,0.0,-4.0,-0.75,0
4141,12,2.187065486550215,1.0,-4.0,-0.25,0
4142,12,2.211065486550212,1.0,2.0,0.0,0
4143,12,2.7900654865501484,1.0,-2.0,-0.5,0
4144,12,2.276065486550205,0.0,-4.0,-0.75,0
4145,12,1.5720654865502823,1.0,-2.0,-0.75,0
4146,12,2.011065486550234,0.0,2.0,-0.25,0
4147,12,3.68506548655005,1.0,2.0,0.0,0
4148,12,1.2520654865503176,0.0,4.0,-0.5,0
4149,12,2.2540654865502074,0.0,-2.0,-0.5,0
4150,12,1.275065486550315,0.0,-2.0,-0.5,0
4151,12,1.4190654865502992,1.0,-2.0,-0.75,0
4152,12,1.1870654865503247,2.0,6.0,-0.25,1
4153,12,2.0630654865502285,1.0,-2.0,-0.5,0
4154,12,2.9970654865501256,0.0,2.0,-0.25,0
4155,12,1.8230654865502547,0.0,-2.0,-0.75,0
4156,12,1.884065486550248,0.0,-4.0,-0.25,0
4157,12,1.1530654865503285,1.0,2.0,-0.25,0
4158,12,3.066065486550118,0.0,-4.0,-0.25,0
4159,12,1.3980654865503015,2.0,-4.0,-0.75,1
4160,12,1.3980654865503015,0.0,-4.0,0.0,0
4161,12,2.5690654865501727,0.0,-6.0,-0.25,0
4162,12,2.875065486550139,2.0,2.0,-0.75,1
4163,12,4.353065486550078,0.0,-8.0,-0.75,0
4164,12,1.3710654865503045,1.0,-6.0,-0.5,0
4165,12,1.158065486550328,2.0,6.0,0.25,1
4166,12,1.130065486550331,2.0,6.0,-0.25,1
4167,12,1.7710654865502604,1.0,-2.0,-0.5,0
4168,12,1.5250654865502875,1.0,-2.0,-0.5,0
4169,12,3.837065486550033,0.0,4.0,-0.25,0
4170,12,1.429065486550298,1.0,-4.0,-0.5,0
4171,12,1.611065486550278,0.0,-4.0,-0.25,0
4172,12,1.747065486550263,0.0,-2.0,-0.25,0
4173,12,1.1450654865503294,1.0,-6.0,-0.5,0
4174,12,1.8490654865502518,0.0,-6.0,-0.5,0
4175,12,1.131065486550331,0.0,0.0,-0.25,0
4176,12,2.4250654865501886,1.0,0.0,0.25,0
4177,12,2.121065486550222,0.0,-2.0,-0.5,0
4178,12,1.1280654865503312,2.0,2.0,-0.25,1
4179,13,1.8189583842753778,1.0,-2.0,-0.5,0
4180,13,2.1129583842753457,1.0,-2.0,-0.5,0
4181,13,1.4559583842754178,2.0,4.0,-0.25,1
4182,13,1.3469583842754298,1.0,-2.0,-0.5,0
4183,13,1.6589583842753954,2.0,2.0,0.25,1
4184,13,2.203958384275335,2.0,0.0,-0.25,1
4185,13,2.871958384275262,1.0,2.0,-0.5,0
4186,13,1.3939583842754246,1.0,-4.0,-0.75,0
4187,13,1.7219583842753885,0.0,-2.0,-0.25,0
4188,13,1.7739583842753828,1.0,-4.0,-1.0,0
4189,13,2.9049583842752584,0.0,-2.0,-0.75,0
4190,13,2.3799583842753163,2.0,0.0,-0.25,1
4191,13,2.2509583842753305,0.0,-2.0,-0.75,0
4192,13,0.8719583842754368,1.0,0.0,-0.75,0
4193,13,1.1129583842754371,2.0,2.0,0.25,1
4194,13,2.517958384275301,1.0,0.0,-0.5,0
4195,13,1.598958384275402,2.0,4.0,-0.25,1
4196,13,2.015958384275356,0.0,2.0,0.0,0
4197,13,1.8649583842753727,0.0,0.0,0.0,0
4198,13,2.688958384275282,1.0,-2.0,-0.5,0
4199,13,1.4379583842754198,0.0,0.0,-0.25,0
4200,13,1.290958384275436,0.0,-2.0,-0.5,0
4201,13,1.7949583842753805,2.0,2.0,-0.25,1
4202,13,2.4499583842753085,2.0,6.0,-0.75,1
4203,13,1.445958384275419,1.0,0.0,-0.5,0
4204,13,2.7029583842752807,2.0,2.0,0.0,1
4205,13,1.7249583842753882,0.0,4.0,-0.75,0
4206,13,2.2709583842753283,0.0,0.0,-0.25,0
4207,13,1.4859583842754145,0.0,0.0,-0.5,0
4208,13,2.971958384275251,2.0,2.0,-0.25,1
4209,13,1.988958384275359,0.0,-4.0,-0.5,0
4210,13,1.9969583842753582,0.0,0.0,0.0,0
4211,13,1.70895838427539,0.0,2.0,-0.25,0
4212,13,2.1579583842753403,0.0,-2.0,-0.75,0
4213,13,2.5679583842752955,0.0,2.0,-0.5,0
4214,13,1.7569583842753846,2.0,0.0,0.0,1
4215,13,2.0899583842753477,0.0,2.0,-0.25,0
4216,13,1.3499583842754295,0.0,-2.0,-0.25,0
4217,13,2.7119583842752797,1.0,-2.0,-0.75,0
4218,13,1.6059583842754013,2.0,2.0,0.0,1
4219,13,2.943958384275254,2.0,2.0,-0.25,1
4220,13,2.2579583842753292,2.0,2.0,0.0,1
4221,13,1.6159583842754002,1.0,-4.0,-0.75,0
4222,13,1.825958384275377,0.0,0.0,0.0,0
4223,13,1.2949583842754355,2.0,0.0,0.5,1
4224,13,2.4219583842753116,0.0,0.0,-0.5,0
4225,13,2.408958384275313,2.0,2.0,-0.25,1
4226,13,2.0659583842753504,0.0,0.0,-0.5,0
4227,13,1.012958384275437,0.0,0.0,-0.75,0
4228,13,2.3139583842753235,2.0,0.0,-0.25,1
4229,13,4.476958384275172,1.0,4.0,-0.5,0
4230,13,3.7219583842751685,0.0,0.0,-0.25,0
4231,13,1.5249583842754102,0.0,-2.0,-0.5,0
4232,13,2.5569583842752968,1.0,0.0,-0.25,0
4233,13,1.9969583842753582,0.0,0.0,-0.5,0
4234,13,1.6149583842754003,2.0,2.0,0.25,1
4235,13,1.5679583842754055,1.0,0.0,-0.25,0
4236,13,2.5599583842752964,0.0,0.0,0.0,0
4237,13,1.6139583842754004,1.0,2.0,-0.5,0
4238,13,1.2949583842754355,1.0,0.0,-0.5,0
4239,13,1.34495838427543,1.0,2.0,-0.5,0
4240,13,2.262958384275329,0.0,-2.0,-0.5,0
4241,13,1.6939583842753916,1.0,2.0,-0.5,0
4242,13,1.7979583842753801,2.0,4.0,-0.25,1
4243,13,3.227958384275223,2.0,2.0,-0.25,1
4244,13,2.169958384275339,2.0,2.0,-0.25,1
4245,13,2.492958384275304,0.0,-6.0,-0.5,0
4246,13,2.4979583842753033,1.0,-2.0,-0.5,0
4247,13,1.2569583842754373,2.0,2.0,0.0,1
4248,13,2.1279583842753436,0.0,-2.0,-0.75,0
4249,13,3.25495838427522,0.0,0.0,-0.5,0
4250,13,2.70795838427528,1.0,-2.0,-0.25,0
4251,13,1.3879583842754253,2.0,2.0,-0.5,1
4252,13,2.483958384275305,2.0,2.0,-0.5,1
4253,13,2.16295838427534,0.0,-4.0,-0.5,0
4254,13,1.9469583842753637,1.0,-2.0,0.0,0
4255,13,1.4949583842754135,1.0,0.0,-0.5,0
4256,13,1.5739583842754048,1.0,-2.0,-0.5,0
4257,13,1.7739583842753828,2.0,6.0,-0.5,1
4258,13,2.353958384275319,1.0,4.0,0.0,0
4259,13,2.0399583842753533,1.0,-2.0,-0.75,0
4260,13,1.3299583842754317,2.0,2.0,-0.25,1
4261,13,1.353958384275429,0.0,-4.0,-0.5,0
4262,13,1.021958384275437,2.0,4.0,-0.25,1
4263,13,0.9919583842754369,0.0,-2.0,0.0,0
4264,13,1.9759583842753605,1.0,0.0,-0.5,0
4265,13,1.444958384275419,1.0,4.0,-0.25,0
4266,13,1.5109583842754117,1.0,-4.0,-0.5,0
4267,13,1.953958384275363,2.0,2.0,-0.25,1
4268,13,2.908958384275258,2.0,2.0,-0.25,1
4269,13,2.481958384275305,1.0,0.0,0.0,0
4270,13,2.1609583842753404,0.0,2.0,-0.5,0
4271,13,1.8519583842753742,1.0,-4.0,-0.75,0
4272,13,1.5389583842754087,0.0,0.0,-0.5,0
4273,13,1.5229583842754104,2.0,4.0,0.0,1
4274,13,1.336958384275431,2.0,2.0,-0.5,1
4275,13,1.698958384275391,1.0,-2.0,-0.75,0
4276,14,1.1113696298599247,1.0,-2.0,-1.0,0
4277,14,1.300369629859925,2.0,6.0,0.25,1
4278,14,1.2023696298599247,2.0,2.0,-0.25,1
4279,14,1.465369629859925,2.0,2.0,0.0,1
4280,14,1.6753696298599101,2.0,4.0,-0.5,1
4281,14,1.2153696298599248,0.0,-2.0,-0.5,0
4282,14,1.1293696298599247,0.0,-2.0,-0.25,0
4283,14,1.721369629859905,2.0,2.0,-0.25,1
4284,14,0.9613696298599246,1.0,-4.0,-0.5,0
4285,14,1.7873696298598978,0.0,0.0,-0.5,0
4286,14,0.9933696298599246,0.0,-2.0,-0.25,0
4287,14,1.1123696298599248,2.0,4.0,0.0,1
4288,14,1.5913696298599194,2.0,4.0,-0.5,1
4289,14,1.450369629859925,1.0,-2.0,-0.25,0
4290,14,1.311369629859925,0.0,-6.0,-0.25,0
4291,14,1.324369629859925,1.0,-4.0,-0.5,0
4292,14,1.6203696298599162,0.0,2.0,-1.0,0
4293,14,1.4303696298599249,0.0,-4.0,-0.25,0
4294,14,1.7563696298599012,0.0,0.0,0.25,0
4295,14,2.050369629859869,1.0,0.0,-0.25,0
4296,14,1.8183696298598944,1.0,0.0,-0.75,0
4297,14,1.335369629859925,0.0,2.0,-0.5,0
4298,14,0.9033696298599245,2.0,4.0,0.5,1
4299,14,1.0123696298599247,2.0,2.0,0.0,1
4300,14,1.885369629859887,0.0,-4.0,-0.5,0
4301,14,1.2853696298599249,2.0,2.0,-0.25,1
4302,14,1.4103696298599249,1.0,-2.0,-0.5,0
4303,14,1.8433696298598916,1.0,2.0,-0.25,0
4304,14,1.483369629859925,0.0,2.0,-0.75,0
4305,14,1.8563696298598902,0.0,4.0,-0.5,0
4306,14,1.0543696298599246,0.0,-2.0,-0.25,0
4307,14,0.9973696298599246,1.0,-4.0,-0.5,0
4308,14,1.594369629859919,2.0,2.0,-0.25,1
4309,14,1.8113696298598951,0.0,-2.0,-0.5,0
4310,14,1.387369629859925,2.0,4.0,-0.25,1
4311,14,2.029369629859871,0.0,2.0,-0.5,0
4312,14,2.0333696298598705,0.0,0.0,-0.25,0
4313,14,1.5633696298599224,0.0,-2.0,-0.25,0
4314,14,0.9953696298599246,2.0,8.0,0.0,1
4315,14,1.5083696298599252,0.0,-8.0,-0.25,0
4316,14,1.506369629859925,1.0,0.0,-0.5,0
4317,14,1.7463696298599023,2.0,2.0,-0.25,1
4318,14,2.099369629859863,1.0,2.0,-0.5,0
4319,14,2.012369629859873,1.0,-2.0,-0.75,0
4320,14,1.939369629859881,1.0,-4.0,-0.25,0
4321,14,1.8093696298598954,0.0,-4.0,-0.25,0
4322,14,1.5713696298599216,1.0,-6.0,-0.5,0
4323,14,1.208369629859925,2.0,4.0,0.0,1
4324,14,1.0383696298599248,2.0,2.0,0.25,1
4325,14,1.9423696298598807,1.0,-2.0,-0.25,0
4326,14,1.377369629859925,2.0,2.0,0.5,1
4327,14,1.5003696298599252,1.0,-4.0,-0.25,0
4328,14,0.9283696298599247,0.0,-4.0,-0.25,0
4329,14,0.9413696298599246,2.0,4.0,0.25,1
4330,14,2.0803696298598657,1.0,-4.0,-0.25,0
4331,14,2.022369629859872,2.0,2.0,0.0,1
4332,14,1.428369629859925,2.0,6.0,0.5,1
4333,14,1.0053696298599246,0.0,0.0,-0.5,0
4334,14,1.7193696298599053,2.0,-2.0,-0.25,1
4335,14,1.292369629859925,2.0,4.0,0.5,1
4336,14,1.0433696298599247,2.0,4.0,0.25,1
4337,14,1.466369629859925,0.0,0.0,0.0,0
4338,14,1.8363696298598924,0.0,2.0,0.0,0
4339,14,1.958369629859879,2.0,4.0,-0.5,1
4340,14,1.4263696298599249,2.0,4.0,-0.25,1
4341,14,1.1773696298599248,0.0,-4.0,-0.75,0
4342,14,1.420369629859925,2.0,2.0,0.0,1
4343,14,1.4683696298599251,2.0,6.0,-0.25,1
4344,14,1.453369629859925,1.0,-6.0,-1.0,0
4345,14,1.6833696298599092,1.0,2.0,0.25,0
4346,14,1.6373696298599143,2.0,2.0,0.0,1
4347,14,1.4963696298599252,0.0,-4.0,-0.75,0
4348,14,1.6173696298599165,0.0,-6.0,-0.75,0
4349,14,1.5083696298599252,1.0,-4.0,-0.75,0
4350,14,1.388369629859925,1.0,0.0,-0.5,0
4351,14,1.2893696298599249,2.0,4.0,0.0,1
4352,14,1.487369629859925,1.0,-6.0,-0.5,0
4353,14,1.3383696298599248,2.0,4.0,-0.25,1
4354,14,1.1253696298599247,1.0,-4.0,-0.75,0
4355,14,1.0063696298599247,0.0,-2.0,-0.75,0
4356,14,0.9573696298599246,2.0,6.0,1.0,1
4357,14,1.7983696298598966,0.0,4.0,-0.5,0
4358,14,1.685369629859909,1.0,4.0,-0.25,0
4359,14,1.1323696298599248,1.0,-4.0,-0.75,0
4360,14,1.2943696298599248,1.0,0.0,-0.75,0
4361,14,1.594369629859919,1.0,0.0,-0.25,0
4362,14,1.658369629859912,2.0,0.0,-0.5,1
4363,14,1.603369629859918,0.0,2.0,-0.5,0
4364,14,1.5513696298599238,0.0,-2.0,-0.75,0
4365,14,0.9553696298599246,2.0,4.0,0.25,1
4366,14,1.364369629859925,2.0,6.0,0.0,1
4367,14,1.7293696298599042,1.0,-4.0,-0.5,0
4368,14,1.1223696298599246,0.0,-2.0,-0.75,0
4369,14,2.668369629859801,0.0,2.0,-0.25,0
4370,14,2.2003696298598525,1.0,-2.0,-0.5,0
4371,14,1.412369629859925,2.0,4.0,0.25,1
4372,14,1.3823696298599248,1.0,-6.0,-0.5,0
4373,14,1.288369629859925,2.0,8.0,0.0,1
4374,14,1.8203696298598941,2.0,2.0,-0.25,1
4375,15,8.130189055205323,1.0,0.0,-0.75,0
4376,15,6.516189055204784,1.0,0.0,-0.75,0
4377,15,5.838189055204557,1.0,-4.0,-0.75,0
4378,15,9.769189055204613,1.0,2.0,-0.25,0
4379,15,3.4171890552041653,2.0,-2.0,-0.25,1
4380,15,7.9171890552052515,2.0,4.0,-0.75,1
4381,15,6.995189055204944,1.0,4.0,-0.75,0
4382,15,4.6501890552041605,2.0,-6.0,-0.5,1
4383,15,7.226189055205021,0.0,2.0,-0.25,0
4384,15,5.230189055204354,0.0,-4.0,-0.5,0
4385,15,7.632189055205156,0.0,0.0,-0.5,0
4386,15,11.74018905520352,0.0,0.0,0.0,0
4387,15,6.382189055204739,1.0,0.0,-0.5,0
4388,15,3.9581890552041057,1.0,2.0,-0.25,0
4389,15,5.395189055204409,1.0,2.0,-1.0,0
4390,15,8.997189055205041,2.0,2.0,-0.25,1
4391,15,9.065189055205003,1.0,-2.0,-0.5,0
4392,15,4.357189055204063,2.0,2.0,0.0,1
4393,15,5.912189055204582,2.0,4.0,-0.25,1
4394,15,6.111189055204648,0.0,6.0,-1.0,0
4395,15,7.221189055205019,1.0,-2.0,-1.0,0
4396,15,4.254189055204073,2.0,0.0,-0.75,1
4397,15,5.1741890552043355,2.0,4.0,0.0,1
4398,15,3.2951890552041787,2.0,-2.0,-0.5,1
4399,15,9.867189055204559,0.0,-4.0,0.5,0
4400,15,5.7371890552045235,1.0,-6.0,-0.25,0
4401,15,6.589189055204808,0.0,2.0,-0.75,0
4402,15,10.468189055204226,0.0,0.0,-0.5,0
4403,15,5.1801890552043375,0.0,6.0,-0.5,0
4404,15,9.927189055204526,2.0,4.0,-0.5,1
4405,15,3.237189055204185,0.0,2.0,-0.5,0
4406,15,4.1641890552040834,1.0,0.0,0.0,0
4407,15,6.8751890552049035,1.0,2.0,-0.5,0
4408,15,2.8691890552042256,0.0,-4.0,-0.75,0
4409,15,3.174189055204192,2.0,4.0,0.0,1
4410,15,11.738189055203522,1.0,4.0,-0.75,0
4411,15,2.620189055204253,0.0,-2.0,-0.75,0
4412,15,13.301189055202656,2.0,0.0,0.0,1
4413,15,4.661189055204164,1.0,-2.0,-0.25,0
4414,15,3.157189055204194,1.0,0.0,0.0,0
4415,15,4.715189055204182,0.0,0.0,-0.5,0
4416,15,5.7881890552045405,2.0,2.0,-0.25,1
4417,15,3.0261890552042083,0.0,0.0,-0.5,0
4418,15,2.9781890552042136,2.0,4.0,-0.25,1
4419,15,7.564189055205134,0.0,0.0,-0.25,0
4420,15,4.609189055204147,1.0,-4.0,-0.5,0
4421,15,1.8341890552043394,2.0,2.0,0.25,1
4422,15,6.702189055204846,1.0,-6.0,-0.75,0
4423,15,33.86718905521699,2.0,-2.0,0.0,1
4424,15,3.973189055204104,0.0,-4.0,-0.5,0
4425,15,7.446189055205094,2.0,0.0,-0.5,1
4426,15,4.94718905520426,1.0,-4.0,-0.5,0
4427,15,1.6181890552043632,1.0,-4.0,-0.5,0
