,sbj,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,goal,rt_max,value diff,Right Value - Left Value,gaze diff,Dwell Time Advantage (R - L)
2052,8,88,1.752,1,0.8,2.3,0.389003436,0.610996564,1,7.898321927414743,8.0,3.0,5.0,0.25
2053,8,89,1.789,1,0.95,2.45,0.41587479,0.58412521,-1,7.898321927414743,8.0,3.0,5.0,0.25
2054,8,89,1.688,0,2.3,0.8,0.59180791,0.40819209,1,7.898321927414743,2.0,-3.0,3.0,-0.25
2055,8,90,3.738,0,0.8,1.85,0.544408775,0.455591225,-1,7.898321927414743,7.0,2.0,4.0,0.0
2056,8,90,1.085,1,0.95,2.0,0.428842505,0.571157495,1,7.898321927414743,7.0,2.0,5.0,0.25
2057,8,91,2.183,1,2.6,0.95,0.572932331,0.427067669,-1,7.898321927414743,2.0,-3.0,3.0,-0.25
2058,8,91,1.381,1,2.0,1.7,0.448430493,0.551569507,1,7.898321927414743,4.0,-1.0,4.0,0.0
2059,8,92,2.075,0,1.25,0.95,0.584598698,0.415401302,-1,7.898321927414743,4.0,-1.0,3.0,-0.25
2060,8,92,1.506,0,2.45,1.85,0.738167939,0.261832061,1,7.898321927414743,4.0,-1.0,2.0,-0.5
2061,8,93,1.883,0,2.0,2.3,0.604231487,0.395768513,-1,7.898321927414743,6.0,1.0,3.0,-0.25
2062,8,93,1.745,0,0.8,2.6,0.489448604,0.510551396,1,7.898321927414743,8.0,3.0,4.0,0.0
2063,8,94,1.403,1,1.85,1.25,0.413612565,0.586387435,-1,7.898321927414743,4.0,-1.0,5.0,0.25
2064,8,94,2.935,0,1.25,2.3,0.582372323,0.417627677,1,7.898321927414743,7.0,2.0,3.0,-0.25
2065,8,95,2.909,0,0.95,2.15,0.708428246,0.291571754,-1,7.898321927414743,7.0,2.0,2.0,-0.5
2066,8,95,1.693,0,2.15,1.7,0.495844875,0.504155125,1,7.898321927414743,4.0,-1.0,4.0,0.0
2067,8,96,1.189,0,2.15,2.0,0.471825063,0.528174937,-1,7.898321927414743,5.0,0.0,4.0,0.0
2068,8,97,1.22,1,1.25,1.25,0.364754098,0.635245902,-1,7.898321927414743,5.0,0.0,5.0,0.25
2069,8,97,2.314,0,1.85,2.15,0.32361516,0.67638484,1,7.898321927414743,6.0,1.0,6.0,0.5
2070,8,98,1.507,1,1.25,2.15,0.350230415,0.649769585,-1,7.898321927414743,7.0,2.0,5.0,0.25
2071,8,98,1.464,1,2.6,2.6,0.369155045,0.630844955,1,7.898321927414743,5.0,0.0,5.0,0.25
2072,8,99,1.428,1,1.85,2.0,0.375626043,0.624373957,-1,7.898321927414743,5.0,0.0,5.0,0.25
2073,8,99,2.187,1,2.0,2.45,0.275229358,0.724770642,1,7.898321927414743,6.0,1.0,6.0,0.5
2074,8,100,1.689,1,1.7,2.0,0.261549396,0.738450604,-1,7.898321927414743,6.0,1.0,6.0,0.5
2075,8,100,1.468,0,0.95,0.8,0.565217391,0.434782609,1,7.898321927414743,5.0,0.0,3.0,-0.25
2076,8,101,2.218,0,1.7,2.3,0.597979798,0.402020202,-1,7.898321927414743,6.0,1.0,3.0,-0.25
2077,8,101,1.348,1,1.25,1.25,0.457407407,0.542592593,1,7.898321927414743,5.0,0.0,4.0,0.0
2078,8,102,4.202,1,1.85,1.1,0.341018495,0.658981505,-1,7.898321927414743,4.0,-1.0,5.0,0.25
2079,8,102,1.945,1,1.4,1.4,0.590405904,0.409594096,1,7.898321927414743,5.0,0.0,3.0,-0.25
2080,8,103,2.067,0,1.85,1.7,0.508413462,0.491586538,-1,7.898321927414743,5.0,0.0,4.0,0.0
2081,8,103,1.382,1,0.95,2.6,0.51600388,0.48399612,1,7.898321927414743,8.0,3.0,4.0,0.0
2082,8,104,7.225,0,2.3,2.0,0.501871581,0.498128419,-1,7.898321927414743,4.0,-1.0,4.0,0.0
2083,8,104,1.886,0,1.25,0.8,0.35744089,0.64255911,1,7.898321927414743,4.0,-1.0,5.0,0.25
2084,8,105,2.522,0,2.3,1.25,0.39269813,0.60730187,-1,7.898321927414743,3.0,-2.0,5.0,0.25
2085,8,105,3.569,0,2.0,2.3,0.563513927,0.436486073,1,7.898321927414743,6.0,1.0,3.0,-0.25
2086,8,106,2.408,0,0.8,1.25,0.528551203,0.471448797,-1,7.898321927414743,6.0,1.0,4.0,0.0
2087,8,106,3.349,0,0.95,2.15,0.422667097,0.577332903,1,7.898321927414743,7.0,2.0,5.0,0.25
2088,8,107,1.628,1,1.4,1.4,0.387608069,0.612391931,-1,7.898321927414743,5.0,0.0,5.0,0.25
2089,8,107,1.595,1,1.4,1.85,0.44666155,0.55333845,1,7.898321927414743,6.0,1.0,4.0,0.0
2090,8,108,2.775,0,1.1,1.25,0.233873874,0.766126126,-1,7.898321927414743,5.0,0.0,6.0,0.5
2091,8,108,1.38,1,1.25,1.25,0.433843384,0.566156616,1,7.898321927414743,5.0,0.0,5.0,0.25
2092,8,109,2.35,0,2.75,2.0,0.345232504,0.654767496,-1,7.898321927414743,4.0,-1.0,5.0,0.25
2093,8,109,1.668,1,1.4,2.0,0.457813646,0.542186354,1,7.898321927414743,6.0,1.0,4.0,0.0
2094,8,110,1.686,1,1.7,0.95,0.300417246,0.699582754,-1,7.898321927414743,4.0,-1.0,6.0,0.5
2095,8,110,2.449,0,0.95,1.25,0.476599809,0.523400191,1,7.898321927414743,6.0,1.0,4.0,0.0
2096,8,111,3.42,0,2.15,1.85,0.283353733,0.716646267,-1,7.898321927414743,4.0,-1.0,6.0,0.5
2097,8,111,1.612,1,2.15,2.0,0.331360947,0.668639053,1,7.898321927414743,5.0,0.0,6.0,0.5
2098,8,112,6.061,0,1.85,2.45,0.461260952,0.538739048,-1,7.898321927414743,6.0,1.0,4.0,0.0
2099,8,112,1.495,0,2.45,1.85,0.432786885,0.567213115,1,7.898321927414743,4.0,-1.0,5.0,0.25
2100,8,113,2.435,0,1.7,1.7,0.604871448,0.395128552,-1,7.898321927414743,5.0,0.0,3.0,-0.25
2101,8,113,1.574,1,1.4,0.95,0.537878788,0.462121212,1,7.898321927414743,4.0,-1.0,4.0,0.0
2102,8,114,3.465,1,1.4,2.15,0.396063961,0.603936039,-1,7.898321927414743,6.0,1.0,5.0,0.25
2103,8,114,2.403,0,0.95,1.1,0.557925351,0.442074649,1,7.898321927414743,5.0,0.0,3.0,-0.25
2104,8,115,2.452,0,2.75,1.25,0.463632307,0.536367693,-1,7.898321927414743,2.0,-3.0,4.0,0.0
2105,8,115,1.463,0,0.95,2.0,0.346623271,0.653376729,1,7.898321927414743,7.0,2.0,5.0,0.25
2106,8,116,1.619,1,2.0,1.25,0.322443182,0.677556818,-1,7.898321927414743,4.0,-1.0,6.0,0.5
2107,8,116,2.565,1,2.0,1.4,0.473071952,0.526928048,1,7.898321927414743,4.0,-1.0,4.0,0.0
2108,8,117,4.774,0,2.0,0.8,0.541724297,0.458275703,-1,7.898321927414743,3.0,-2.0,4.0,0.0
2109,8,117,1.537,0,2.3,1.7,0.42707494,0.57292506,1,7.898321927414743,4.0,-1.0,5.0,0.25
2110,8,118,4.797,1,1.4,1.25,0.417471466,0.582528534,-1,7.898321927414743,5.0,0.0,5.0,0.25
2111,8,118,2.1,0,2.0,1.25,0.486666667,0.513333333,1,7.898321927414743,4.0,-1.0,4.0,0.0
2112,8,119,2.442,1,2.15,2.0,0.503464203,0.496535797,-1,7.898321927414743,5.0,0.0,4.0,0.0
2113,8,119,1.383,0,1.25,1.85,0.522666667,0.477333333,1,7.898321927414743,6.0,1.0,4.0,0.0
2114,9,0,3.814,1,1.1,0.5,0.512642225,0.487357775,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2115,9,0,4.076,1,0.5,0.65,0.453035807,0.546964193,1,8.722777013409335,5.0,0.0,4.0,0.0
2116,9,1,3.772,0,0.5,0.35,0.662888695,0.337111305,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2117,9,1,7.342,0,0.95,0.8,0.446642686,0.553357314,1,8.722777013409335,5.0,0.0,4.0,0.0
2118,9,2,2.437,1,0.65,0.5,0.284416174,0.715583826,-1,8.722777013409335,5.0,0.0,6.0,0.5
2119,9,2,7.926,1,1.1,1.55,0.360585415,0.639414585,1,8.722777013409335,6.0,1.0,5.0,0.25
2120,9,3,4.887,0,0.5,0.35,0.727732154,0.272267846,-1,8.722777013409335,5.0,0.0,2.0,-0.5
2121,9,3,7.862,0,1.1,0.5,0.603790384,0.396209616,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2122,9,4,2.871,1,0.95,0.65,0.493338409,0.506661591,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2123,9,5,3.34,1,0.35,0.2,0.430239521,0.569760479,-1,8.722777013409335,5.0,0.0,5.0,0.25
2124,9,5,6.437,0,0.65,0.5,0.475842784,0.524157216,1,8.722777013409335,5.0,0.0,4.0,0.0
2125,9,6,2.786,0,0.35,0.65,0.746543779,0.253456221,-1,8.722777013409335,6.0,1.0,2.0,-0.5
2126,9,7,2.839,0,0.8,1.4,0.490616622,0.509383378,-1,8.722777013409335,6.0,1.0,4.0,0.0
2127,9,7,7.906,0,0.35,0.2,0.509612952,0.490387048,1,8.722777013409335,5.0,0.0,4.0,0.0
2128,9,8,1.985,0,0.5,1.55,0.631482611,0.368517389,-1,8.722777013409335,7.0,2.0,3.0,-0.25
2129,9,8,7.682,0,0.65,0.5,0.617974514,0.382025486,1,8.722777013409335,5.0,0.0,3.0,-0.25
2130,9,9,2.034,0,0.65,0.95,0.651936716,0.348063284,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2131,9,10,2.185,0,0.65,1.25,0.655301261,0.344698739,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2132,9,11,5.349,0,0.5,0.65,0.688291447,0.311708553,-1,8.722777013409335,5.0,0.0,2.0,-0.5
2133,9,11,5.201,0,1.1,0.5,0.601021929,0.398978071,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2134,9,12,2.601,0,0.65,1.1,0.623803579,0.376196421,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2135,9,12,6.16,0,0.5,0.65,0.660818713,0.339181287,1,8.722777013409335,5.0,0.0,3.0,-0.25
2136,9,13,3.06,0,1.1,1.55,0.609808102,0.390191898,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2137,9,13,5.265,1,0.35,0.8,0.30351377,0.69648623,1,8.722777013409335,6.0,1.0,6.0,0.5
2138,9,14,3.909,1,1.4,0.65,0.469503931,0.530496069,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2139,9,14,7.706,0,1.4,0.8,0.484077282,0.515922718,1,8.722777013409335,4.0,-1.0,4.0,0.0
2140,9,15,3.604,1,1.4,0.65,0.511698572,0.488301428,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2141,9,15,7.95,0,0.95,0.65,0.698589657,0.301410343,1,8.722777013409335,4.0,-1.0,2.0,-0.5
2142,9,16,3.99,1,0.65,0.8,0.390166534,0.609833466,-1,8.722777013409335,5.0,0.0,5.0,0.25
2143,9,16,3.178,1,0.2,0.8,0.315292637,0.684707363,1,8.722777013409335,6.0,1.0,6.0,0.5
2144,9,17,2.063,1,1.1,0.5,0.431561997,0.568438003,-1,8.722777013409335,4.0,-1.0,5.0,0.25
2145,9,17,5.989,1,0.8,1.4,0.203038905,0.796961095,1,8.722777013409335,6.0,1.0,7.0,0.75
2146,9,18,5.749,0,0.65,0.8,0.497651766,0.502348234,-1,8.722777013409335,5.0,0.0,4.0,0.0
2147,9,18,3.409,1,0.65,0.65,0.422411264,0.577588736,1,8.722777013409335,5.0,0.0,5.0,0.25
2148,9,19,2.127,1,0.8,0.65,0.425641026,0.574358974,-1,8.722777013409335,5.0,0.0,5.0,0.25
2149,9,19,2.703,1,0.65,0.95,0.312524234,0.687475766,1,8.722777013409335,6.0,1.0,6.0,0.5
2150,9,20,1.975,1,0.8,0.5,0.4758199,0.5241801,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2151,9,20,6.27,1,1.4,1.55,0.506083525,0.493916475,1,8.722777013409335,5.0,0.0,4.0,0.0
2152,9,21,5.517,1,1.55,1.1,0.326851159,0.673148841,-1,8.722777013409335,4.0,-1.0,6.0,0.5
2153,9,21,3.97,0,0.5,0.35,0.532305674,0.467694326,1,8.722777013409335,5.0,0.0,4.0,0.0
2154,9,22,1.876,1,1.25,0.95,0.45508982,0.54491018,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2155,9,22,8.677,1,0.65,0.8,0.207726562,0.792273438,1,8.722777013409335,5.0,0.0,7.0,0.75
2156,9,23,1.907,0,0.2,0.8,0.691560413,0.308439587,-1,8.722777013409335,6.0,1.0,2.0,-0.5
2157,9,23,5.384,0,1.4,0.65,0.498699851,0.501300149,1,8.722777013409335,4.0,-1.0,4.0,0.0
2158,9,24,1.914,1,0.95,0.35,0.447714136,0.552285864,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2159,9,24,4.131,0,1.55,0.8,0.697875688,0.302124312,1,8.722777013409335,4.0,-1.0,2.0,-0.5
2160,9,25,1.945,0,1.4,1.55,0.592045455,0.407954545,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2161,9,25,7.368,1,0.5,0.95,0.188261661,0.811738339,1,8.722777013409335,6.0,1.0,7.0,0.75
2162,9,26,1.899,1,0.8,0.35,0.38083974,0.61916026,-1,8.722777013409335,4.0,-1.0,5.0,0.25
2163,9,26,3.027,0,0.95,0.35,0.461513049,0.538486951,1,8.722777013409335,4.0,-1.0,4.0,0.0
2164,9,27,2.048,0,0.8,1.4,0.581054688,0.418945313,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2165,9,27,1.947,0,0.8,0.5,0.565711195,0.434288805,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2166,9,28,1.536,0,0.05,0.8,0.642530985,0.357469015,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2167,9,28,3.251,0,0.8,0.35,0.497366441,0.502633559,1,8.722777013409335,4.0,-1.0,4.0,0.0
2168,9,29,1.781,1,1.55,0.35,0.389696169,0.610303831,-1,8.722777013409335,3.0,-2.0,5.0,0.25
2169,9,29,5.353,1,0.65,1.1,0.286965174,0.713034826,1,8.722777013409335,6.0,1.0,6.0,0.5
2170,9,30,1.413,1,0.65,0.5,0.355111453,0.644888547,-1,8.722777013409335,5.0,0.0,5.0,0.25
2171,9,30,2.235,1,0.5,1.55,0.361521253,0.638478747,1,8.722777013409335,7.0,2.0,5.0,0.25
2172,9,31,2.923,0,0.5,0.95,0.541563786,0.458436214,-1,8.722777013409335,6.0,1.0,4.0,0.0
2173,9,31,3.47,0,1.25,0.95,0.668579627,0.331420373,1,8.722777013409335,4.0,-1.0,2.0,-0.5
2174,9,32,6.754,1,0.95,0.8,0.330044026,0.669955974,-1,8.722777013409335,5.0,0.0,6.0,0.5
2175,9,32,6.025,0,1.55,0.35,0.504564315,0.495435685,1,8.722777013409335,3.0,-2.0,4.0,0.0
2176,9,33,1.704,0,0.35,0.5,0.703166227,0.296833773,-1,8.722777013409335,5.0,0.0,2.0,-0.5
2177,9,33,1.555,0,0.8,0.65,0.650160772,0.349839228,1,8.722777013409335,5.0,0.0,3.0,-0.25
2178,9,34,5.374,1,1.4,0.8,0.486662829,0.513337171,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2179,9,34,4.056,1,0.8,1.4,0.25591716,0.74408284,1,8.722777013409335,6.0,1.0,6.0,0.5
2180,9,35,5.338,1,1.55,0.8,0.407071097,0.592928903,-1,8.722777013409335,4.0,-1.0,5.0,0.25
2181,9,35,2.03,1,0.05,0.8,0.484848485,0.515151515,1,8.722777013409335,6.0,1.0,4.0,0.0
2182,9,36,5.539,0,0.8,0.8,0.401468097,0.598531903,-1,8.722777013409335,5.0,0.0,5.0,0.25
2183,9,36,3.565,1,0.65,0.8,0.221037868,0.778962132,1,8.722777013409335,5.0,0.0,7.0,0.75
2184,9,37,1.817,0,0.35,0.8,0.6925,0.3075,-1,8.722777013409335,6.0,1.0,2.0,-0.5
2185,9,37,1.937,1,0.35,0.5,0.35622096,0.64377904,1,8.722777013409335,5.0,0.0,5.0,0.25
2186,9,38,2.192,0,0.5,0.65,0.662808254,0.337191746,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2187,9,38,4.421,1,0.65,1.25,0.157769304,0.842230696,1,8.722777013409335,6.0,1.0,7.0,0.75
2188,9,39,2.392,0,0.65,0.65,0.681654676,0.318345324,-1,8.722777013409335,5.0,0.0,2.0,-0.5
2189,9,39,3.242,1,0.35,0.65,0.322023442,0.677976558,1,8.722777013409335,6.0,1.0,6.0,0.5
2190,9,40,3.952,1,1.1,1.55,0.572043011,0.427956989,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2191,9,40,1.697,1,0.35,1.55,0.376264329,0.623735671,1,8.722777013409335,7.0,2.0,5.0,0.25
2192,9,41,1.624,0,0.95,0.8,0.748768473,0.251231527,-1,8.722777013409335,5.0,0.0,2.0,-0.5
2193,9,41,1.908,0,0.65,0.65,0.618329466,0.381670534,1,8.722777013409335,5.0,0.0,3.0,-0.25
2194,9,42,1.675,0,0.95,0.65,0.574468085,0.425531915,-1,8.722777013409335,4.0,-1.0,3.0,-0.25
2195,9,42,1.797,0,0.8,0.5,0.58263773,0.41736227,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2196,9,43,1.42,1,0.35,1.55,0.429608128,0.570391872,-1,8.722777013409335,7.0,2.0,5.0,0.25
2197,9,43,2.048,0,0.8,0.5,0.560614684,0.439385316,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2198,9,44,2.088,0,0.65,0.35,0.702036442,0.297963558,-1,8.722777013409335,4.0,-1.0,2.0,-0.5
2199,9,44,1.799,1,0.65,1.4,0.237538462,0.762461538,1,8.722777013409335,6.0,1.0,6.0,0.5
2200,9,45,1.738,0,0.8,0.2,0.659239843,0.340760157,-1,8.722777013409335,4.0,-1.0,3.0,-0.25
2201,9,45,2.018,0,1.25,0.65,0.705919796,0.294080204,1,8.722777013409335,4.0,-1.0,2.0,-0.5
2202,9,46,2.548,0,1.55,1.55,0.625974026,0.374025974,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2203,9,46,2.057,0,1.1,0.95,0.545992469,0.454007531,1,8.722777013409335,5.0,0.0,4.0,0.0
2204,9,47,3.065,0,1.1,0.95,0.635236542,0.364763458,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2205,9,47,2.199,1,0.2,0.35,0.355204736,0.644795264,1,8.722777013409335,5.0,0.0,5.0,0.25
2206,9,48,1.321,1,0.65,0.8,0.435176791,0.564823209,-1,8.722777013409335,5.0,0.0,5.0,0.25
2207,9,48,5.826,1,0.5,0.65,0.404087487,0.595912513,1,8.722777013409335,5.0,0.0,5.0,0.25
2208,9,49,1.476,1,0.35,1.55,0.519461078,0.480538922,-1,8.722777013409335,7.0,2.0,4.0,0.0
2209,9,49,4.129,0,0.65,0.65,0.518961568,0.481038432,1,8.722777013409335,5.0,0.0,4.0,0.0
2210,9,50,1.372,1,0.5,0.65,0.412536443,0.587463557,-1,8.722777013409335,5.0,0.0,5.0,0.25
2211,9,50,1.566,1,0.65,1.4,0.424010217,0.575989783,1,8.722777013409335,6.0,1.0,5.0,0.25
2212,9,51,2.0,0,1.25,0.65,0.776438356,0.223561644,-1,8.722777013409335,4.0,-1.0,2.0,-0.5
2213,9,51,2.613,1,0.65,0.8,0.456111567,0.543888433,1,8.722777013409335,5.0,0.0,4.0,0.0
2214,9,52,1.298,0,0.65,0.2,0.624807396,0.375192604,-1,8.722777013409335,4.0,-1.0,3.0,-0.25
2215,9,52,1.468,1,0.2,1.55,0.366485014,0.633514986,1,8.722777013409335,7.0,2.0,5.0,0.25
2216,9,53,1.903,0,1.4,0.8,0.54958184,0.45041816,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2217,9,53,1.699,0,1.55,0.65,0.739846969,0.260153031,1,8.722777013409335,3.0,-2.0,2.0,-0.5
2218,9,54,1.905,1,0.35,1.4,0.383283582,0.616716418,-1,8.722777013409335,7.0,2.0,5.0,0.25
2219,9,54,1.608,1,0.5,0.65,0.357818182,0.642181818,1,8.722777013409335,5.0,0.0,5.0,0.25
2220,9,55,1.804,1,0.8,0.95,0.385344283,0.614655717,-1,8.722777013409335,5.0,0.0,5.0,0.25
2221,9,55,1.556,0,0.8,0.2,0.630289532,0.369710468,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2222,9,56,1.796,0,0.8,0.5,0.586119874,0.413880126,-1,8.722777013409335,4.0,-1.0,3.0,-0.25
2223,9,56,1.669,1,0.05,0.35,0.453495441,0.546504559,1,8.722777013409335,6.0,1.0,4.0,0.0
2224,9,57,1.958,1,0.35,0.8,0.349336057,0.650663943,-1,8.722777013409335,6.0,1.0,5.0,0.25
2225,9,57,1.331,1,0.95,1.25,0.480965645,0.519034355,1,8.722777013409335,6.0,1.0,4.0,0.0
2226,9,58,1.995,0,0.65,0.65,0.590174531,0.409825469,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2227,9,58,3.185,0,0.8,0.05,0.535005616,0.464994384,1,8.722777013409335,4.0,-1.0,4.0,0.0
2228,9,59,1.938,0,0.35,0.5,0.593896714,0.406103286,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2229,9,59,1.955,0,1.1,0.65,0.608367228,0.391632772,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2230,9,60,1.798,1,0.5,1.1,0.378197998,0.621802002,-1,8.722777013409335,6.0,1.0,5.0,0.25
2231,9,60,2.036,1,0.8,1.4,0.330193906,0.669806094,1,8.722777013409335,6.0,1.0,6.0,0.5
2232,9,61,1.395,1,0.05,0.35,0.389711613,0.610288387,-1,8.722777013409335,6.0,1.0,5.0,0.25
2233,9,61,1.657,0,0.8,0.65,0.695835848,0.304164152,1,8.722777013409335,5.0,0.0,2.0,-0.5
2234,9,62,1.415,1,0.2,1.55,0.417813765,0.582186235,-1,8.722777013409335,7.0,2.0,5.0,0.25
2235,9,62,1.579,1,0.5,1.1,0.415975885,0.584024115,1,8.722777013409335,6.0,1.0,5.0,0.25
2236,9,63,2.794,1,0.8,1.4,0.380190476,0.619809524,-1,8.722777013409335,6.0,1.0,5.0,0.25
2237,9,63,2.195,1,1.1,1.55,0.459898477,0.540101523,1,8.722777013409335,6.0,1.0,4.0,0.0
2238,9,64,0.677,0,0.5,0.65,0.150664697,0.849335303,-1,8.722777013409335,5.0,0.0,7.0,0.75
2239,9,64,1.662,1,0.35,1.55,0.441428571,0.558571429,1,8.722777013409335,7.0,2.0,5.0,0.25
2240,9,65,2.103,1,0.65,1.4,0.420351878,0.579648122,-1,8.722777013409335,6.0,1.0,5.0,0.25
2241,9,65,1.752,0,0.95,0.8,0.66751269,0.33248731,1,8.722777013409335,5.0,0.0,2.0,-0.5
2242,9,66,1.777,0,0.8,0.5,0.58979206,0.41020794,-1,8.722777013409335,4.0,-1.0,3.0,-0.25
2243,9,66,1.536,1,0.35,0.8,0.490234375,0.509765625,1,8.722777013409335,6.0,1.0,4.0,0.0
2244,9,67,6.047,0,0.65,0.5,0.355081127,0.644918873,-1,8.722777013409335,5.0,0.0,5.0,0.25
2245,9,67,5.328,1,0.8,0.95,0.433277731,0.566722269,1,8.722777013409335,5.0,0.0,5.0,0.25
2246,9,68,2.316,1,0.65,0.95,0.343696028,0.656303972,-1,8.722777013409335,6.0,1.0,5.0,0.25
2247,9,68,6.89,0,0.65,0.95,0.457991345,0.542008655,1,8.722777013409335,6.0,1.0,4.0,0.0
2248,9,69,2.108,0,1.1,0.8,0.68,0.32,-1,8.722777013409335,4.0,-1.0,2.0,-0.5
2249,9,69,4.058,0,1.4,0.8,0.591767691,0.408232309,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2250,9,70,2.569,0,1.1,0.65,0.530718954,0.469281046,-1,8.722777013409335,4.0,-1.0,4.0,0.0
2251,9,70,2.141,0,0.65,0.35,0.612869198,0.387130802,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2252,9,71,2.056,0,0.8,0.65,0.663007684,0.336992316,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2253,9,71,1.434,0,0.8,0.35,0.564213564,0.435786436,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2254,9,72,1.548,1,0.95,1.25,0.443122677,0.556877323,-1,8.722777013409335,6.0,1.0,5.0,0.25
2255,9,72,3.682,0,0.65,0.5,0.583896396,0.416103604,1,8.722777013409335,5.0,0.0,3.0,-0.25
2256,9,73,1.501,1,0.2,0.35,0.531628533,0.468371467,-1,8.722777013409335,5.0,0.0,4.0,0.0
2257,9,73,0.886,1,0.8,0.95,0.866504854,0.133495146,1,8.722777013409335,5.0,0.0,1.0,-0.75
2258,9,74,1.038,0,0.8,0.35,0.578998073,0.421001927,-1,8.722777013409335,4.0,-1.0,3.0,-0.25
2259,9,74,1.43,0,0.65,0.2,0.640559441,0.359440559,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2260,9,75,1.62,1,0.65,1.4,0.314814815,0.685185185,-1,8.722777013409335,6.0,1.0,6.0,0.5
2261,9,75,2.134,0,0.95,0.65,0.453981386,0.546018614,1,8.722777013409335,4.0,-1.0,4.0,0.0
2262,9,76,2.522,0,0.65,0.65,0.791038858,0.208961142,-1,8.722777013409335,5.0,0.0,1.0,-0.75
2263,9,76,1.446,1,0.35,1.4,0.345781466,0.654218534,1,8.722777013409335,7.0,2.0,5.0,0.25
2264,9,77,1.519,0,0.8,0.05,0.680052666,0.319947334,-1,8.722777013409335,4.0,-1.0,2.0,-0.5
2265,9,77,1.959,0,1.1,0.8,0.610268378,0.389731622,1,8.722777013409335,4.0,-1.0,3.0,-0.25
2266,9,78,4.272,1,0.8,0.95,0.611423221,0.388576779,-1,8.722777013409335,5.0,0.0,3.0,-0.25
2267,9,78,3.418,0,0.35,0.5,0.512636505,0.487363495,1,8.722777013409335,5.0,0.0,4.0,0.0
2268,9,79,1.132,0,1.55,0.65,0.834805654,0.165194346,-1,8.722777013409335,3.0,-2.0,1.0,-0.75
2269,9,79,3.483,0,1.55,1.55,0.65236184,0.34763816,1,8.722777013409335,5.0,0.0,3.0,-0.25
2270,9,80,2.341,1,1.55,1.4,0.249506903,0.750493097,-1,8.722777013409335,5.0,0.0,6.0,0.5
2271,9,80,1.629,1,0.8,0.95,0.340636042,0.659363958,1,8.722777013409335,5.0,0.0,5.0,0.25
2272,9,81,1.387,1,1.55,0.2,0.384282624,0.615717376,-1,8.722777013409335,3.0,-2.0,5.0,0.25
2273,9,81,1.546,1,0.5,1.1,0.444765343,0.555234657,1,8.722777013409335,6.0,1.0,4.0,0.0
2274,9,82,3.092,0,0.35,0.95,0.668822768,0.331177232,-1,8.722777013409335,6.0,1.0,2.0,-0.5
2275,9,82,1.854,1,0.65,0.95,0.408805031,0.591194969,1,8.722777013409335,6.0,1.0,5.0,0.25
2276,9,83,2.529,0,0.65,0.65,0.672597865,0.327402135,-1,8.722777013409335,5.0,0.0,2.0,-0.5
2277,9,83,5.188,1,0.8,0.65,0.62926337,0.37073663,1,8.722777013409335,5.0,0.0,3.0,-0.25
2278,9,84,1.431,0,0.2,0.65,0.587434555,0.412565445,-1,8.722777013409335,6.0,1.0,3.0,-0.25
2279,9,84,1.442,0,1.55,0.5,0.6629681,0.3370319,1,8.722777013409335,3.0,-2.0,3.0,-0.25
2280,9,85,1.272,1,0.5,0.35,0.360062893,0.639937107,-1,8.722777013409335,5.0,0.0,5.0,0.25
2281,9,85,1.68,0,1.55,1.4,0.599266952,0.400733048,1,8.722777013409335,5.0,0.0,3.0,-0.25
2282,9,86,1.545,1,1.55,0.35,0.435364042,0.564635958,-1,8.722777013409335,3.0,-2.0,5.0,0.25
