,sbj,rt,ch,goal,value_diff,gaze_diff
13699,27,1.2164004564285285,1.0,1,4.0,0.5
13700,27,4.564400456428298,0.0,-1,-2.0,-0.25
13701,27,1.43340045642851,1.0,1,-1.0,0.5
13702,27,2.9554004564283427,1.0,-1,0.0,0.25
13703,27,1.4814004564285048,1.0,1,2.0,0.25
13704,27,3.2454004564283108,0.0,-1,4.0,0.0
13705,27,2.880400456428351,1.0,1,2.0,0.0
13706,27,2.2664004564284186,0.0,-1,1.0,0.0
13707,27,0.8314004564285282,0.0,-1,3.0,-0.25
13708,27,4.049400456428222,0.0,1,0.0,0.0
13709,27,1.633400456428488,0.0,-1,-1.0,0.0
13710,27,2.300400456428415,1.0,1,4.0,0.25
13711,27,1.5574004564284964,1.0,-1,0.0,0.5
13712,27,1.2254004564285286,0.0,1,-1.0,-0.25
13713,27,1.4304004564285104,1.0,-1,-4.0,0.25
13714,27,1.4994004564285028,1.0,1,-4.0,-0.75
13715,27,2.0194004564284453,1.0,-1,0.0,0.5
13716,27,2.560400456428386,0.0,1,0.0,-0.5
13717,27,2.8854004564283504,0.0,-1,0.0,-0.75
13718,27,2.5304004564283895,1.0,1,-1.0,0.75
13719,27,1.9684004564284512,0.0,-1,1.0,-0.5
13720,27,1.2344004564285287,1.0,1,4.0,0.25
13721,27,4.274400456428201,1.0,-1,4.0,0.0
13722,27,1.388400456428515,0.0,1,-2.0,-0.25
13723,27,2.490400456428394,0.0,-1,2.0,0.0
13724,27,2.151400456428431,1.0,1,-4.0,0.25
13725,27,2.462400456428397,0.0,-1,2.0,0.0
13726,27,1.5634004564284958,0.0,1,0.0,0.0
13727,27,1.897400456428459,1.0,-1,-2.0,0.25
13728,27,0.8704004564285283,1.0,1,4.0,0.25
13729,27,3.543400456428278,1.0,-1,0.0,0.0
13730,27,3.3404004564283003,0.0,1,-2.0,0.0
13731,27,1.3304004564285214,0.0,-1,3.0,-0.5
13732,27,3.4384004564282895,1.0,1,1.0,0.25
13733,27,1.4114004564285125,1.0,-1,-5.0,0.25
13734,27,1.2784004564285272,0.0,1,-4.0,-0.25
13735,27,2.924400456428346,0.0,-1,2.0,0.25
13736,27,2.134400456428433,1.0,1,3.0,0.25
13737,27,1.9024004564284585,0.0,-1,4.0,-0.25
13738,27,2.06740045642844,0.0,1,2.0,0.75
13739,27,2.167400456428429,0.0,-1,-4.0,0.0
13740,27,1.6744004564284836,0.0,1,-3.0,0.0
13741,27,1.942400456428454,1.0,-1,0.0,0.25
13742,27,1.307400456428524,1.0,1,2.0,0.0
13743,27,2.642400456428377,1.0,-1,-1.0,-0.25
13744,27,3.2224004564283133,0.0,1,0.0,-0.75
13745,27,2.2504004564284203,1.0,-1,0.0,0.5
13746,27,3.0864004564283283,1.0,1,3.0,0.25
13747,27,1.8934004564284594,0.0,-1,1.0,0.5
13748,27,2.2564004564284197,1.0,1,1.0,0.0
13749,27,2.7384004564283666,0.0,-1,-1.0,-0.25
13750,27,1.0524004564285283,0.0,1,-5.0,-0.25
13751,27,1.0864004564285286,0.0,-1,4.0,-0.25
13752,27,1.0294004564285284,0.0,1,-1.0,0.0
13753,27,3.362400456428298,1.0,-1,-3.0,0.25
13754,27,1.2534004564285286,1.0,1,2.0,0.5
13755,27,3.3744004564282966,1.0,-1,3.0,0.0
13756,27,0.9884004564285284,1.0,1,0.0,0.5
13757,27,3.0284004564283347,0.0,-1,1.0,0.0
13758,27,1.3454004564285198,1.0,1,1.0,0.0
13759,27,1.9934004564284484,0.0,-1,4.0,-0.25
13760,27,1.7454004564284757,0.0,1,-1.0,-0.5
13761,27,6.345400456428893,1.0,-1,0.0,0.5
13762,27,1.4224004564285113,1.0,-1,-1.0,0.5
13763,27,1.5954004564284923,1.0,1,1.0,0.0
13764,27,4.039400456428224,1.0,-1,3.0,0.25
13765,27,1.8684004564284622,0.0,1,0.0,-0.25
13766,27,1.4784004564285051,0.0,-1,1.0,-1.0
13767,27,0.8284004564285282,1.0,1,1.0,0.0
13768,27,2.2224004564284234,0.0,-1,1.0,0.0
13769,27,2.881400456428351,1.0,1,4.0,0.25
13770,27,1.5864004564284933,1.0,-1,-1.0,-0.5
13771,27,2.177400456428428,1.0,1,2.0,0.25
13772,27,1.4914004564285037,1.0,-1,0.0,0.0
13773,27,1.6864004564284822,0.0,1,1.0,-0.25
13774,27,1.5874004564284931,0.0,-1,-3.0,-0.5
13775,27,1.6084004564284908,0.0,1,3.0,0.25
13776,27,1.6184004564284897,1.0,-1,-3.0,0.0
13777,27,1.697400456428481,1.0,1,-4.0,0.25
13778,27,1.5944004564284924,1.0,-1,2.0,0.25
13779,27,1.1214004564285285,1.0,1,0.0,-0.25
13780,27,3.4754004564282854,0.0,-1,0.0,0.0
13781,27,4.040400456428223,1.0,1,0.0,0.25
13782,27,1.3284004564285217,1.0,-1,-2.0,0.25
13783,27,1.1904004564285287,0.0,1,0.0,0.25
13784,27,0.9744004564285283,1.0,-1,-4.0,0.5
13785,27,1.2924004564285256,0.0,1,0.0,0.0
13786,27,1.3274004564285218,1.0,-1,1.0,-0.25
13787,27,1.6734004564284837,0.0,1,-3.0,-0.25
13788,27,1.379400456428516,1.0,-1,-4.0,-0.5
13789,27,1.0024004564285285,1.0,1,4.0,0.25
13790,27,1.9454004564284537,0.0,-1,0.0,0.0
13791,27,0.9774004564285284,0.0,1,-3.0,-0.5
13792,27,2.188400456428427,1.0,-1,-3.0,0.25
13793,27,1.0834004564285284,1.0,1,3.0,-0.25
13794,27,3.1464004564283217,0.0,-1,0.0,0.25
13795,27,4.747400456428359,1.0,1,-2.0,0.0
13796,27,3.215400456428314,1.0,-1,-4.0,0.0
13797,27,0.9934004564285284,0.0,1,-2.0,-0.25
13798,27,2.272400456428418,0.0,-1,-2.0,-0.25
13799,27,0.7944004564285282,0.0,1,-4.0,-0.25
13800,27,1.1504004564285286,1.0,-1,-2.0,0.5
13801,27,1.3564004564285186,1.0,1,0.0,-0.25
13802,27,3.396400456428294,0.0,-1,-2.0,-0.25
13803,27,3.244400456428311,0.0,1,-3.0,-0.5
13804,27,5.094400456428475,1.0,-1,1.0,0.25
13805,27,1.4824004564285047,0.0,1,-1.0,-0.5
13806,27,1.7754004564284724,0.0,-1,0.0,-0.25
13807,27,1.2074004564285286,1.0,1,0.0,0.0
13808,27,1.4484004564285085,0.0,-1,1.0,-0.25
13809,27,2.8294004564283566,1.0,1,2.0,0.0
13810,27,1.316400456428523,1.0,-1,-3.0,0.25
13811,27,2.1604004564284303,0.0,1,-3.0,-0.5
13812,27,2.2104004564284248,0.0,-1,1.0,0.0
13813,27,1.0124004564285283,0.0,1,-2.0,0.0
13814,27,2.1194004564284343,0.0,-1,4.0,-0.25
13815,27,1.2594004564285286,1.0,1,0.0,0.0
13816,27,2.308400456428414,0.0,-1,0.0,-0.25
13817,27,2.1534004564284306,0.0,1,-2.0,0.0
13818,27,2.61540045642838,1.0,-1,0.0,0.25
13819,27,4.465400456428265,1.0,1,-2.0,0.25
13820,27,1.8214004564284674,0.0,-1,0.0,-0.25
13821,27,1.6364004564284877,1.0,1,3.0,0.25
13822,27,1.3034004564285244,1.0,-1,0.0,-0.25
13823,27,5.726400456428686,1.0,1,0.0,0.5
13824,27,1.3404004564285203,0.0,-1,1.0,-0.25
13825,27,1.3874004564285152,0.0,1,-1.0,-0.25
13826,27,4.697400456428342,0.0,-1,0.0,-0.5
13827,27,1.6454004564284868,0.0,1,-1.0,-0.25
13828,27,0.6974004564285281,1.0,-1,-1.0,0.25
13829,27,1.498400456428503,1.0,1,0.0,0.25
13830,27,3.0104004564283366,1.0,-1,-3.0,0.0
13831,27,1.4824004564285047,1.0,1,3.0,0.25
13832,27,2.6464004564283767,0.0,-1,3.0,-0.25
13833,27,5.07940045642847,1.0,1,1.0,0.25
13834,27,4.831400456428387,1.0,-1,0.0,0.25
13835,27,1.5764004564284944,0.0,1,-2.0,0.0
13836,27,2.5224004564283904,0.0,-1,-1.0,-0.25
13837,27,1.5144004564285012,1.0,1,1.0,0.0
13838,27,1.9824004564284496,0.0,-1,2.0,-0.25
13839,27,1.3904004564285148,0.0,1,-4.0,0.0
13840,27,1.2924004564285256,0.0,-1,3.0,0.0
13841,27,0.8954004564285283,0.0,1,0.0,0.25
13842,27,2.108400456428436,1.0,-1,-4.0,0.5
13843,27,2.121400456428434,1.0,1,1.0,0.0
13844,27,1.588400456428493,0.0,-1,0.0,-0.25
13845,27,2.581400456428384,0.0,1,-3.0,-0.75
13846,27,1.987400456428449,1.0,-1,-2.0,0.25
13847,27,2.607400456428381,1.0,1,0.0,0.0
13848,27,2.1014004564284363,1.0,-1,3.0,0.0
13849,27,1.2994004564285249,0.0,1,1.0,-0.25
13850,27,1.3364004564285208,1.0,-1,-2.0,0.0
13851,27,2.5654004564283857,0.0,1,-2.0,-0.75
13852,27,2.239400456428421,1.0,-1,-1.0,0.5
13853,27,1.443400456428509,0.0,1,-3.0,-1.0
13854,27,2.07240045642844,1.0,-1,3.0,0.25
13855,27,2.0434004564284427,1.0,1,-3.0,0.25
13856,27,2.2124004564284245,1.0,-1,-2.0,0.25
13857,27,2.1534004564284306,0.0,1,0.0,-0.25
13858,27,1.4004004564285137,1.0,-1,-2.0,0.5
13859,27,2.4364004564284,1.0,1,4.0,0.25
13860,27,2.597400456428382,1.0,-1,1.0,0.0
13861,27,2.028400456428445,1.0,1,4.0,0.25
13862,27,2.869400456428352,1.0,-1,-3.0,-0.25
13863,27,1.7194004564284786,0.0,1,-3.0,0.0
13864,27,1.3274004564285218,1.0,-1,-3.0,-0.25
13865,27,1.8054004564284691,1.0,1,2.0,-0.25
13866,27,2.206400456428425,0.0,-1,-3.0,-0.25
13867,27,1.4994004564285028,1.0,1,1.0,0.0
13868,27,3.7644004564282536,0.0,-1,2.0,-1.0
13869,27,1.2814004564285268,1.0,1,3.0,0.0
13870,27,2.5854004564283835,0.0,-1,4.0,-0.25
13871,27,3.9094004564282376,0.0,1,0.0,-0.25
13872,28,5.077547957181846,0.0,-1,-1.0,-0.25
13873,28,3.0035479571817487,0.0,1,-2.0,0.0
13874,28,5.563547957182008,0.0,-1,3.0,-0.25
13875,28,3.935547957181646,1.0,1,2.0,0.25
13876,28,3.1235479571817355,0.0,-1,0.0,-0.25
13877,28,2.5265479571818013,1.0,1,0.0,0.0
13878,28,2.80954795718177,0.0,1,-2.0,-0.25
13879,28,3.35454795718171,1.0,1,1.0,0.5
13880,28,7.678547957182714,0.0,-1,1.0,-0.25
13881,28,3.1785479571817294,1.0,1,0.0,0.25
13882,28,15.58954795717892,1.0,-1,-1.0,0.0
13883,28,4.899547957181786,1.0,1,1.0,-0.5
13884,28,3.400547957181705,0.0,-1,1.0,-0.25
13885,28,4.157547957181622,0.0,1,-3.0,-0.25
13886,28,1.6945479571818927,1.0,-1,3.0,0.25
13887,28,3.545547957181689,0.0,1,-1.0,0.0
13888,28,12.203547957180797,0.0,-1,-2.0,-0.25
13889,28,4.845547957181768,1.0,1,1.0,0.25
13890,28,2.2625479571818303,0.0,-1,1.0,-0.5
13891,28,3.834547957181657,0.0,1,-1.0,0.0
13892,28,2.9405479571817557,1.0,-1,2.0,0.25
13893,28,3.311547957181715,0.0,1,-2.0,-0.5
13894,28,2.99254795718175,0.0,-1,-1.0,0.0
13895,28,6.260547957182241,0.0,1,-1.0,-0.25
13896,28,9.847547957182103,1.0,-1,0.0,0.0
13897,28,2.025547957181856,0.0,1,-2.0,0.0
13898,28,9.832547957182111,0.0,1,0.0,-0.5
13899,28,6.342547957182268,0.0,-1,-2.0,-1.0
13900,28,9.435547957182331,1.0,1,2.0,0.25
13901,28,4.951547957181804,1.0,1,0.0,0.25
13902,28,2.518547957181802,0.0,-1,1.0,0.0
13903,28,2.287547957181827,0.0,1,-1.0,0.0
13904,28,7.90454795718279,0.0,-1,-1.0,-0.5
13905,28,4.43254795718163,1.0,1,0.0,0.25
13906,28,3.193547957181728,0.0,-1,0.0,0.25
13907,28,4.160547957181621,0.0,1,-2.0,0.0
13908,28,2.0425479571818546,1.0,-1,1.0,0.5
13909,28,4.314547957181604,1.0,1,3.0,0.25
13910,28,4.777547957181746,1.0,-1,-1.0,0.0
13911,28,2.058547957181853,0.0,1,-1.0,-0.5
13912,28,1.4755479571819168,0.0,-1,0.0,0.25
13913,28,2.200547957181837,1.0,1,0.0,0.5
13914,28,3.26554795718172,0.0,-1,0.0,0.0
13915,28,2.6245479571817905,0.0,1,0.0,-0.25
13916,28,1.9765479571818616,1.0,-1,-2.0,-0.5
13917,28,4.913547957181791,1.0,1,0.0,0.25
13918,28,10.73754795718161,0.0,-1,-1.0,-0.5
13919,28,2.9775479571817516,0.0,1,0.0,0.0
13920,28,11.167547957181371,1.0,-1,-2.0,-0.25
13921,28,3.3505479571817105,1.0,1,1.0,-0.25
13922,28,3.1415479571817335,1.0,-1,-1.0,0.25
13923,28,1.455547957181919,0.0,1,-2.0,-0.25
13924,28,1.473547957181917,0.0,-1,1.0,-0.25
13925,28,5.994547957182152,0.0,1,0.0,-0.5
13926,28,2.5505479571817986,0.0,-1,0.0,0.0
13927,28,2.974547957181752,0.0,1,-1.0,0.0
13928,28,1.7355479571818881,1.0,1,1.0,0.25
13929,28,2.44554795718181,1.0,-1,0.0,0.0
13930,28,6.150547957182204,1.0,1,4.0,0.25
13931,28,2.217547957181835,0.0,-1,3.0,0.25
13932,28,6.140547957182201,1.0,1,1.0,0.25
13933,28,2.328547957181823,0.0,-1,-1.0,-0.25
13934,28,3.9295479571816467,0.0,1,-1.0,0.25
13935,28,4.434547957181631,0.0,-1,0.0,-0.25
13936,28,2.3955479571818157,0.0,1,-2.0,-0.25
13937,28,1.8405479571818766,1.0,1,0.0,0.0
13938,28,7.9335479571828,0.0,-1,2.0,0.5
13939,28,6.521547957182328,1.0,1,0.0,0.0
13940,28,1.4945479571819147,1.0,-1,0.0,0.0
13941,28,2.456547957181809,1.0,1,-1.0,0.0
13942,28,4.07854795718163,0.0,1,0.0,0.0
13943,28,6.445547957182303,1.0,-1,-3.0,-0.25
13944,28,2.2215479571818344,0.0,1,2.0,0.25
13945,28,8.53454795718283,1.0,-1,0.0,0.5
13946,28,1.126547957181931,1.0,1,0.0,0.5
13947,28,8.685547957182747,0.0,-1,2.0,0.25
13948,28,1.1605479571819313,1.0,1,2.0,0.25
13949,28,4.5675479571816755,1.0,-1,-1.0,0.25
13950,28,1.8625479571818742,1.0,1,1.0,0.25
13951,28,4.060547957181632,0.0,-1,0.0,-0.25
13952,28,11.628547957181116,0.0,1,-3.0,0.0
13953,28,1.908547957181869,1.0,-1,-1.0,0.5
13954,28,4.295547957181606,1.0,1,2.0,0.0
13955,28,6.701547957182388,0.0,-1,0.0,-0.25
13956,28,1.819547957181879,0.0,1,-1.0,-0.5
13957,28,4.5795479571816795,1.0,-1,-3.0,0.5
13958,28,9.278547957182418,0.0,1,1.0,0.0
13959,28,3.335547957181712,1.0,-1,1.0,0.25
13960,28,9.495547957182298,1.0,1,-1.0,0.0
13961,28,4.214547957181615,1.0,-1,-2.0,0.5
13962,28,7.27554795718258,0.0,1,-1.0,0.25
13963,28,7.3375479571826006,1.0,-1,-1.0,0.25
13964,28,2.5045479571818037,0.0,1,-4.0,-0.25
13965,28,3.81054795718166,1.0,-1,1.0,0.25
13966,28,3.302547957181716,1.0,1,0.0,0.5
13967,28,9.588547957182247,1.0,-1,-2.0,0.0
13968,28,3.4425479571817004,1.0,1,0.0,0.25
13969,28,4.58154795718168,1.0,-1,-2.0,0.25
13970,28,3.9325479571816464,1.0,1,2.0,0.5
13971,28,4.781547957181747,1.0,-1,-1.0,0.25
13972,28,4.295547957181606,0.0,1,-2.0,0.0
13973,28,3.5035479571816937,0.0,-1,-1.0,-0.25
13974,28,15.142547957179168,0.0,1,0.0,0.0
13975,28,8.71654795718273,0.0,-1,0.0,0.0
13976,28,7.481547957182649,0.0,1,0.0,-0.25
13977,28,4.318547957181604,1.0,-1,-2.0,-0.25
13978,28,4.776547957181745,0.0,1,0.0,-0.25
13979,28,6.7835479571824155,0.0,-1,0.0,-0.25
13980,28,8.394547957182908,0.0,1,1.0,0.0
13981,28,9.152547957182488,0.0,-1,2.0,0.25
13982,28,2.6695479571817855,0.0,1,1.0,-0.75
13983,28,4.931547957181797,0.0,-1,1.0,-0.25
13984,28,2.2635479571818298,0.0,1,-1.0,-0.25
13985,28,2.7225479571817797,1.0,-1,-1.0,0.0
13986,28,1.2885479571819314,0.0,1,1.0,0.0
13987,28,3.0675479571817417,0.0,-1,0.0,-0.25
13988,28,7.071547957182512,1.0,1,0.0,0.5
13989,28,2.692547957181783,1.0,-1,0.0,-0.25
13990,28,3.8125479571816596,0.0,1,-3.0,-0.25
13991,28,3.5145479571816924,1.0,-1,1.0,0.25
13992,28,1.5625479571819072,1.0,1,2.0,0.25
13993,28,1.9585479571818636,1.0,-1,0.0,-0.25
13994,28,7.263547957182576,0.0,1,-3.0,-0.5
13995,28,4.75954795718174,1.0,-1,0.0,0.5
13996,28,5.6035479571820215,0.0,1,2.0,-0.5
13997,28,6.252547957182238,1.0,-1,-2.0,0.0
13998,28,6.830547957182431,0.0,1,1.0,0.0
13999,28,2.484547957181806,1.0,-1,-2.0,-0.25
14000,28,8.278547957182916,0.0,1,0.0,-0.5
14001,28,4.1995479571816166,0.0,-1,1.0,-0.5
14002,28,2.7765479571817737,1.0,1,2.0,0.0
14003,28,3.7785479571816634,0.0,-1,2.0,-0.25
14004,28,4.46154795718164,0.0,1,-2.0,-0.5
14005,28,6.1845479571822155,1.0,-1,-2.0,-0.25
14006,28,9.049547957182545,1.0,1,1.0,0.25
14007,28,3.2485479571817217,0.0,-1,0.0,-0.25
14008,28,2.956547957181754,1.0,1,3.0,0.75
14009,28,1.9715479571818622,1.0,-1,-1.0,0.25
14010,28,2.3045479571818257,0.0,1,1.0,-0.5
14011,28,4.307547957181605,0.0,-1,1.0,-0.25
14012,28,3.364547957181709,1.0,1,3.0,0.25
14013,28,8.62554795718278,1.0,-1,-1.0,0.25
14014,28,3.1305479571817347,0.0,1,-1.0,0.0
14015,28,2.0855479571818494,0.0,-1,3.0,-0.25
14016,28,6.691547957182385,1.0,1,1.0,0.25
14017,28,2.4585479571818087,1.0,-1,0.0,0.25
14018,28,3.2885479571817173,0.0,1,0.0,-0.25
14019,28,8.960547957182595,0.0,-1,4.0,0.0
14020,28,7.1995479571825545,1.0,1,0.0,-0.25
14021,28,21.419547957184705,1.0,-1,0.0,1.0
14022,28,3.08154795718174,1.0,1,2.0,0.5
14023,28,7.412547957182626,1.0,-1,0.0,0.5
14024,28,3.5055479571816934,1.0,1,0.0,-0.25
14025,28,4.333547957181603,1.0,-1,3.0,0.5
14026,28,4.031547957181635,0.0,1,-2.0,-0.5
14027,28,2.3505479571818206,0.0,-1,2.0,-0.25
14028,28,2.7875479571817725,1.0,1,2.0,0.25
14029,28,5.541547957182001,0.0,-1,0.0,-0.25
14030,28,12.602547957180576,1.0,1,0.0,0.0
14031,28,6.113547957182192,0.0,-1,0.0,-0.5
14032,28,2.148547957181843,0.0,1,-2.0,0.0
14033,28,2.3595479571818196,0.0,-1,-4.0,-0.25
14034,28,3.26454795718172,1.0,1,1.0,0.0
14035,28,2.9535479571817542,1.0,-1,-1.0,-0.25
14036,28,5.213547957181891,1.0,1,0.0,0.0
14037,28,5.553547957182005,0.0,-1,1.0,-0.25
14038,28,1.419547957181923,0.0,1,1.0,-0.25
14039,28,1.9975479571818593,0.0,-1,2.0,0.0
14040,28,2.0405479571818548,0.0,1,-3.0,-0.5
14041,28,2.666547957181786,1.0,-1,-2.0,0.0
14042,28,2.033547957181855,0.0,1,-1.0,0.0
14043,28,3.9845479571816407,0.0,-1,-1.0,-0.25
14044,28,2.8525479571817653,1.0,1,1.0,0.0
14045,28,2.1245479571818455,1.0,-1,-2.0,0.25
14046,28,2.3495479571818207,0.0,1,-1.0,0.0
14047,28,3.882547957181652,1.0,-1,0.0,-0.5
14048,28,3.6585479571816766,1.0,1,-2.0,0.0
14049,28,2.736547957181778,0.0,-1,2.0,0.0
14050,28,4.261547957181611,0.0,1,-1.0,-0.5
14051,28,5.375547957181945,0.0,-1,2.0,0.0
14052,28,4.818547957181759,1.0,1,-2.0,0.25
14053,28,8.529547957182833,0.0,-1,1.0,0.25
14054,28,8.513547957182842,0.0,1,0.0,-0.25
14055,28,5.71854795718206,0.0,-1,0.0,0.5
14056,28,2.1605479571818416,1.0,1,2.0,0.25
14057,28,1.4585479571819187,1.0,-1,-3.0,0.25
14058,28,2.8965479571817605,1.0,1,0.0,0.0
14059,28,4.384547957181614,1.0,-1,-1.0,0.25
14060,28,3.7515479571816663,0.0,1,-1.0,0.0
14061,28,8.926547957182613,1.0,-1,1.0,1.0
14062,28,4.244547957181612,1.0,1,0.0,0.0
14063,28,3.120547957181736,1.0,-1,-3.0,0.0
14064,28,3.6145479571816814,0.0,1,-2.0,-0.5
14065,28,3.8405479571816565,1.0,-1,2.0,0.25
14066,28,3.35354795718171,1.0,1,3.0,0.5
14067,28,3.3705479571817083,1.0,-1,0.0,0.0
14068,28,2.755547957181776,0.0,1,-1.0,-0.25
14069,28,8.413547957182898,0.0,-1,0.0,0.0
14070,28,6.82754795718243,1.0,1,0.0,0.25
14071,28,15.561547957178936,0.0,-1,2.0,0.25
14072,28,2.8165479571817693,1.0,1,0.0,0.0
14073,28,7.09654795718252,1.0,-1,0.0,0.25
14074,28,3.2235479571817245,1.0,1,0.0,0.5
14075,28,4.26254795718161,0.0,-1,1.0,-0.25
14076,28,2.4155479571818135,1.0,1,0.0,-0.25
14077,28,11.678547957181088,1.0,-1,1.0,0.5
14078,28,2.5055479571818036,0.0,1,1.0,-0.25
14079,28,4.26454795718161,1.0,-1,-1.0,0.25
14080,28,2.1455479571818428,0.0,1,-2.0,-0.5
14081,28,10.379547957181808,1.0,-1,0.0,0.25
14082,28,5.858547957182107,0.0,1,0.0,-0.25
14083,28,2.207547957181836,0.0,-1,1.0,0.5
14084,28,5.203547957181888,0.0,1,-1.0,-0.25
14085,28,8.633547957182776,0.0,-1,1.0,0.0
14086,28,10.295547957181855,0.0,1,1.0,0.25
14087,28,7.692547957182719,1.0,-1,1.0,0.25
14088,28,3.81054795718166,0.0,1,4.0,0.0
14089,28,2.891547957181761,1.0,-1,-1.0,-0.25
14090,28,2.9985479571817493,1.0,1,1.0,0.25
14091,28,4.5075479571816555,1.0,-1,0.0,0.25
14092,28,3.0235479571817465,0.0,1,-1.0,-1.0
14093,28,1.682547957181894,1.0,-1,0.0,0.25
14094,28,4.9415479571818,0.0,1,-2.0,-0.25
14095,28,5.7235479571820616,0.0,-1,-3.0,-0.25
14096,28,3.182547957181729,0.0,1,0.0,0.5
14097,28,1.4445479571819202,0.0,-1,1.0,0.25
14098,28,2.6055479571817926,0.0,1,0.0,0.0
14099,28,3.3755479571817077,0.0,-1,2.0,0.25
14100,28,3.5785479571816854,0.0,1,-1.0,-0.5
14101,28,5.185547957181882,1.0,-1,3.0,0.25
14102,28,3.544547957181689,1.0,1,0.0,0.5
14103,28,5.213547957181891,1.0,-1,0.0,0.25
14104,28,3.8155479571816593,1.0,1,2.0,0.5
14105,29,2.119949352741151,0.0,-1,0.0,-0.5
14106,29,3.6629493527409815,1.0,1,0.0,0.5
14107,29,2.3309493527411282,1.0,-1,-1.0,-0.25
14108,29,1.9629493527411686,1.0,1,1.0,0.5
14109,29,3.386949352741012,1.0,-1,0.0,0.25
14110,29,1.4069493527412298,0.0,1,0.0,-0.5
14111,29,2.103949352741153,0.0,-1,0.0,0.25
14112,29,3.115949352741042,0.0,1,-1.0,0.0
14113,29,2.170949352741146,0.0,-1,-2.0,-0.75
14114,29,2.9809493527410567,1.0,1,0.0,0.5
14115,29,5.7999493527414145,1.0,-1,0.0,0.5
14116,29,2.9649493527410584,1.0,1,0.0,0.75
14117,29,3.7649493527409703,0.0,-1,1.0,0.25
14118,29,2.1649493527411465,0.0,1,-1.0,-0.5
14119,29,1.9169493527411736,0.0,-1,1.0,0.0
14120,29,2.5469493527411045,1.0,1,1.0,0.25
14121,29,3.2629493527410256,0.0,-1,0.0,-0.5
14122,29,4.596949352741013,0.0,1,-2.0,0.0
14123,29,2.5489493527411042,0.0,-1,1.0,0.0
14124,29,1.730949352741194,1.0,1,1.0,0.25
14125,29,2.8179493527410746,0.0,-1,2.0,-0.25
14126,29,2.6379493527410944,0.0,1,-1.0,0.0
14127,29,5.848949352741431,1.0,-1,0.0,0.75
14128,29,3.1359493527410396,1.0,1,0.0,1.0
14129,29,3.8799493527409576,1.0,-1,0.0,0.0
14130,29,1.6069493527412078,1.0,1,1.0,0.25
14131,29,2.278949352741134,0.0,-1,0.0,-0.25
14132,29,2.3659493527411244,1.0,1,1.0,-0.25
14133,29,1.8759493527411781,0.0,-1,-1.0,-0.5
14134,29,3.366949352741014,1.0,1,-1.0,-0.5
14135,29,2.6379493527410944,0.0,-1,0.0,-0.25
14136,29,2.5549493527411036,0.0,1,-1.0,0.75
14137,29,4.43994935274096,0.0,-1,1.0,-0.75
14138,29,3.9979493527409447,1.0,1,0.0,-0.25
14139,29,4.102949352740933,1.0,-1,0.0,0.5
14140,29,2.2929493527411324,0.0,1,-1.0,-0.5
14141,29,1.9979493527411647,1.0,-1,-2.0,0.0
14142,29,3.611949352740987,0.0,1,0.0,-0.5
14143,29,7.650949352742033,0.0,-1,0.0,0.0
14144,29,2.670949352741091,0.0,1,0.0,0.5
14145,29,3.0799493527410458,1.0,-1,-1.0,0.25
14146,29,1.7379493527411933,1.0,1,0.0,0.5
14147,29,4.444949352740962,1.0,-1,0.0,0.5
14148,29,2.841949352741072,0.0,1,0.0,0.0
14149,29,3.4629493527410036,1.0,-1,-1.0,0.25
14150,29,1.8549493527411804,0.0,1,-1.0,-0.25
14151,29,2.9469493527410604,0.0,-1,1.0,0.0
14152,29,2.694949352741088,0.0,1,-2.0,-0.25
14153,29,5.698949352741381,1.0,-1,0.0,1.0
14154,29,1.9669493527411681,0.0,1,1.0,-0.5
14155,29,2.7669493527410802,1.0,1,1.0,0.5
14156,29,3.3289493527410183,1.0,-1,1.0,0.25
14157,29,1.4609493527412238,0.0,1,-1.0,-0.75
14158,29,2.778949352741079,1.0,-1,1.0,0.25
14159,29,2.878949352741068,0.0,1,-1.0,-0.75
14160,29,4.114949352740932,1.0,-1,-1.0,0.25
14161,29,2.7259493527410847,1.0,1,-1.0,1.0
14162,29,5.077949352741173,1.0,-1,-2.0,-0.5
14163,29,3.794949352740967,0.0,1,0.0,-0.25
14164,29,2.903949352741065,1.0,-1,-1.0,-0.25
14165,29,1.280949352741242,0.0,1,-1.0,-0.25
14166,29,4.109949352740932,1.0,-1,-2.0,0.5
14167,29,2.0359493527411603,1.0,1,0.0,0.5
14168,29,2.3199493527411295,0.0,-1,1.0,-0.25
14169,29,1.3289493527412384,0.0,1,1.0,-0.25
14170,29,3.330949352741018,0.0,-1,0.0,0.0
14171,29,2.505949352741109,0.0,1,0.0,-0.5
14172,29,3.413949352741009,1.0,-1,0.0,0.0
14173,29,2.109949352741152,0.0,1,1.0,-0.25
14174,29,5.144949352741196,0.0,-1,1.0,-0.5
14175,29,5.299949352741248,1.0,1,0.0,0.75
14176,29,1.9649493527411683,0.0,-1,2.0,0.0
14177,29,2.8989493527410657,0.0,1,0.0,-0.25
14178,29,3.084949352741045,1.0,-1,1.0,0.25
14179,29,1.8189493527411844,1.0,1,0.0,0.0
14180,29,1.0749493527412421,0.0,-1,2.0,-0.5
14181,29,4.553949352740998,1.0,1,0.0,0.5
14182,29,0.9589493527412419,1.0,-1,1.0,0.5
14183,29,2.4459493527411156,1.0,1,2.0,-0.25
14184,29,1.7069493527411967,1.0,-1,0.0,0.0
