,sbj,rt,ch,goal,value_diff,gaze_diff
477,5,1.3477894759178166,1.0,1,20.0,0.25
478,5,1.661789475917817,0.0,-1,-5.0,0.0
479,5,2.940789475917682,0.0,-1,5.0,-0.25
480,5,2.073789475917777,1.0,-1,-15.0,0.25
481,5,2.3627894759177455,0.0,1,-10.0,0.0
482,5,2.533789475917726,0.0,-1,0.0,-0.25
483,5,4.206789475917542,0.0,1,-5.0,-0.25
484,5,2.0987894759177745,0.0,1,-5.0,-0.25
485,5,2.643789475917714,1.0,1,15.0,0.0
486,5,1.6557894759178169,0.0,1,-10.0,0.0
487,5,6.114789475917955,0.0,-1,0.0,0.25
488,5,2.822789475917695,1.0,-1,15.0,-0.5
489,5,7.723789475918492,0.0,-1,5.0,-0.25
490,5,2.6657894759177116,0.0,-1,0.0,0.0
491,5,3.2147894759176516,0.0,-1,0.0,0.0
492,5,2.5837894759177207,0.0,-1,-5.0,0.25
493,5,2.5557894759177238,0.0,-1,5.0,0.0
494,5,2.3987894759177415,1.0,-1,-10.0,0.25
495,5,2.0347894759177816,0.0,-1,-15.0,0.25
496,5,2.973789475917678,0.0,-1,-10.0,-0.25
497,5,1.9037894759177958,0.0,1,-20.0,-0.25
498,5,1.3827894759178165,0.0,-1,5.0,0.25
499,5,1.5127894759178169,0.0,-1,10.0,-0.25
