,sbj,rt,ch,value_diff,gaze_diff
58,0,1.8646662583350675,1.0,0.75,0.25
59,0,2.0256662583350495,0.0,-0.5,0.25
60,0,0.9836662583351139,1.0,0.25,0.0
61,0,1.005666258335114,0.0,-0.25,0.0
62,0,0.9426662583351139,0.0,0.75,-0.75
63,0,0.8226662583351139,0.0,-1.0,0.0
64,0,0.8356662583351138,1.0,0.75,0.0
65,0,1.193666258335114,1.0,0.25,-0.25
66,0,1.0586662583351139,0.0,-0.75,0.0
67,0,1.4466662583351135,1.0,-0.25,0.75
68,0,1.080666258335114,0.0,-1.0,-0.5
69,0,0.7936662583351137,1.0,0.75,0.25
70,0,0.7966662583351138,1.0,-0.5,0.25
71,0,1.157666258335114,1.0,0.5,0.0
72,0,0.7016662583351136,1.0,0.75,0.25
73,0,0.9676662583351139,1.0,0.0,0.25
74,0,0.9686662583351139,1.0,0.5,0.0
75,0,1.560666258335101,0.0,-0.5,-0.5
76,0,1.3596662583351142,0.0,0.25,0.0
77,0,1.0266662583351138,0.0,0.5,0.0
78,0,0.8736662583351138,0.0,-1.0,-0.75
79,0,1.2676662583351141,0.0,0.5,-0.25
80,0,0.8576662583351138,0.0,0.75,-0.25
81,0,1.067666258335114,1.0,-0.25,-0.25
82,0,0.8366662583351139,1.0,0.5,0.0
83,0,1.5196662583351055,0.0,0.5,-0.25
84,0,0.7606662583351138,1.0,-0.5,0.0
85,0,1.4096662583351143,0.0,-0.25,-0.25
86,0,0.9766662583351139,1.0,-0.5,0.0
87,0,0.9866662583351139,1.0,0.75,0.5
88,0,1.2006662583351142,0.0,0.25,-0.5
89,0,0.8096662583351137,0.0,-0.75,-0.25
90,0,1.5806662583350988,1.0,0.0,0.25
91,0,1.217666258335114,0.0,-0.75,0.0
92,0,0.9696662583351139,0.0,-0.5,-0.25
93,0,0.9066662583351139,1.0,-0.5,0.25
94,0,1.031666258335114,0.0,0.0,-0.25
95,0,0.7566662583351138,0.0,-0.5,-0.25
96,0,1.1646662583351142,1.0,0.0,0.0
97,0,1.0866662583351139,0.0,0.0,0.0
98,0,0.7336662583351137,1.0,0.5,0.25
99,0,0.7996662583351137,0.0,0.5,-0.5
100,0,1.8726662583350666,1.0,0.75,-0.25
101,0,1.0986662583351139,1.0,0.5,-0.25
102,0,1.9976662583350528,1.0,0.25,0.25
103,0,0.8836662583351138,0.0,-1.0,0.0
104,0,1.2166662583351142,1.0,0.0,0.25
105,0,1.201666258335114,0.0,-0.5,0.0
106,0,0.9316662583351139,0.0,0.25,-0.25
107,0,1.3716662583351142,0.0,-0.5,0.0
108,0,0.938666258335114,0.0,0.5,0.0
109,0,1.0706662583351139,1.0,0.75,0.25
110,0,2.9116662583349524,0.0,-0.5,-0.25
111,0,1.2876662583351142,0.0,-0.75,0.0
112,0,0.8326662583351139,0.0,-0.75,0.0
113,0,0.6186662583351137,1.0,0.25,0.0
114,0,1.7996662583350747,0.0,-0.5,0.0
115,0,2.221666258335028,0.0,0.75,-0.5
116,0,0.9576662583351139,0.0,-0.5,-0.25
117,0,0.7396662583351137,0.0,0.75,-0.25
118,0,1.9576662583350573,0.0,0.25,-0.25
119,0,1.5086662583351067,1.0,-0.25,0.5
120,0,0.8746662583351139,1.0,0.25,0.0
121,0,0.6146662583351137,1.0,0.75,0.25
122,0,1.4466662583351135,0.0,0.0,-0.25
123,0,1.175666258335114,1.0,-0.25,-0.25
124,0,0.5876662583351137,0.0,-0.25,-0.75
125,0,0.6686662583351137,0.0,0.25,-0.25
126,0,0.7296662583351137,1.0,0.75,-0.5
127,0,1.282666258335114,0.0,0.25,-0.5
128,0,1.2436662583351141,0.0,0.25,0.0
129,0,0.936666258335114,1.0,0.0,-0.25
130,0,0.8836662583351138,0.0,0.25,0.0
131,0,0.6896662583351137,1.0,0.75,0.25
132,0,1.209666258335114,1.0,0.75,-0.25
133,0,1.219666258335114,1.0,0.5,-0.25
134,0,1.2736662583351142,0.0,0.0,0.0
135,0,1.3936662583351143,1.0,-0.25,0.0
136,0,1.023666258335114,1.0,0.5,0.25
137,0,1.7646662583350785,1.0,0.25,0.0
138,0,0.8546662583351139,0.0,0.5,-0.75
139,1,1.4419632873535002,0.0,-0.5,0.0
140,1,1.916963287353448,0.0,0.25,-0.25
141,1,0.857963287353516,0.0,0.25,-0.25
142,1,1.3839632873535066,1.0,0.5,0.0
143,1,1.2719632873535165,1.0,0.5,-0.5
144,1,1.5409632873534893,0.0,0.25,0.5
145,1,0.877963287353516,0.0,-0.25,-0.25
146,1,1.407963287353504,1.0,0.0,0.25
147,1,0.9579632873535161,1.0,0.5,0.5
148,1,0.6029632873535158,0.0,0.25,-0.5
149,1,3.841963287353236,0.0,-0.5,-0.25
150,1,3.768963287353244,1.0,0.75,-0.25
151,1,1.0639632873535163,0.0,-0.5,0.0
152,1,1.3939632873535055,1.0,0.25,0.25
153,1,2.0749632873534303,0.0,0.5,-0.25
154,1,0.815963287353516,1.0,1.0,0.0
155,1,1.4439632873535,1.0,-0.25,-0.5
