,sbj,rt,ch,value_diff,gaze_diff
249,6,4.262027300953581,1.0,-2.0,0.25
250,6,0.8790273009538656,1.0,4.0,-0.5
251,6,1.1270273009538656,0.0,-4.0,-0.5
252,6,3.588027300953595,0.0,4.0,-0.75
253,7,1.926207216262798,1.0,2.0,0.0
254,7,2.0542072162627836,1.0,-2.0,0.0
255,7,1.807207216262811,1.0,0.0,0.0
256,7,1.544207216262818,0.0,-1.0,-0.25
257,7,2.261207216262761,1.0,2.0,0.75
258,7,2.0792072162627813,0.0,-4.0,-0.25
259,7,1.6432072162628182,1.0,0.0,0.5
260,7,1.6352072162628182,1.0,1.0,-0.25
261,7,1.7592072162628163,1.0,1.0,0.25
262,7,2.4052072162627454,1.0,-1.0,0.0
263,7,1.8002072162628118,0.0,2.0,-0.25
264,7,1.6912072162628182,1.0,-1.0,0.5
265,7,2.3702072162627488,1.0,3.0,0.0
266,7,1.6882072162628181,0.0,-4.0,-0.25
267,7,3.397207216262636,1.0,0.0,0.5
268,7,1.4002072162628179,1.0,2.0,-0.25
269,7,1.6472072162628182,1.0,1.0,0.5
270,7,2.373207216262749,0.0,-3.0,0.25
271,7,1.7312072162628183,0.0,-2.0,-0.25
272,7,1.7272072162628183,0.0,-4.0,-0.25
273,7,1.6072072162628182,1.0,-1.0,0.0
274,7,1.5452072162628179,1.0,2.0,0.5
275,7,1.5752072162628181,1.0,1.0,0.0
276,7,1.2292072162628178,1.0,0.0,0.25
277,7,1.8202072162628096,1.0,-4.0,0.0
278,7,2.422207216262743,0.0,-3.0,0.25
279,7,1.3252072162628177,1.0,4.0,0.5
280,7,3.3202072162626446,0.0,-2.0,0.0
281,7,1.9662072162627935,1.0,-1.0,0.25
282,7,1.633207216262818,1.0,4.0,0.0
283,7,2.0442072162627847,1.0,1.0,0.75
284,7,2.0842072162627803,1.0,5.0,0.25
285,7,1.9202072162627986,0.0,0.0,0.0
286,7,1.632207216262818,1.0,3.0,0.75
287,7,2.0332072162627863,1.0,1.0,0.25
288,7,1.2992072162628179,0.0,-2.0,0.25
289,7,1.4222072162628179,1.0,0.0,0.75
290,7,1.7672072162628154,0.0,-3.0,0.0
291,7,1.632207216262818,0.0,-4.0,-0.5
292,8,1.7033531467914342,0.0,-1.0,-0.25
293,8,1.2893531467914587,0.0,-3.0,0.0
294,8,2.473353146791349,0.0,-3.0,0.25
295,8,0.8693531467914584,1.0,-2.0,0.5
296,8,1.1473531467914586,1.0,1.0,0.0
297,8,1.55935314679145,0.0,-2.0,0.0
298,8,2.072353146791394,0.0,1.0,-0.25
299,8,1.0733531467914585,0.0,-1.0,0.25
300,8,1.1723531467914587,1.0,3.0,-0.25
301,8,1.4313531467914589,0.0,-3.0,0.0
302,8,0.9663531467914586,0.0,-3.0,-0.5
303,8,1.8673531467914162,0.0,1.0,0.0
304,8,1.2393531467914587,0.0,-4.0,0.25
305,8,1.448353146791459,0.0,-3.0,-0.25
306,8,1.3823531467914587,0.0,-3.0,-0.25
307,8,1.606353146791445,0.0,-1.0,0.0
308,8,1.0523531467914586,1.0,5.0,0.0
309,8,0.9873531467914585,1.0,4.0,0.0
310,8,1.1853531467914586,0.0,-4.0,-0.5
311,8,1.488353146791458,0.0,-1.0,-0.75
312,8,1.5523531467914509,1.0,4.0,-0.5
313,8,1.8613531467914168,0.0,-2.0,-0.75
314,8,1.2483531467914588,1.0,3.0,0.25
315,8,1.7163531467914328,0.0,-2.0,-0.5
316,8,1.2193531467914587,0.0,1.0,0.0
317,8,1.0633531467914585,1.0,3.0,-0.25
318,8,1.2193531467914587,0.0,-5.0,0.0
319,8,0.8653531467914584,1.0,3.0,0.5
320,8,1.1813531467914586,0.0,-4.0,-0.25
321,8,0.7833531467914583,0.0,-2.0,0.0
322,8,1.0023531467914584,0.0,-4.0,-0.75
323,8,1.3163531467914589,0.0,-1.0,-0.5
324,8,1.3823531467914587,0.0,-3.0,-0.5
325,8,1.2863531467914586,1.0,-1.0,0.25
326,8,1.2023531467914585,1.0,-4.0,-0.25
327,8,1.1883531467914588,1.0,4.0,0.0
328,8,1.3893531467914588,0.0,-3.0,-0.5
329,8,1.2743531467914586,0.0,0.0,-0.25
330,8,1.4663531467914588,1.0,0.0,-0.25
331,9,1.785204881429615,0.0,-1.0,0.25
332,9,1.4612048814296508,0.0,-3.0,-0.25
333,9,1.209204881429673,1.0,0.0,0.0
334,9,1.450204881429652,0.0,1.0,-0.25
335,9,2.01620488142959,0.0,0.0,-0.5
336,9,1.758204881429618,0.0,-1.0,0.0
337,9,1.268204881429672,1.0,0.0,0.0
338,9,1.9542048814295965,0.0,-5.0,0.25
339,9,2.2592048814295627,0.0,-1.0,-0.25
340,9,2.021204881429589,0.0,-3.0,-0.25
341,9,2.0792048814295825,0.0,2.0,-0.25
342,9,1.6562048814296293,0.0,0.0,0.25
343,9,2.162204881429574,0.0,-4.0,-0.5
344,9,3.703204881429404,1.0,3.0,-0.25
345,9,2.7652048814295074,0.0,-2.0,-0.25
346,9,1.941204881429598,1.0,3.0,0.25
347,9,1.4462048814296524,1.0,-4.0,0.0
348,9,1.28720488142967,0.0,-3.0,0.0
349,9,1.5212048814296442,0.0,-3.0,0.0
350,9,1.4842048814296482,1.0,3.0,0.0
351,9,1.6072048814296347,0.0,-1.0,0.5
352,9,1.2652048814296724,1.0,3.0,0.25
353,9,1.0822048814296727,1.0,3.0,0.5
354,9,1.4122048814296562,1.0,4.0,0.25
355,9,2.2592048814295627,1.0,2.0,0.0
356,9,2.255204881429563,0.0,3.0,0.0
357,9,1.5642048814296394,1.0,4.0,0.0
358,9,2.5902048814295267,0.0,-2.0,0.25
359,9,2.0532048814295853,0.0,-1.0,0.25
360,9,1.4002048814296575,0.0,-1.0,0.5
361,9,2.1612048814295735,0.0,-1.0,-0.25
362,9,1.6292048814296323,1.0,5.0,0.0
363,9,1.5182048814296445,1.0,2.0,0.5
364,9,1.6152048814296338,0.0,2.0,0.0
365,9,1.5982048814296357,1.0,0.0,0.0
366,9,1.7712048814296166,1.0,4.0,0.5
367,9,3.5802048814294176,1.0,5.0,0.25
368,9,1.5912048814296365,0.0,-1.0,0.0
369,9,1.7062048814296238,1.0,4.0,0.5
370,9,1.4432048814296528,1.0,4.0,0.5
371,10,1.7204662020206032,1.0,1.0,0.25
372,10,0.9704662020206456,1.0,0.0,1.0
373,10,3.120466202020449,1.0,2.0,0.0
374,10,3.2064662020204397,0.0,1.0,0.25
375,10,1.0944662020206457,0.0,-4.0,0.25
376,10,1.6334662020206128,0.0,2.0,0.0
377,10,1.7264662020206025,1.0,-2.0,0.75
378,10,1.6804662020206076,0.0,-3.0,0.5
379,10,3.321466202020427,0.0,1.0,0.0
380,10,1.9244662020205807,1.0,0.0,0.25
381,10,1.0374662020206458,1.0,2.0,0.25
382,10,1.1534662020206459,0.0,-2.0,0.25
383,10,1.6564662020206102,0.0,-1.0,-0.5
384,10,2.190466202020551,0.0,0.0,0.0
385,10,1.0554662020206456,0.0,2.0,-0.25
386,10,2.0294662020205694,0.0,1.0,-0.75
387,10,1.1334662020206459,0.0,0.0,0.0
388,10,1.3434662020206447,0.0,-1.0,0.0
389,10,1.0024662020206456,0.0,-4.0,0.0
390,10,1.650466202020611,1.0,3.0,0.25
391,10,2.8364662020204805,1.0,3.0,0.0
392,10,1.7534662020205996,1.0,3.0,0.25
393,10,1.312466202020646,1.0,2.0,0.25
394,10,1.2244662020206458,1.0,1.0,-0.5
395,10,1.6924662020206063,1.0,2.0,-0.25
396,10,1.976466202020575,0.0,0.0,0.0
397,10,1.4934662020206282,1.0,3.0,0.0
398,10,0.9634662020206456,1.0,3.0,0.0
399,10,1.504466202020627,1.0,3.0,-0.25
400,10,1.4644662020206314,0.0,-5.0,-0.5
401,10,1.2514662020206457,0.0,-2.0,0.25
402,10,1.922466202020581,0.0,-1.0,0.0
403,10,1.38546620202064,0.0,-5.0,-0.25
404,10,2.6734662020204985,1.0,1.0,-0.5
405,10,0.7954662020206456,0.0,-5.0,0.0
406,10,2.179466202020553,1.0,3.0,-0.25
407,10,1.6014662020206163,0.0,-4.0,-0.25
408,11,1.5573030984401643,0.0,-5.0,-0.5
409,11,1.7263030984401457,0.0,-1.0,-0.25
410,11,1.5743030984401625,1.0,1.0,0.25
411,11,2.1263030984401015,0.0,-3.0,-0.75
412,11,1.8183030984401356,0.0,-1.0,0.25
413,11,4.699303098439908,1.0,3.0,0.0
414,11,2.8303030984400244,0.0,-2.0,-0.25
415,11,1.1603030984401708,0.0,5.0,-0.25
416,11,1.463303098440171,0.0,4.0,-0.25
417,11,1.5493030984401652,0.0,-3.0,-0.25
418,11,1.1553030984401707,0.0,3.0,-0.5
419,11,1.430303098440171,0.0,-2.0,0.0
420,11,2.8563030984400215,0.0,-1.0,0.0
421,11,1.2423030984401708,0.0,-2.0,0.0
422,11,1.487303098440171,0.0,-1.0,-0.5
423,11,1.1673030984401707,1.0,1.0,0.0
424,11,1.705303098440148,1.0,2.0,0.0
425,11,1.7583030984401422,1.0,3.0,-0.25
426,11,1.0753030984401706,0.0,-3.0,-0.25
427,11,4.877303098439968,1.0,3.0,0.0
428,11,1.7103030984401475,1.0,1.0,0.5
429,11,3.3903030984399627,0.0,-2.0,0.0
430,11,1.217303098440171,1.0,5.0,0.25
431,11,1.1683030984401708,1.0,2.0,0.75
432,11,2.6953030984400392,0.0,0.0,-0.5
433,11,1.68730309844015,1.0,3.0,0.0
434,11,1.7163030984401468,0.0,-5.0,0.0
435,11,1.352303098440171,0.0,-3.0,0.25
436,11,1.8993030984401267,1.0,0.0,0.0
437,11,2.1373030984401007,0.0,-2.0,0.25
438,11,2.210303098440092,0.0,-3.0,-0.5
439,11,1.5083030984401697,1.0,-1.0,0.25
440,11,1.9343030984401228,0.0,0.0,-0.25
441,11,1.7673030984401412,0.0,-1.0,0.0
442,11,2.0883030984401056,0.0,-1.0,0.5
443,11,1.5163030984401689,1.0,2.0,0.25
444,12,1.2662539587020878,0.0,-3.0,0.25
445,12,1.0272539587020877,0.0,1.0,0.0
446,12,1.0232539587020877,0.0,-2.0,-0.25
447,12,1.1612539587020878,0.0,4.0,-1.0
448,12,1.1782539587020877,0.0,4.0,-1.0
449,12,0.9252539587020876,0.0,-1.0,-1.0
450,12,1.8562539587020577,1.0,2.0,0.25
451,12,1.4482539587020882,1.0,-1.0,-0.75
452,12,2.274253958702012,1.0,2.0,0.0
453,12,1.1462539587020877,0.0,0.0,0.5
454,12,2.5192539587019844,0.0,5.0,-0.75
455,12,0.9412539587020876,1.0,-1.0,0.5
456,12,3.4112539587018866,0.0,2.0,0.5
457,12,1.5362539587020883,1.0,5.0,0.25
458,12,1.3542539587020879,1.0,2.0,-1.0
459,12,1.244253958702088,1.0,-3.0,0.0
460,12,0.9592539587020876,1.0,3.0,0.5
461,12,2.2732539587020115,1.0,-2.0,0.0
462,12,1.493253958702088,0.0,-4.0,0.0
463,12,1.9792539587020441,1.0,4.0,0.5
464,12,2.441253958701993,0.0,-3.0,-0.25
465,12,1.0332539587020877,0.0,-2.0,-1.0
466,12,1.2372539587020879,0.0,4.0,-1.0
467,12,0.9902539587020878,1.0,-5.0,-1.0
468,12,0.9772539587020876,0.0,-4.0,-1.0
469,12,1.7752539587020666,1.0,2.0,0.5
470,12,1.188253958702088,1.0,0.0,0.0
471,12,1.422253958702088,0.0,-1.0,-0.25
472,13,5.398452563047414,1.0,-1.0,-0.25
473,13,1.8714525630473575,0.0,-1.0,0.25
474,13,1.8634525630473584,1.0,1.0,-0.25
475,13,3.1244525630472197,1.0,-2.0,0.75
476,13,3.2814525630472025,0.0,-1.0,0.25
477,13,2.406452563047299,0.0,1.0,-0.25
478,13,3.883452563047136,1.0,0.0,0.0
479,13,2.0014525630473434,0.0,0.0,0.25
480,13,1.6964525630473768,1.0,1.0,-0.5
481,13,1.458452563047403,0.0,3.0,-0.5
482,13,1.477452563047401,1.0,1.0,-0.5
483,13,0.9144525630474094,1.0,4.0,0.5
484,13,2.059452563047337,0.0,0.0,-0.75
485,13,3.2724525630472034,1.0,4.0,-0.5
486,13,5.967452563047604,0.0,-1.0,-0.25
487,13,3.859452563047139,0.0,2.0,0.25
488,13,2.0764525630473347,0.0,1.0,-0.5
489,13,4.596452563047146,0.0,-2.0,-0.25
490,13,5.32645256304739,0.0,-2.0,0.25
491,13,2.143452563047328,1.0,2.0,-0.25
492,13,2.1734525630473245,1.0,2.0,0.5
493,13,4.57745256304714,1.0,-3.0,0.25
494,13,1.3124525630474098,1.0,-3.0,0.0
495,13,1.5254525630473956,1.0,2.0,0.5
496,13,7.042452563047963,1.0,1.0,0.0
497,13,3.6004525630471673,1.0,4.0,0.5
498,13,1.3564525630474098,1.0,2.0,-0.75
499,13,8.08245256304831,1.0,2.0,0.25
500,13,2.512452563047287,1.0,1.0,-0.5
501,13,2.8284525630472523,0.0,0.0,0.25
502,13,4.673452563047172,1.0,-3.0,0.75
503,13,1.7364525630473724,1.0,2.0,0.25
504,13,1.7834525630473672,0.0,0.0,0.25
505,13,13.008452563045859,1.0,4.0,0.5
506,13,5.193452563047345,1.0,0.0,-0.5
507,13,3.474452563047181,0.0,2.0,0.25
508,13,10.969452563046989,0.0,-2.0,-0.5
509,13,3.295452563047201,1.0,-2.0,-0.5
510,13,5.372452563047405,0.0,-2.0,0.0
511,13,1.557452563047392,0.0,0.0,-0.25
512,14,0.5634237594604494,0.0,-4.0,0.25
513,14,1.29142375946045,0.0,-2.0,-0.25
514,14,0.9954237594604497,0.0,-1.0,0.25
515,14,1.439423759460438,0.0,-4.0,0.0
516,14,0.8234237594604497,1.0,3.0,0.25
517,14,2.6784237594603018,1.0,-1.0,0.25
518,14,1.1854237594604498,0.0,-2.0,0.0
519,14,1.1664237594604498,0.0,2.0,0.0
520,14,1.3704237594604456,0.0,-3.0,0.0
521,14,1.1144237594604498,0.0,-1.0,0.0
522,14,1.8794237594603895,1.0,0.0,0.0
523,14,2.1424237594603603,1.0,0.0,0.25
524,14,1.7904237594603993,1.0,2.0,0.25
525,14,1.27042375946045,0.0,4.0,0.25
526,14,3.158423759460249,0.0,-3.0,0.0
527,14,1.25642375946045,1.0,1.0,-0.25
528,14,0.9764237594604497,0.0,-2.0,0.0
529,14,1.0184237594604497,0.0,-2.0,-0.25
530,14,0.9814237594604497,0.0,-3.0,0.0
531,14,1.2654237594604498,1.0,5.0,0.0
532,14,1.575423759460423,1.0,0.0,0.25
533,14,1.30442375946045,0.0,-1.0,0.5
534,14,1.0884237594604498,0.0,-1.0,0.0
535,14,1.1264237594604498,1.0,3.0,1.0
536,14,1.4894237594604325,0.0,-2.0,-0.5
537,14,1.1684237594604499,0.0,-3.0,-0.25
538,14,1.629423759460417,1.0,-1.0,0.0
539,14,1.6064237594604196,0.0,-4.0,0.25
540,14,1.775423759460401,0.0,-4.0,0.0
541,14,1.17942375946045,1.0,3.0,0.25
542,14,1.6014237594604201,0.0,-1.0,0.0
543,14,2.1404237594603606,0.0,-1.0,0.0
544,14,1.4894237594604325,1.0,3.0,0.0
545,14,1.921423759460385,0.0,-2.0,0.0
546,14,1.5344237594604275,0.0,2.0,-0.5
