,sbj,rt,ch,value_diff,gaze_diff
20622,33,1.0812581117153175,1.0,-1.0,0.0
20623,33,1.1772581117153176,1.0,2.0,0.75
20624,33,2.365258111715197,0.0,0.0,0.5
20625,33,1.8222581117152565,0.0,-1.0,0.0
20626,33,1.9612581117152412,1.0,2.0,0.25
20627,33,1.0602581117153174,1.0,2.0,0.0
20628,33,1.9662581117152407,0.0,2.0,0.25
20629,33,2.5962581117151715,1.0,0.0,0.25
20630,33,1.3892581117153042,0.0,-1.0,-0.25
20631,33,1.691258111715271,0.0,-1.0,0.0
20632,33,1.7682581117152625,1.0,1.0,0.25
20633,33,3.1142581117151145,1.0,-1.0,0.0
20634,33,1.8892581117152492,0.0,-1.0,0.0
20635,33,3.710258111715049,0.0,1.0,-0.5
20636,33,3.555258111715066,1.0,1.0,0.25
20637,33,1.8572581117152527,0.0,-2.0,0.25
20638,33,1.7282581117152669,0.0,-1.0,-0.5
20639,33,1.8062581117152583,0.0,-1.0,0.25
20640,33,1.1562581117153174,1.0,4.0,0.0
20641,33,1.1832581117153174,0.0,-1.0,0.0
20642,33,2.0972581117152265,0.0,-3.0,-0.5
20643,33,1.6472581117152758,1.0,0.0,0.0
20644,33,1.7512581117152644,1.0,2.0,0.25
20645,33,2.345258111715199,0.0,1.0,0.25
20646,33,1.854258111715253,0.0,-2.0,-0.25
20647,33,1.3982581117153032,0.0,-1.0,0.0
20648,33,1.6932581117152707,1.0,-1.0,0.0
20649,33,1.1002581117153174,0.0,-1.0,-0.75
20650,33,2.003258111715237,0.0,1.0,0.0
20651,33,2.2692581117152075,1.0,0.0,-0.5
20652,33,1.3202581117153118,0.0,1.0,0.25
20653,33,2.0792581117152285,1.0,1.0,0.25
20654,33,1.5802581117152832,1.0,4.0,0.25
20655,33,1.9512581117152423,0.0,1.0,-0.25
20656,33,2.096258111715226,1.0,1.0,0.25
20657,33,1.7252581117152672,1.0,3.0,0.25
20658,33,1.8442581117152541,1.0,-1.0,-0.5
20659,33,2.457258111715187,0.0,-2.0,-0.25
20660,33,3.6132581117150595,1.0,0.0,0.5
20661,33,1.9512581117152423,1.0,-1.0,0.75
20662,33,1.6862581117152715,0.0,-1.0,-0.25
20663,33,3.1422581117151114,0.0,-1.0,-0.25
20664,33,1.0342581117153173,1.0,0.0,0.25
20665,33,1.9252581117152452,1.0,4.0,0.0
20666,33,2.3582581117151977,0.0,-1.0,-0.5
20667,33,2.5032581117151818,0.0,0.0,0.25
20668,33,1.2742581117153169,1.0,3.0,0.0
20669,33,2.9422581117151334,1.0,1.0,0.0
20670,33,2.582258111715173,1.0,-1.0,0.25
20671,33,2.163258111715219,1.0,-1.0,-0.25
20672,33,3.0482581117151217,0.0,1.0,-0.25
20673,33,2.008258111715236,0.0,0.0,-0.5
20674,33,1.8712581117152511,0.0,-1.0,0.25
20675,33,2.4412581117151886,0.0,-1.0,-0.5
20676,33,1.8372581117152549,1.0,-2.0,0.0
20677,33,1.6652581117152738,0.0,0.0,0.0
20678,33,3.301258111715094,0.0,-1.0,0.0
20679,33,1.1632581117153173,0.0,-3.0,0.25
20680,33,1.628258111715278,0.0,-1.0,0.0
20681,33,1.4172581117153011,1.0,0.0,0.0
20682,33,2.846258111715144,0.0,-2.0,-0.5
20683,33,2.0432581117152324,0.0,0.0,0.0
20684,33,1.3892581117153042,0.0,0.0,-0.5
20685,33,2.2512581117152095,1.0,1.0,0.0
20686,33,2.24425811171521,1.0,3.0,0.25
20687,33,1.9032581117152476,0.0,0.0,-0.75
20688,33,2.0642581117152297,0.0,0.0,0.0
20689,33,1.0552581117153172,0.0,-3.0,-0.5
20690,34,0.9195194275379185,1.0,3.0,-0.5
20691,34,1.554519427537896,0.0,-2.0,-0.25
20692,34,0.7515194275379184,1.0,2.0,0.25
20693,34,0.6415194275379184,1.0,4.0,1.0
20694,34,1.727519427537877,1.0,1.0,-0.25
20695,34,1.0055194275379185,0.0,-1.0,0.0
20696,34,2.3975194275378033,1.0,0.0,0.0
20697,34,0.8985194275379185,1.0,1.0,0.25
20698,34,0.8625194275379184,1.0,2.0,0.25
20699,34,0.9025194275379185,0.0,-2.0,0.25
20700,34,0.9085194275379185,1.0,1.0,0.5
20701,34,0.9245194275379185,0.0,-3.0,-0.5
20702,34,1.2155194275379189,0.0,-3.0,-0.5
20703,34,0.7085194275379183,0.0,0.0,-1.0
20704,34,1.1985194275379187,1.0,2.0,0.25
20705,34,0.8885194275379185,1.0,1.0,0.0
20706,34,0.8925194275379185,0.0,0.0,-0.75
20707,34,1.311519427537919,1.0,0.0,0.0
20708,34,1.1485194275379187,0.0,0.0,-0.5
20709,34,0.7565194275379183,1.0,0.0,-0.25
20710,34,1.3065194275379188,0.0,-2.0,-0.5
20711,34,1.2695194275379187,1.0,2.0,0.5
20712,34,1.363519427537917,0.0,-2.0,-0.5
20713,34,1.3695194275379163,1.0,0.0,-0.25
20714,34,0.9605194275379185,0.0,1.0,-0.5
20715,34,0.8395194275379185,1.0,1.0,0.25
20716,34,0.9085194275379185,1.0,0.0,0.0
20717,34,0.6785194275379183,0.0,-1.0,-0.25
20718,34,1.4655194275379058,1.0,1.0,0.5
20719,34,0.8255194275379185,0.0,-2.0,0.0
20720,34,1.9005194275378579,0.0,-2.0,-0.25
20721,34,0.8665194275379184,0.0,-3.0,0.0
20722,34,0.8365194275379184,0.0,-1.0,0.5
20723,34,1.0865194275379186,0.0,0.0,-0.5
20724,34,0.8425194275379184,0.0,-2.0,-0.25
20725,34,0.9265194275379185,1.0,2.0,0.25
20726,34,0.7705194275379184,1.0,2.0,0.25
20727,34,1.0775194275379185,0.0,-2.0,-0.75
20728,34,0.8125194275379184,1.0,1.0,1.0
20729,34,0.5965194275379183,0.0,0.0,-1.0
20730,34,1.1025194275379187,1.0,3.0,-0.5
20731,34,1.2265194275379188,0.0,-1.0,0.0
20732,34,0.7075194275379184,1.0,3.0,0.25
20733,34,1.7325194275378764,1.0,2.0,0.5
20734,34,0.9645194275379185,0.0,-1.0,-0.25
20735,34,0.9215194275379185,0.0,-2.0,0.0
20736,34,0.9645194275379185,0.0,1.0,0.0
20737,34,0.6175194275379183,0.0,-3.0,-1.0
20738,34,1.9565194275378517,0.0,-1.0,0.0
20739,34,0.9455194275379185,1.0,4.0,0.25
20740,34,1.263519427537919,0.0,-1.0,-0.25
20741,34,1.2365194275379188,0.0,1.0,-0.5
20742,34,1.6255194275378881,1.0,0.0,0.0
20743,34,0.9895194275379186,1.0,-2.0,0.5
20744,34,1.1075194275379188,0.0,-4.0,-0.5
20745,34,1.2285194275379188,0.0,-2.0,-0.25
20746,34,0.7005194275379183,0.0,-1.0,-1.0
20747,34,0.9175194275379185,0.0,-4.0,0.25
20748,34,0.6605194275379183,0.0,-1.0,-1.0
20749,34,0.8535194275379184,0.0,0.0,0.0
20750,34,0.7245194275379183,1.0,5.0,-1.0
20751,34,0.7075194275379184,0.0,-4.0,-0.25
20752,34,1.1115194275379188,0.0,-3.0,0.25
20753,34,0.9445194275379185,1.0,-1.0,0.75
20754,34,1.0405194275379186,0.0,-3.0,-0.5
20755,34,1.0805194275379186,0.0,-3.0,-0.25
20756,34,0.6895194275379184,0.0,0.0,-1.0
20757,34,1.400519427537913,0.0,-1.0,0.5
20758,34,1.2745194275379188,1.0,0.0,-0.25
20759,34,1.0635194275379187,0.0,0.0,-0.25
20760,34,1.4985194275379021,0.0,0.0,-0.25
20761,34,0.6805194275379183,0.0,-5.0,-0.25
20762,34,0.9495194275379185,0.0,1.0,0.5
20763,34,0.9055194275379185,1.0,0.0,0.5
20764,34,0.9755194275379185,0.0,-1.0,-0.75
20765,34,1.4115194275379117,1.0,0.0,0.0
20766,34,0.7285194275379183,0.0,-4.0,-1.0
20767,34,0.8685194275379184,0.0,-3.0,0.0
20768,34,1.1965194275379187,0.0,-1.0,-0.25
20769,34,1.0215194275379185,1.0,2.0,0.75
20770,34,1.3065194275379188,0.0,0.0,-0.5
20771,34,0.9105194275379185,1.0,4.0,0.0
20772,34,0.9915194275379186,1.0,2.0,-0.5
20773,34,0.6855194275379184,1.0,0.0,0.25
20774,34,1.4505194275379074,0.0,-2.0,0.25
20775,34,0.8945194275379185,0.0,3.0,0.5
20776,34,0.8515194275379184,1.0,3.0,0.25
20777,34,1.1625194275379187,0.0,-3.0,0.0
20778,34,0.9075194275379185,1.0,2.0,0.25
20779,34,1.4195194275379108,0.0,-2.0,0.0
20780,34,1.0155194275379187,1.0,2.0,-0.5
20781,34,0.9325194275379185,1.0,2.0,-0.25
20782,34,1.3135194275379187,1.0,0.0,0.25
20783,34,0.6495194275379184,1.0,2.0,0.5
20784,34,1.60951942753789,1.0,2.0,-0.25
20785,35,1.3726115450859064,0.0,-1.0,-0.5
20786,35,1.2846115450859077,0.0,-2.0,-0.25
20787,35,0.8486115450859073,0.0,-1.0,-0.25
20788,35,1.0526115450859075,1.0,2.0,-0.75
20789,35,1.2636115450859076,0.0,-3.0,0.25
20790,35,1.2096115450859077,0.0,0.0,0.25
20791,35,1.675611545085873,0.0,2.0,-0.25
20792,35,0.8476115450859074,1.0,0.0,0.0
20793,35,1.7136115450858689,1.0,2.0,0.0
20794,35,1.3526115450859078,1.0,0.0,0.0
20795,35,1.6146115450858798,1.0,0.0,0.0
20796,35,2.6476115450857662,0.0,-3.0,-0.25
20797,35,2.6276115450857684,0.0,-2.0,-0.25
20798,35,1.6836115450858722,0.0,-2.0,0.0
20799,35,1.3106115450859077,1.0,3.0,-0.25
20800,35,1.0086115450859074,1.0,0.0,-0.25
20801,35,1.6966115450858708,0.0,-2.0,0.0
20802,35,0.7976115450859074,1.0,5.0,0.25
20803,35,0.9716115450859074,1.0,2.0,0.25
20804,35,1.2186115450859076,1.0,4.0,0.25
20805,35,0.9916115450859074,1.0,1.0,-1.0
20806,35,1.4186115450859014,1.0,2.0,0.25
20807,35,1.2526115450859077,0.0,2.0,0.0
20808,35,0.7556115450859073,0.0,0.0,0.25
20809,35,0.8316115450859074,1.0,5.0,-0.25
20810,35,1.1416115450859077,0.0,0.0,-0.25
20811,35,2.1426115450858214,1.0,0.0,0.0
20812,35,0.8436115450859074,0.0,-1.0,-0.25
20813,35,1.7926115450858602,0.0,-2.0,-0.25
20814,35,1.9616115450858416,0.0,-2.0,0.0
20815,35,0.8626115450859073,1.0,5.0,0.5
20816,35,1.8976115450858486,0.0,0.0,-0.75
20817,35,1.7916115450858603,1.0,0.0,-0.25
20818,35,2.387611545085795,1.0,3.0,-0.25
20819,35,2.0406115450858326,0.0,-3.0,0.0
20820,35,0.7506115450859072,0.0,-4.0,-0.75
20821,35,1.6876115450858717,1.0,5.0,0.25
20822,35,1.739611545085866,1.0,1.0,0.25
20823,35,0.9866115450859074,0.0,-4.0,0.25
20824,35,1.1536115450859077,0.0,-2.0,0.5
20825,35,0.8996115450859073,0.0,-4.0,-1.0
20826,35,1.5646115450858853,0.0,-1.0,0.0
20827,35,1.1756115450859075,0.0,-2.0,0.25
20828,35,0.5886115450859072,0.0,-4.0,0.25
20829,35,1.1096115450859076,0.0,-5.0,0.5
20830,35,1.0656115450859076,0.0,-3.0,0.0
20831,35,1.2556115450859076,0.0,-1.0,-0.25
20832,35,1.8076115450858585,0.0,2.0,-0.25
20833,35,1.5106115450858912,0.0,-4.0,-0.5
20834,35,1.0066115450859074,0.0,0.0,-0.5
20835,35,1.2236115450859075,0.0,-2.0,-0.25
20836,35,0.8956115450859073,0.0,0.0,-0.25
20837,35,1.4836115450858942,1.0,3.0,0.25
20838,35,1.9136115450858469,1.0,1.0,0.25
20839,35,1.8086115450858584,0.0,-3.0,0.25
20840,35,1.2876115450859076,0.0,-2.0,-0.25
20841,35,0.9736115450859074,0.0,-3.0,0.0
20842,35,1.6826115450858723,1.0,3.0,-0.25
20843,35,1.448611545085898,1.0,2.0,0.25
20844,35,0.6626115450859071,0.0,-3.0,-0.25
20845,35,1.1476115450859075,0.0,0.0,0.0
20846,35,0.7316115450859073,1.0,2.0,0.25
20847,35,1.9056115450858477,0.0,-2.0,0.25
20848,35,1.4546115450858974,0.0,2.0,0.0
20849,35,1.5236115450858898,0.0,-3.0,0.5
20850,35,0.8896115450859073,1.0,5.0,0.5
20851,35,3.4266115450856804,0.0,1.0,-0.25
20852,35,2.540611545085778,0.0,1.0,0.25
20853,35,3.410611545085682,1.0,0.0,0.0
20854,35,1.8886115450858496,0.0,-5.0,-0.25
20855,35,0.8786115450859073,0.0,-1.0,-0.5
20856,35,1.6776115450858728,0.0,-2.0,0.0
20857,35,1.79461154508586,1.0,3.0,-0.25
20858,35,1.5806115450858835,0.0,-5.0,0.25
20859,35,0.9966115450859074,0.0,-5.0,-0.25
20860,35,1.621611545085879,0.0,-2.0,-0.25
20861,35,1.5896115450858825,0.0,-4.0,0.25
20862,35,0.9556115450859074,1.0,0.0,0.25
20863,35,1.630611545085878,0.0,-5.0,-0.25
20864,35,1.1296115450859077,1.0,0.0,0.0
20865,35,1.8746115450858511,1.0,-1.0,0.0
20866,35,1.2536115450859078,0.0,-5.0,0.0
20867,35,0.8256115450859074,0.0,-5.0,0.0
20868,35,1.2096115450859077,1.0,1.0,0.5
20869,35,1.88461154508585,1.0,3.0,0.0
20870,35,1.0176115450859076,0.0,2.0,-0.25
20871,35,1.1446115450859076,1.0,0.0,-0.25
20872,35,0.8216115450859074,0.0,2.0,-0.25
20873,35,2.221611545085813,1.0,0.0,0.0
20874,35,1.694611545085871,1.0,2.0,0.0
20875,35,0.8336115450859074,0.0,-5.0,-0.5
20876,35,1.6876115450858717,0.0,1.0,0.25
20877,35,1.0336115450859076,0.0,-3.0,0.0
20878,35,0.7796115450859074,1.0,0.0,-0.25
20879,35,1.2656115450859078,0.0,-2.0,-0.25
20880,35,0.7456115450859073,0.0,2.0,-0.5
20881,36,1.7547420709132766,0.0,-2.0,0.5
20882,36,1.8747420709132634,1.0,2.0,0.0
20883,36,1.8027420709132713,0.0,-2.0,0.25
20884,36,1.9007420709132605,0.0,-2.0,-0.5
20885,36,1.5137420709133032,1.0,0.0,0.0
20886,36,1.869742070913264,1.0,3.0,0.0
20887,36,1.3457420709133157,1.0,2.0,0.25
20888,36,3.2387420709131134,1.0,0.0,0.0
20889,36,1.5577420709132983,1.0,-3.0,0.25
20890,36,1.4097420709133146,1.0,3.0,0.25
20891,36,0.9547420709133152,1.0,0.0,0.0
20892,36,2.6907420709131737,1.0,3.0,0.25
20893,36,1.6277420709132906,0.0,-5.0,-0.25
20894,36,2.1347420709132345,0.0,0.0,0.25
20895,36,0.9927420709133152,0.0,-3.0,0.5
20896,36,1.1807420709133154,0.0,0.0,0.25
20897,36,1.5857420709132952,0.0,-4.0,0.5
20898,36,2.140742070913234,1.0,0.0,-0.25
20899,36,1.3867420709133156,0.0,0.0,0.5
20900,36,2.2807420709132185,1.0,3.0,0.0
20901,36,2.135742070913235,0.0,0.0,0.25
20902,36,1.4867420709133061,1.0,5.0,0.0
20903,36,1.8347420709132678,0.0,-2.0,0.0
20904,36,1.4087420709133147,1.0,0.0,0.5
20905,36,0.9777420709133152,0.0,1.0,0.25
20906,36,1.3437420709133154,0.0,1.0,0.25
20907,36,2.6207420709131815,1.0,2.0,0.0
20908,36,1.8937420709132613,0.0,-1.0,0.5
20909,36,1.3627420709133156,0.0,2.0,-0.25
20910,36,1.0747420709133153,0.0,-5.0,-0.5
20911,36,1.6267420709132907,0.0,4.0,0.0
20912,36,0.7057420709133151,1.0,3.0,0.25
20913,36,1.0797420709133152,0.0,4.0,-0.25
20914,36,1.3107420709133155,0.0,-3.0,0.25
20915,36,0.9477420709133152,0.0,1.0,0.0
20916,36,1.1827420709133154,1.0,2.0,0.0
20917,36,1.2897420709133156,0.0,0.0,0.25
20918,36,0.8587420709133151,1.0,0.0,0.25
20919,36,1.1297420709133155,0.0,-3.0,0.25
20920,36,0.8937420709133153,1.0,4.0,0.5
20921,36,2.161742070913232,1.0,-2.0,0.5
20922,36,1.5627420709132978,0.0,0.0,0.0
20923,36,1.8387420709132674,1.0,-5.0,0.5
20924,36,1.1187420709133153,1.0,0.0,0.25
20925,36,1.5587420709132982,1.0,0.0,-0.5
20926,36,1.6857420709132842,0.0,-4.0,-0.5
20927,36,1.3657420709133157,1.0,0.0,0.5
20928,36,2.26674207091322,1.0,5.0,-0.25
20929,36,1.4817420709133067,0.0,-4.0,0.25
20930,36,1.1517420709133153,1.0,0.0,0.5
20931,36,1.6727420709132856,0.0,-4.0,-0.25
20932,36,1.8347420709132678,0.0,-2.0,0.25
20933,36,2.743742070913168,0.0,0.0,-0.5
20934,36,1.3927420709133156,0.0,-4.0,0.0
20935,36,0.8337420709133152,1.0,0.0,0.5
20936,36,1.1417420709133155,1.0,4.0,0.25
20937,36,0.9927420709133152,1.0,0.0,1.0
20938,36,0.9827420709133152,1.0,4.0,0.5
20939,36,1.1887420709133154,1.0,0.0,0.25
20940,36,2.074742070913241,1.0,0.0,0.75
20941,36,0.8087420709133151,1.0,4.0,0.25
20942,36,1.4007420709133156,1.0,4.0,0.0
20943,36,1.3717420709133155,1.0,2.0,0.75
20944,37,2.421121610164519,0.0,-3.0,-0.25
20945,37,2.5621216101645037,1.0,4.0,0.25
20946,37,2.4821216101645125,0.0,-4.0,-0.5
20947,37,2.615121610164498,0.0,-1.0,-0.25
20948,37,1.8381216101645832,1.0,2.0,0.0
20949,37,3.812121610164366,0.0,0.0,0.5
20950,37,1.567121610164613,1.0,2.0,0.5
20951,37,2.1761216101645457,1.0,3.0,0.25
20952,37,3.5991216101643895,1.0,2.0,0.0
20953,37,2.996121610164456,0.0,1.0,-0.25
20954,37,1.358121610164636,0.0,-5.0,-0.5
20955,37,1.6751216101646011,0.0,-1.0,-0.75
20956,37,2.5541216101645046,1.0,3.0,0.5
20957,37,1.667121610164602,0.0,-2.0,-0.25
20958,37,1.994121610164566,0.0,-1.0,-0.25
20959,37,1.1091216101646428,1.0,4.0,0.25
20960,37,1.8051216101645868,0.0,-3.0,0.0
20961,37,2.256121610164537,1.0,0.0,0.5
20962,37,1.4741216101646233,1.0,5.0,0.25
20963,37,2.0571216101645593,1.0,4.0,0.25
20964,37,1.054121610164643,1.0,-1.0,0.5
20965,37,2.4021216101645213,0.0,-1.0,-0.25
20966,37,2.0081216101645643,0.0,-4.0,0.25
20967,37,1.6661216101646021,0.0,-1.0,0.25
20968,37,1.4901216101646215,0.0,-4.0,-0.25
20969,37,1.265121610164643,0.0,-4.0,0.25
20970,37,1.4981216101646206,0.0,-2.0,0.0
20971,37,1.4791216101646227,0.0,1.0,0.25
20972,37,1.7751216101645901,1.0,2.0,-0.25
20973,37,1.359121610164636,1.0,4.0,0.0
20974,37,1.6181216101646074,0.0,-2.0,0.0
20975,37,2.488121610164512,1.0,-2.0,0.5
20976,37,3.186121610164435,1.0,1.0,0.25
20977,37,2.842121610164473,0.0,-1.0,-0.5
20978,37,2.292121610164533,0.0,-3.0,0.0
20979,37,7.745121610165465,0.0,0.0,-0.25
20980,37,2.4181216101645195,1.0,3.0,0.0
20981,37,6.717121610165122,0.0,-1.0,-0.25
20982,37,4.9111216101645185,1.0,0.0,-0.25
20983,37,1.9241216101645737,0.0,0.0,0.0
20984,37,2.3631216101645256,1.0,1.0,0.25
20985,37,1.7381216101645942,0.0,-5.0,0.0
20986,37,1.285121610164643,0.0,2.0,0.0
20987,37,1.6561216101646032,0.0,-1.0,-0.25
20988,37,1.9341216101645726,0.0,0.0,-0.5
20989,37,2.120121610164552,1.0,3.0,0.0
20990,37,1.376121610164634,1.0,4.0,0.25
20991,37,1.3391216101646382,0.0,-3.0,0.0
20992,37,2.261121610164537,1.0,0.0,0.25
20993,37,1.4841216101646222,1.0,3.0,0.0
20994,37,2.797121610164478,1.0,-5.0,0.5
20995,37,1.9771216101645679,1.0,3.0,0.0
20996,37,1.640121610164605,1.0,5.0,-0.25
20997,37,1.8521216101645817,0.0,-2.0,-0.5
20998,37,3.9161216101643546,1.0,1.0,0.25
20999,37,2.113121610164553,0.0,-3.0,-0.25
21000,37,1.6091216101646084,1.0,4.0,0.5
21001,37,1.8551216101645813,1.0,-1.0,0.25
21002,37,1.8361216101645834,1.0,3.0,-0.25
21003,37,3.5271216101643974,0.0,-3.0,0.0
21004,37,4.420121610164355,1.0,1.0,0.0
21005,37,3.5171216101643985,0.0,-2.0,0.5
21006,37,2.77812161016448,0.0,-5.0,0.0
21007,37,3.0171216101644536,0.0,-3.0,-0.5
21008,37,1.3801216101646336,0.0,-1.0,-0.5
21009,37,2.4461216101645165,1.0,4.0,0.25
21010,37,1.7981216101645876,1.0,2.0,0.25
21011,37,1.1611216101646429,1.0,2.0,0.5
21012,37,2.833121610164474,1.0,2.0,0.75
21013,37,2.213121610164542,1.0,4.0,0.25
21014,37,1.5251216101646177,1.0,-2.0,0.0
21015,37,1.1371216101646429,1.0,-2.0,0.25
21016,37,1.5781216101646118,0.0,0.0,-0.25
21017,37,4.313121610164319,0.0,-2.0,0.0
21018,37,4.420121610164355,0.0,1.0,-0.5
21019,37,1.5541216101646145,1.0,3.0,0.5
21020,37,1.288121610164643,0.0,-1.0,-0.5
21021,37,2.4931216101645113,0.0,1.0,-0.25
21022,37,3.403121610164411,1.0,-1.0,0.25
21023,37,2.3161216101645308,1.0,1.0,-0.25
21024,37,3.967121610164349,0.0,2.0,-0.25
21025,37,1.667121610164602,0.0,-4.0,0.25
21026,37,1.5281216101646173,1.0,3.0,0.25
21027,37,3.4801216101644026,0.0,-1.0,-0.5
21028,37,4.789121610164478,1.0,0.0,0.25
21029,37,4.0841216101643365,0.0,-3.0,0.0
21030,37,3.1561216101644383,1.0,5.0,0.25
21031,37,1.9991216101645655,0.0,-4.0,-0.5
21032,37,0.9441216101646428,0.0,-4.0,0.0
21033,37,3.1561216101644383,0.0,-1.0,-0.25
21034,37,2.760121610164482,1.0,2.0,0.0
21035,37,3.0541216101644495,1.0,-4.0,0.0
21036,38,2.2709930045603732,0.0,-3.0,0.0
21037,38,2.9779930045602954,1.0,-1.0,0.75
21038,38,2.445993004560354,1.0,0.0,0.25
21039,38,3.289993004560261,0.0,-1.0,0.5
21040,38,1.3139930045604713,1.0,2.0,0.25
21041,38,0.9019930045604709,0.0,0.0,0.75
21042,38,1.925993004560411,1.0,1.0,-0.25
21043,38,2.2019930045603804,1.0,0.0,1.0
21044,38,3.5039930045602374,0.0,-1.0,0.25
21045,38,1.7829930045604268,1.0,2.0,0.5
21046,38,3.1409930045602774,0.0,0.0,0.5
21047,38,1.3689930045604712,0.0,-2.0,0.75
21048,38,2.5789930045603393,0.0,0.0,0.75
21049,38,2.7569930045603197,1.0,1.0,0.25
21050,38,1.962993004560407,1.0,-1.0,1.0
21051,38,1.9399930045604095,0.0,0.0,0.5
21052,38,3.6959930045602163,1.0,-2.0,0.75
21053,38,1.2629930045604714,0.0,1.0,-0.25
21054,38,2.0739930045603945,1.0,2.0,0.75
21055,38,2.410993004560358,1.0,-2.0,0.0
21056,38,4.046993004560178,1.0,0.0,0.5
21057,38,2.815993004560313,1.0,-1.0,0.75
21058,38,1.060993004560471,1.0,4.0,0.75
21059,38,1.160993004560471,1.0,-1.0,0.5
21060,38,1.9049930045604133,1.0,5.0,-0.5
21061,38,1.8549930045604188,0.0,0.0,0.25
21062,38,2.5589930045603415,1.0,4.0,-0.25
21063,38,1.8249930045604221,0.0,3.0,0.5
21064,38,0.7869930045604709,1.0,1.0,0.75
21065,38,2.4669930045603516,0.0,-1.0,0.0
21066,38,1.3469930045604714,1.0,1.0,0.75
21067,38,1.6329930045604433,1.0,-2.0,0.75
21068,38,1.7399930045604315,1.0,0.0,0.75
21069,38,4.132993004560168,1.0,0.0,-0.25
21070,38,0.9019930045604709,1.0,1.0,1.0
21071,38,1.5009930045604578,1.0,4.0,0.0
21072,38,2.0739930045603945,0.0,1.0,-0.25
21073,38,1.2579930045604713,1.0,1.0,0.75
21074,38,2.2439930045603758,1.0,0.0,0.5
21075,38,1.3479930045604713,0.0,-2.0,-1.0
21076,38,2.6499930045603315,1.0,0.0,0.0
21077,38,1.498993004560458,1.0,-1.0,-0.25
21078,38,1.8849930045604155,0.0,-1.0,1.0
21079,38,1.8059930045604242,0.0,-2.0,0.25
21080,38,1.5219930045604555,1.0,4.0,-0.75
21081,38,2.915993004560302,1.0,3.0,0.0
21082,38,2.454993004560353,1.0,2.0,0.0
21083,38,6.50099300456085,1.0,1.0,0.0
21084,38,1.48199300456046,1.0,1.0,0.5
21085,38,3.0019930045602927,0.0,-2.0,0.25
21086,38,2.2999930045603696,0.0,-1.0,0.0
21087,38,2.7109930045603248,0.0,-1.0,-0.25
21088,38,1.4789930045604602,1.0,0.0,0.25
21089,38,2.3769930045603616,0.0,-2.0,-0.5
21090,38,2.0149930045604014,1.0,-1.0,0.25
21091,38,1.5299930045604546,1.0,1.0,-0.5
21092,38,1.8499930045604194,0.0,2.0,0.25
21093,38,2.4569930045603527,1.0,0.0,0.75
21094,38,1.8519930045604192,0.0,1.0,-0.5
21095,38,2.5429930045603433,0.0,0.0,0.25
21096,38,3.5329930045602342,0.0,-1.0,-0.25
21097,38,1.1389930045604713,0.0,-2.0,-0.5
21098,38,1.9419930045604092,1.0,2.0,0.5
21099,38,2.334993004560366,0.0,2.0,0.75
21100,38,2.377993004560361,1.0,0.0,0.75
21101,38,1.8869930045604153,1.0,1.0,0.5
21102,38,1.8559930045604187,0.0,3.0,0.25
21103,38,1.7389930045604316,1.0,0.0,0.75
21104,38,1.7829930045604268,0.0,-3.0,-0.25
21105,38,4.086993004560173,1.0,1.0,0.0
21106,38,3.381993004560251,0.0,2.0,-0.25
21107,38,3.1019930045602817,0.0,-3.0,0.0
21108,38,1.7819930045604269,0.0,0.0,0.25
21109,38,2.3249930045603673,1.0,3.0,0.0
21110,38,1.8769930045604164,0.0,0.0,-0.5
21111,38,1.644993004560442,1.0,-2.0,0.0
21112,38,5.230993004560426,1.0,2.0,0.0
21113,38,1.9579930045604075,0.0,-2.0,0.75
21114,38,0.9069930045604709,1.0,1.0,0.5
21115,38,1.9419930045604092,1.0,2.0,0.5
21116,38,2.159993004560385,1.0,3.0,0.25
21117,38,1.032993004560471,0.0,4.0,0.5
21118,38,1.6919930045604368,1.0,3.0,0.5
21119,38,1.6879930045604372,1.0,0.0,0.75
21120,38,3.252993004560265,1.0,1.0,0.5
21121,38,1.180993004560471,1.0,-1.0,0.25
21122,38,1.5959930045604473,1.0,1.0,0.5
21123,38,1.581993004560449,0.0,-2.0,0.5
21124,38,1.398993004560469,1.0,1.0,0.5
21125,38,6.379993004560809,1.0,2.0,-0.25
21126,38,2.9489930045602986,0.0,2.0,0.75
21127,38,2.9869930045602944,1.0,2.0,0.25
21128,38,0.939993004560471,0.0,-3.0,0.25
21129,38,2.097993004560392,1.0,-2.0,-0.25
21130,38,1.3259930045604713,1.0,3.0,0.75
21131,38,1.2059930045604712,1.0,1.0,1.0
21132,0,1.6104052574634287,1.0,-1.0,0.0
21133,0,0.9084052574634556,1.0,5.0,-0.5
21134,0,3.617405257463208,1.0,0.0,0.0
21135,0,0.8854052574634556,1.0,1.0,0.25
21136,0,1.2504052574634559,0.0,-4.0,0.0
21137,0,0.7644052574634554,0.0,0.0,0.25
21138,0,0.9534052574634556,0.0,-1.0,-1.0
21139,0,1.6244052574634271,1.0,3.0,0.0
21140,0,1.5874052574634312,1.0,2.0,0.25
21141,0,1.9774052574633882,1.0,2.0,-1.0
21142,0,3.432405257463228,1.0,4.0,-0.25
21143,0,1.2464052574634559,1.0,4.0,-0.25
21144,0,1.8464052574634027,0.0,-1.0,-0.5
21145,0,1.4204052574634496,0.0,0.0,0.0
21146,0,0.9884052574634556,0.0,-1.0,0.0
21147,0,1.0484052574634557,0.0,1.0,-0.5
