,sbj,rt,ch,value_diff,gaze_diff,right
35,0,0.9158319289684299,1.0,0.0,-0.5,0
36,0,0.97883192896843,1.0,-2.0,-1.0,0
37,0,1.14183192896843,1.0,-2.0,-0.75,0
38,0,1.3698319289684302,2.0,-2.0,-0.25,1
39,0,1.714831928968396,0.0,2.0,-0.5,0
40,0,1.3458319289684302,0.0,-2.0,-0.25,0
41,0,1.07683192896843,2.0,6.0,0.25,1
42,0,0.99483192896843,1.0,-2.0,-0.25,0
43,0,1.3968319289684303,1.0,2.0,-0.25,0
44,0,0.7698319289684299,2.0,0.0,0.25,1
45,0,1.12483192896843,2.0,6.0,0.0,1
46,0,2.4458319289683157,1.0,4.0,-0.75,0
47,0,1.9638319289683686,0.0,0.0,0.0,0
48,0,1.3058319289684301,0.0,0.0,-0.75,0
49,0,0.7718319289684299,1.0,-4.0,-0.5,0
50,0,1.04583192896843,0.0,-4.0,-0.75,0
51,0,0.95683192896843,1.0,2.0,-0.5,0
52,0,1.8668319289683792,1.0,0.0,-0.5,0
53,0,1.1078319289684302,1.0,0.0,-0.25,0
54,0,1.15783192896843,2.0,0.0,0.0,1
55,0,1.01083192896843,2.0,4.0,0.25,1
56,0,1.3848319289684303,2.0,2.0,-0.25,1
57,0,0.9028319289684299,0.0,-4.0,-0.75,0
58,0,0.7908319289684298,2.0,4.0,1.0,1
59,0,1.12683192896843,1.0,0.0,-0.75,0
60,0,1.7208319289683953,2.0,0.0,0.25,1
61,0,1.1198319289684302,0.0,0.0,-0.25,0
62,0,1.7088319289683966,2.0,2.0,-0.25,1
63,0,1.4568319289684244,2.0,0.0,0.0,1
64,0,1.2928319289684302,0.0,-4.0,-0.5,0
65,0,1.4038319289684302,1.0,-2.0,-0.75,0
66,0,1.11683192896843,2.0,2.0,-0.25,1
67,0,1.2688319289684302,2.0,2.0,0.0,1
68,0,1.2788319289684302,2.0,4.0,0.25,1
69,0,1.1888319289684302,2.0,0.0,-0.75,1
70,0,1.3898319289684302,2.0,0.0,0.0,1
71,0,1.11483192896843,1.0,0.0,-0.5,0
72,0,1.4638319289684236,1.0,-4.0,0.0,0
73,0,1.8858319289683771,1.0,-2.0,-0.25,0
74,0,1.4938319289684203,1.0,0.0,-0.75,0
75,0,0.98783192896843,1.0,0.0,0.0,0
76,0,1.8198319289683844,0.0,0.0,-0.75,0
77,0,1.3368319289684303,2.0,4.0,0.5,1
78,0,1.02683192896843,2.0,2.0,0.25,1
79,0,1.11783192896843,1.0,-2.0,-0.5,0
80,0,1.3798319289684304,2.0,4.0,0.5,1
81,0,1.468831928968423,0.0,0.0,-0.5,0
82,0,0.98083192896843,2.0,2.0,-0.5,1
83,0,0.8668319289684299,0.0,0.0,-0.75,0
84,0,1.8998319289683756,2.0,-4.0,0.0,1
85,0,1.2708319289684302,1.0,-4.0,0.0,0
86,0,1.7628319289683907,0.0,0.0,-0.5,0
87,0,0.6888319289684297,0.0,-2.0,-0.25,0
88,0,0.97683192896843,2.0,6.0,0.75,1
89,0,1.2428319289684302,2.0,2.0,0.75,1
90,0,1.3068319289684303,2.0,6.0,0.0,1
91,0,1.3458319289684302,1.0,0.0,-0.75,0
92,0,1.2238319289684303,2.0,0.0,0.0,1
93,0,0.9228319289684299,0.0,0.0,0.0,0
94,0,1.8578319289683802,0.0,-2.0,-0.25,0
95,0,2.13383192896835,2.0,2.0,-0.5,1
96,0,1.8268319289683836,0.0,0.0,-0.25,0
97,0,1.12183192896843,0.0,-2.0,-0.75,0
98,0,1.1838319289684303,2.0,6.0,0.5,1
99,0,1.11883192896843,1.0,0.0,-0.5,0
100,1,2.5228623843191538,1.0,0.0,-0.75,0
101,1,1.801862384319233,1.0,2.0,-0.75,0
102,1,1.4898623843192673,0.0,-4.0,-0.5,0
103,1,2.756862384319128,2.0,2.0,0.0,1
104,1,2.8968623843191126,1.0,-2.0,-0.75,0
105,1,1.3598623843192816,0.0,-4.0,-0.25,0
106,1,1.1938623843193,1.0,0.0,-0.25,0
107,1,1.8798623843192244,1.0,0.0,-0.5,0
108,1,1.1958623843192997,2.0,4.0,0.0,1
109,1,1.7308623843192408,1.0,-4.0,-0.5,0
110,1,1.2818623843192902,1.0,-4.0,-0.5,0
111,1,2.3058623843191777,1.0,0.0,-0.5,0
112,1,1.4638623843192702,0.0,-4.0,-0.75,0
113,1,4.061862384318984,1.0,-2.0,-0.5,0
114,1,1.873862384319225,1.0,-2.0,-1.0,0
115,1,1.6278623843192521,2.0,2.0,0.25,1
116,1,2.1288623843191967,2.0,4.0,-0.5,1
117,1,1.137862384319306,1.0,0.0,-0.75,0
118,1,1.9448623843192172,0.0,2.0,-0.25,0
119,1,2.3898623843191684,1.0,-2.0,-0.5,0
120,1,2.55886238431915,1.0,0.0,-0.25,0
121,1,2.9418623843191076,1.0,0.0,-0.25,0
122,1,2.1788623843191917,1.0,0.0,-0.75,0
123,1,1.5188623843192641,2.0,0.0,-0.5,1
124,1,2.719862384319132,2.0,4.0,-0.25,1
125,1,2.692862384319135,0.0,-4.0,-0.5,0
126,1,6.374862384319723,0.0,0.0,0.0,0
127,1,3.2588623843190727,1.0,2.0,-0.25,0
128,1,1.9388623843192179,0.0,2.0,-0.5,0
129,1,1.8338623843192294,0.0,-4.0,-0.75,0
130,1,2.0178623843192094,2.0,4.0,0.0,1
131,1,1.792862384319234,1.0,2.0,-0.75,0
132,1,1.7358623843192402,1.0,-4.0,-0.25,0
133,1,1.9258623843192193,2.0,6.0,0.0,1
134,1,1.8798623843192244,0.0,-2.0,-0.25,0
135,1,4.653862384319148,0.0,-2.0,-1.0,0
136,1,2.0878623843192017,2.0,2.0,-0.5,1
137,1,2.964862384319105,1.0,-2.0,-0.5,0
138,1,2.512862384319155,1.0,2.0,-0.25,0
139,1,2.5878623843191466,0.0,-2.0,-0.5,0
140,1,1.5128623843192648,2.0,2.0,-0.25,1
141,1,2.0238623843192087,2.0,-2.0,-0.5,1
142,1,3.2618623843190724,2.0,4.0,-0.25,1
143,1,1.7858623843192347,1.0,-4.0,-0.25,0
144,1,1.3668623843192809,2.0,6.0,0.0,1
145,1,0.947862384319306,2.0,4.0,0.0,1
146,1,1.5328623843192626,0.0,-4.0,-0.5,0
147,1,1.8328623843192295,1.0,-2.0,-0.5,0
148,1,1.991862384319212,2.0,2.0,-0.25,1
149,1,2.7518623843191286,2.0,0.0,0.0,1
150,1,1.5348623843192624,2.0,2.0,0.0,1
151,1,1.023862384319306,2.0,4.0,-0.5,1
152,1,2.655862384319139,0.0,-2.0,-0.75,0
153,1,2.565862384319149,0.0,-2.0,-0.5,0
154,1,3.9948623843189917,0.0,-4.0,-0.25,0
155,1,3.864862384319006,0.0,-2.0,0.0,0
156,1,4.025862384318988,1.0,-2.0,0.0,0
157,1,3.609862384319034,1.0,0.0,-0.75,0
158,1,1.8798623843192244,0.0,4.0,-0.5,0
159,1,0.8488623843193059,2.0,4.0,1.0,1
160,1,1.7618623843192374,2.0,6.0,0.25,1
161,1,2.766862384319127,1.0,4.0,-0.25,0
162,1,2.019862384319209,0.0,-2.0,-0.75,0
163,1,1.5258623843192634,1.0,-6.0,-0.5,0
164,1,1.764862384319237,1.0,-4.0,-0.25,0
165,1,1.1578623843193039,0.0,0.0,-0.5,0
166,1,2.757862384319128,0.0,0.0,-0.5,0
167,1,1.023862384319306,1.0,0.0,-0.5,0
168,1,1.5758623843192578,1.0,-2.0,-0.75,0
169,1,2.1988623843191895,0.0,-4.0,-0.75,0
170,1,2.547862384319151,2.0,4.0,0.25,1
171,1,2.111862384319199,1.0,0.0,-0.25,0
172,1,1.274862384319291,1.0,0.0,-0.25,0
173,1,1.8258623843192303,2.0,6.0,0.25,1
174,1,2.1538623843191944,0.0,0.0,0.0,0
175,1,1.264862384319292,1.0,0.0,-0.25,0
176,1,1.6698623843192475,1.0,2.0,0.25,0
177,1,2.519862384319154,1.0,-2.0,-0.5,0
178,1,1.610862384319254,1.0,2.0,-0.5,0
179,1,0.936862384319306,2.0,4.0,-0.25,1
180,1,1.7608623843192375,0.0,2.0,-0.5,0
181,1,1.5708623843192584,0.0,0.0,-0.25,0
182,1,2.0418623843192067,0.0,-2.0,-0.5,0
183,1,1.9578623843192158,0.0,-2.0,-0.5,0
184,1,1.8348623843192293,1.0,-2.0,-0.25,0
185,1,1.73886238431924,2.0,6.0,0.25,1
186,1,1.055862384319306,2.0,4.0,0.5,1
187,1,1.865862384319226,2.0,2.0,-0.25,1
188,1,2.900862384319112,0.0,-2.0,-0.75,0
189,1,4.161862384318984,0.0,-2.0,0.0,0
190,1,1.3398623843192838,2.0,6.0,-0.25,1
191,1,1.37386238431928,1.0,-2.0,-0.25,0
192,1,2.9268623843191093,1.0,2.0,-0.25,0
193,1,1.0648623843193061,1.0,0.0,-0.25,0
194,1,2.0468623843192058,2.0,2.0,-0.25,1
195,1,1.0868623843193062,0.0,-4.0,-0.5,0
196,1,2.1598623843191938,1.0,-2.0,-0.5,0
197,1,0.938862384319306,0.0,2.0,-0.25,0
198,2,2.9382146821020516,0.0,-2.0,0.25,0
199,2,1.4602146821022042,1.0,0.0,-0.25,0
200,2,4.480214682101882,2.0,2.0,0.0,1
201,2,1.6042146821021983,0.0,-2.0,0.25,0
202,2,1.5682146821022023,0.0,0.0,-0.5,0
203,2,1.5242146821022042,1.0,-2.0,-0.75,0
204,2,1.1332146821022038,1.0,-2.0,-0.75,0
205,2,1.434214682102204,1.0,-2.0,-0.5,0
206,2,3.0402146821020404,2.0,-2.0,-0.5,1
207,2,2.570214682102092,2.0,2.0,0.0,1
208,2,2.7782146821020692,0.0,-2.0,-0.25,0
209,2,2.0742146821021468,2.0,2.0,-0.5,1
210,2,1.1822146821022037,1.0,2.0,-0.5,0
211,2,1.5322146821022042,2.0,2.0,0.25,1
212,2,1.389214682102204,1.0,-2.0,-0.25,0
213,2,1.6812146821021898,2.0,0.0,0.0,1
214,2,1.1322146821022039,1.0,-2.0,-0.5,0
215,2,1.236214682102204,0.0,-2.0,-0.75,0
216,2,0.9362146821022037,2.0,-2.0,1.0,1
217,2,1.299214682102204,1.0,-2.0,-1.0,0
218,2,1.779214682102179,0.0,-2.0,-1.0,0
219,2,1.9902146821021558,1.0,2.0,-1.0,0
220,2,3.006214682102044,1.0,-2.0,-1.0,0
221,2,2.4322146821021073,1.0,0.0,-1.0,0
222,2,1.0982146821022036,0.0,0.0,-0.75,0
223,2,2.3012146821021213,2.0,-2.0,-0.75,1
224,2,1.1952146821022038,1.0,-2.0,-1.0,0
225,2,2.4562146821021047,1.0,0.0,-1.0,0
226,2,1.5672146821022024,0.0,2.0,-1.0,0
227,2,1.0642146821022038,2.0,2.0,-0.75,1
228,2,1.1932146821022038,2.0,2.0,-1.0,1
229,2,1.2302146821022037,1.0,0.0,1.0,0
230,2,1.752214682102182,1.0,-2.0,-0.25,0
231,2,2.0912146821021445,0.0,2.0,0.0,0
232,2,1.8172146821021748,2.0,0.0,0.0,1
233,2,1.3422146821022038,2.0,-2.0,1.0,1
234,2,3.516214682101988,1.0,2.0,-0.25,0
235,2,1.1262146821022037,1.0,2.0,-1.0,0
236,2,2.352214682102116,1.0,0.0,-1.0,0
237,2,0.9772146821022036,1.0,0.0,-0.75,0
238,2,1.3542146821022039,2.0,2.0,1.0,1
239,2,2.254214682102127,0.0,-2.0,-1.0,0
240,2,2.13121468210214,2.0,2.0,0.75,1
241,2,1.0452146821022037,2.0,2.0,1.0,1
242,2,1.2862146821022038,1.0,2.0,-1.0,0
243,2,1.0182146821022038,2.0,2.0,1.0,1
244,2,1.960214682102159,0.0,0.0,-1.0,0
245,2,2.359214682102115,0.0,-2.0,-0.5,0
246,2,1.379214682102204,2.0,2.0,1.0,1
247,2,1.5902146821021999,2.0,0.0,1.0,1
248,2,1.2412146821022039,0.0,2.0,0.0,0
249,2,1.7632146821021808,2.0,0.0,0.0,1
250,2,1.7512146821021821,1.0,-2.0,-1.0,0
251,2,1.6562146821021926,2.0,-2.0,1.0,1
252,2,1.2422146821022038,2.0,2.0,1.0,1
253,2,2.157214682102137,0.0,2.0,0.25,0
254,2,1.1432146821022038,0.0,0.0,-1.0,0
255,2,2.4292146821021072,2.0,2.0,-0.25,1
256,2,2.95121468210205,0.0,-2.0,0.25,0
257,2,1.2292146821022039,0.0,-2.0,0.0,0
258,2,1.725214682102185,2.0,2.0,0.0,1
259,2,1.1932146821022038,1.0,-2.0,-0.75,0
260,2,2.1962146821021333,0.0,-4.0,-0.25,0
261,2,1.160214682102204,2.0,2.0,1.0,1
262,2,1.303214682102204,1.0,0.0,0.0,0
263,2,1.6202146821021965,0.0,0.0,-1.0,0
264,2,1.0842146821022038,0.0,-2.0,-0.25,0
265,2,4.951214682102007,1.0,0.0,0.5,0
266,2,1.1892146821022038,2.0,2.0,0.5,1
267,2,2.5652146821020927,2.0,0.0,-0.25,1
268,2,1.5852146821022004,1.0,0.0,0.25,0
269,2,1.5332146821022041,2.0,0.0,-1.0,1
270,3,1.1691888278126614,1.0,0.0,-0.25,0
271,3,1.4341888278126322,1.0,-4.0,-0.5,0
272,3,1.90918882781258,0.0,0.0,-0.75,0
273,3,0.8481888278126722,0.0,-2.0,-0.75,0
274,3,2.0311888278125663,1.0,-2.0,-0.5,0
275,3,1.800188827812592,0.0,2.0,-0.75,0
276,3,1.6851888278126046,1.0,0.0,-0.5,0
277,3,2.290188827812538,2.0,2.0,-0.25,1
278,3,1.4981888278126252,1.0,-4.0,-0.5,0
279,3,1.417188827812634,1.0,-4.0,-0.25,0
280,3,1.5341888278126212,0.0,-4.0,-0.25,0
281,3,1.5321888278126214,0.0,0.0,-0.25,0
282,3,0.7661888278126722,2.0,8.0,0.75,1
283,3,2.0771888278125616,2.0,4.0,0.0,1
284,3,0.7311888278126721,2.0,0.0,0.0,1
285,3,1.490188827812626,0.0,4.0,-0.25,0
286,3,1.0991888278126691,2.0,8.0,0.5,1
287,3,0.9371888278126723,1.0,0.0,-1.0,0
288,3,0.9791888278126724,1.0,4.0,-0.75,0
289,3,1.3481888278126417,2.0,8.0,-0.25,1
290,3,1.4801888278126272,1.0,-2.0,-0.75,0
291,3,1.290188827812648,1.0,-4.0,-0.75,0
292,3,1.800188827812592,0.0,0.0,-0.5,0
293,3,0.8311888278126722,0.0,-6.0,-1.0,0
294,3,0.9721888278126724,1.0,0.0,-0.25,0
295,3,1.1341888278126653,2.0,2.0,0.0,1
296,3,1.3491888278126416,2.0,2.0,0.25,1
297,3,1.3871888278126374,1.0,-6.0,-1.0,0
298,3,1.7501888278125974,1.0,4.0,-0.5,0
299,3,1.1161888278126673,1.0,4.0,-0.25,0
300,3,1.4211888278126337,0.0,-2.0,0.0,0
301,3,1.136188827812665,2.0,6.0,-0.5,1
302,3,1.9471888278125757,0.0,4.0,0.0,0
303,3,2.393188827812527,2.0,-2.0,0.0,1
304,3,0.9461888278126723,1.0,-2.0,-1.0,0
305,3,0.7681888278126722,1.0,-2.0,-0.5,0
306,3,1.354188827812641,1.0,-2.0,-1.0,0
307,3,0.9201888278126723,2.0,2.0,0.5,1
308,3,0.8711888278126723,0.0,-6.0,-1.0,0
309,3,2.201188827812548,0.0,-2.0,-0.75,0
310,3,1.418188827812634,1.0,-6.0,-0.5,0
311,3,1.1341888278126653,2.0,6.0,0.75,1
312,3,1.0431888278126724,2.0,8.0,0.25,1
313,3,1.4611888278126293,2.0,4.0,0.25,1
314,3,1.428188827812633,1.0,-2.0,-0.25,0
315,3,1.3491888278126416,0.0,-4.0,-0.25,0
316,3,4.509188827812489,1.0,0.0,0.0,0
317,3,1.4441888278126311,1.0,-2.0,-0.25,0
318,3,2.409188827812525,2.0,4.0,-0.75,1
319,3,0.8871888278126723,0.0,0.0,0.0,0
320,3,1.3231888278126445,0.0,-4.0,-1.0,0
321,3,2.054188827812564,1.0,2.0,-0.75,0
322,3,1.1201888278126668,1.0,0.0,-0.25,0
323,3,1.1041888278126686,1.0,-4.0,-0.75,0
324,3,0.9101888278126723,0.0,-4.0,-1.0,0
325,3,2.617188827812502,0.0,-2.0,-0.5,0
326,3,1.5761888278126166,0.0,-2.0,-1.0,0
327,3,2.0421888278125655,2.0,2.0,0.0,1
328,3,1.700188827812603,1.0,-2.0,-0.25,0
329,3,1.7391888278125986,0.0,-4.0,-0.5,0
330,3,0.9681888278126723,2.0,4.0,0.75,1
331,3,1.3491888278126416,2.0,2.0,0.5,1
332,3,0.9361888278126723,1.0,-2.0,-0.5,0
333,3,2.3791888278125284,2.0,0.0,0.0,1
334,3,2.229188827812545,1.0,0.0,-0.25,0
335,3,2.2231888278125456,2.0,4.0,-0.5,1
336,3,1.1161888278126673,0.0,-4.0,-1.0,0
337,3,1.1971888278126583,0.0,0.0,-0.25,0
338,3,1.2131888278126566,1.0,0.0,-1.0,0
339,3,2.864188827812475,1.0,0.0,-0.5,0
340,3,1.7981888278125921,2.0,4.0,-0.25,1
341,3,1.508188827812624,1.0,-2.0,0.0,0
342,3,1.5621888278126181,1.0,0.0,-0.5,0
343,3,1.5231888278126224,0.0,0.0,0.0,0
344,3,2.3791888278125284,0.0,-4.0,-0.5,0
345,3,1.0551888278126724,0.0,-2.0,-1.0,0
346,3,0.7361888278126721,0.0,0.0,-0.25,0
347,3,1.2151888278126564,0.0,-2.0,-1.0,0
348,3,1.2441888278126532,1.0,-6.0,-1.0,0
349,3,0.6451888278126721,0.0,-6.0,-1.0,0
350,3,1.3141888278126455,0.0,-2.0,-0.75,0
351,3,0.9421888278126723,1.0,2.0,-1.0,0
352,3,0.7491888278126722,2.0,8.0,0.25,1
353,3,1.0541888278126725,1.0,-2.0,-1.0,0
354,3,0.8691888278126723,2.0,4.0,0.0,1
355,3,1.3301888278126437,2.0,0.0,0.5,1
356,3,0.6581888278126721,2.0,8.0,0.5,1
357,3,1.3261888278126441,1.0,-4.0,-1.0,0
358,3,1.2131888278126566,0.0,-2.0,-0.25,0
359,3,1.8481888278125866,1.0,-2.0,-1.0,0
360,3,1.4891888278126262,1.0,-2.0,-0.25,0
361,3,0.8161888278126722,0.0,4.0,-1.0,0
362,3,1.1951888278126586,2.0,8.0,-0.25,1
363,3,2.382188827812528,0.0,2.0,0.0,0
364,3,1.6711888278126061,1.0,2.0,-0.5,0
365,3,1.0041888278126723,2.0,4.0,-0.25,1
366,3,2.408188827812525,0.0,2.0,-0.25,0
367,3,2.2941888278125377,1.0,-4.0,-1.0,0
368,4,1.777685084223677,1.0,0.0,-0.25,0
369,4,2.3386850842236155,1.0,4.0,-0.25,0
370,4,3.005685084223542,2.0,2.0,-0.5,1
371,4,3.1466850842235266,2.0,-2.0,0.0,1
372,4,2.0876850842236427,1.0,-4.0,-0.5,0
373,4,3.6906850842234666,1.0,-2.0,-0.75,0
374,4,1.705685084223685,0.0,-2.0,-0.25,0
375,4,2.8396850842235604,1.0,-2.0,-0.5,0
376,4,1.8736850842236665,1.0,0.0,-0.5,0
377,4,2.7216850842235734,1.0,-2.0,-0.25,0
378,4,1.787685084223676,0.0,-2.0,-0.75,0
379,4,1.452685084223713,2.0,2.0,0.0,1
380,4,1.2356850842237368,0.0,4.0,-0.25,0
381,4,1.406685084223718,0.0,-2.0,-0.75,0
382,4,2.343685084223615,0.0,-2.0,-0.75,0
383,4,1.8046850842236741,2.0,4.0,-0.5,1
384,4,3.078685084223534,2.0,0.0,-0.5,1
385,4,2.4866850842235992,1.0,-2.0,-0.75,0
386,4,1.561685084223701,1.0,-4.0,-0.75,0
387,4,2.38768508422361,0.0,0.0,-0.25,0
388,4,1.5446850842237028,2.0,4.0,0.0,1
389,4,2.315685084223618,0.0,2.0,-0.5,0
390,4,1.4026850842237184,1.0,-2.0,-0.5,0
391,4,1.706685084223685,2.0,6.0,0.25,1
392,4,3.031685084223539,2.0,6.0,-0.5,1
393,4,3.423685084223496,2.0,6.0,0.0,1
394,4,1.8976850842236639,2.0,-2.0,-0.5,1
395,4,3.2276850842235176,0.0,-2.0,-0.5,0
396,4,2.1326850842236382,0.0,2.0,0.0,0
397,4,2.2116850842236295,1.0,0.0,-0.5,0
398,4,2.6316850842235833,0.0,2.0,-0.5,0
399,4,2.3646850842236127,0.0,2.0,-0.25,0
400,4,1.8116850842236734,1.0,-2.0,-0.25,0
401,4,2.052685084223647,1.0,-6.0,-0.5,0
402,4,3.5016850842234875,2.0,0.0,-0.5,1
403,4,1.8576850842236683,2.0,2.0,-0.25,1
404,4,1.5076850842237068,2.0,6.0,-0.5,1
405,4,2.924685084223551,1.0,-2.0,-0.5,0
406,4,1.4826850842237096,1.0,0.0,-0.5,0
407,4,1.6906850842236867,1.0,-2.0,-0.75,0
408,4,2.0126850842236514,0.0,-2.0,-0.25,0
409,4,1.8166850842236728,2.0,6.0,0.0,1
410,4,1.769685084223678,0.0,-4.0,-0.5,0
411,4,4.41068508422351,1.0,-4.0,-0.25,0
412,4,1.942685084223659,0.0,0.0,0.0,0
413,4,2.0336850842236487,1.0,-4.0,-0.75,0
414,4,2.3486850842236144,0.0,2.0,-0.5,0
415,4,3.032685084223539,0.0,-4.0,-0.25,0
416,4,2.2316850842236273,1.0,0.0,-0.25,0
417,4,1.8816850842236656,1.0,-4.0,-0.5,0
418,4,2.5826850842235887,2.0,6.0,-0.25,1
419,4,1.2996850842237297,0.0,2.0,-0.5,0
420,4,3.2446850842235158,2.0,-2.0,-0.25,1
421,4,1.129685084223748,1.0,2.0,-0.25,0
422,4,1.2656850842237335,1.0,-4.0,-0.75,0
423,4,1.9276850842236606,0.0,0.0,-0.25,0
424,4,1.4276850842237157,0.0,2.0,-0.25,0
425,4,2.5406850842235933,0.0,4.0,-0.75,0
426,4,1.942685084223659,2.0,2.0,-0.5,1
427,4,1.2456850842237357,2.0,2.0,-0.25,1
428,4,2.8096850842235637,1.0,0.0,-0.5,0
429,4,2.3026850842236195,1.0,-2.0,-0.5,0
430,4,1.605685084223696,0.0,6.0,-0.25,0
431,4,1.832685084223671,0.0,0.0,-0.25,0
432,4,1.4266850842237158,1.0,-2.0,-0.75,0
433,4,1.5776850842236991,2.0,2.0,-0.25,1
434,4,1.561685084223701,1.0,2.0,-0.25,0
435,4,6.258685084224127,2.0,2.0,-0.5,1
436,4,1.4776850842237101,1.0,-4.0,-0.75,0
437,4,1.1906850842237418,2.0,-2.0,-0.5,1
438,4,1.8746850842236664,0.0,0.0,-0.75,0
439,4,1.6666850842236893,0.0,2.0,-1.0,0
440,4,1.9546850842236576,2.0,4.0,-0.25,1
441,4,2.260685084223624,0.0,-2.0,-0.5,0
442,4,3.6556850842234705,1.0,2.0,-0.5,0
443,4,1.5496850842237022,0.0,2.0,-0.25,0
444,4,2.887685084223555,0.0,-4.0,-0.75,0
445,4,3.7656850842234584,1.0,-2.0,0.0,0
446,4,1.5646850842237006,2.0,4.0,-0.25,1
447,4,2.7096850842235747,1.0,-2.0,-0.5,0
448,4,2.6466850842235816,1.0,-4.0,-0.25,0
449,4,1.7626850842236788,2.0,0.0,0.0,1
450,4,2.314685084223618,2.0,0.0,0.25,1
451,4,1.3116850842237284,1.0,2.0,-0.75,0
452,4,2.38868508422361,1.0,-6.0,-0.25,0
453,4,1.541685084223703,0.0,0.0,-0.25,0
454,4,3.341685084223505,2.0,-2.0,-0.75,1
455,4,1.8996850842236637,0.0,-4.0,-0.25,0
456,4,1.797685084223675,1.0,4.0,0.0,0
457,4,1.7556850842236795,1.0,-2.0,-0.5,0
458,4,1.614685084223695,0.0,-2.0,-0.5,0
459,4,1.8886850842236649,1.0,-2.0,-0.5,0
460,4,1.823685084223672,2.0,2.0,-0.25,1
461,4,2.9486850842235484,2.0,4.0,-0.5,1
462,4,3.1126850842235303,0.0,-2.0,-0.75,0
463,4,1.886685084223665,0.0,-2.0,-0.5,0
464,4,2.8556850842235586,1.0,0.0,-0.25,0
465,4,4.150685084223423,2.0,4.0,-0.25,1
466,4,2.804685084223564,1.0,0.0,-0.25,0
467,4,3.241685084223516,0.0,2.0,-0.5,0
468,5,2.071061115503227,1.0,-2.0,-0.75,0
469,5,1.9340611155032417,0.0,2.0,-0.25,0
470,5,2.6990611155031576,1.0,-2.0,-0.5,0
471,5,3.5630611155030625,2.0,4.0,0.25,1
472,5,2.3640611155031945,0.0,0.0,-0.75,0
473,5,1.7880611155032577,0.0,0.0,-0.75,0
474,5,3.3010611155030913,1.0,0.0,-1.0,0
475,5,2.8450611155031416,1.0,0.0,-0.5,0
476,5,2.2900611155032022,0.0,-4.0,-0.75,0
477,5,3.6330611155030548,0.0,-2.0,-0.5,0
478,5,3.658061115503052,1.0,-4.0,-0.25,0
479,5,1.9510611155032398,2.0,4.0,-0.25,1
480,5,2.994061115503125,2.0,4.0,-0.25,1
481,5,2.569061115503172,0.0,-2.0,-0.75,0
482,5,1.7260611155032646,0.0,-4.0,-0.75,0
483,5,3.2090611155031015,1.0,2.0,-0.5,0
484,5,1.9550611155032394,2.0,-4.0,-1.0,1
485,5,4.489061115503046,2.0,2.0,-0.25,1
486,5,2.0670611155032272,1.0,-4.0,-1.0,0
487,5,2.386061115503192,1.0,-2.0,-0.75,0
488,5,1.3200611155033093,2.0,4.0,0.25,1
489,5,1.6610611155032717,1.0,0.0,-0.5,0
490,5,3.213061115503101,0.0,-2.0,-0.25,0
491,5,4.03206111550301,1.0,4.0,-0.5,0
492,5,2.613061115503167,0.0,4.0,-0.5,0
493,5,3.2080611155031016,1.0,-4.0,-1.0,0
494,5,3.1720611155031055,0.0,-4.0,-1.0,0
495,5,2.7830611155031484,0.0,0.0,-0.75,0
496,5,3.277061115503094,2.0,2.0,-0.25,1
497,5,2.1240611155032205,2.0,4.0,-0.25,1
498,5,4.664061115503104,2.0,2.0,0.0,1
499,5,2.358061115503195,0.0,-2.0,-0.5,0
500,5,3.7270611155030444,0.0,-4.0,-0.75,0
