,sbj,rt,ch,value_diff,gaze_diff,right
99,2,1.8833293395042114,1.0,2.0,0.0,0
100,2,3.060329339504082,2.0,2.0,0.0,1
101,2,1.5013293395042426,2.0,2.0,0.5,1
102,2,1.4813293395042426,0.0,0.0,0.0,0
103,2,2.3183293395041638,2.0,2.0,1.0,1
104,2,1.7833293395042225,0.0,2.0,0.0,0
105,2,1.1723293395042425,2.0,2.0,1.0,1
106,2,1.3703293395042424,0.0,0.0,-1.0,0
107,2,1.8823293395042116,1.0,-2.0,0.25,0
108,2,1.9023293395042093,2.0,2.0,1.0,1
109,3,0.7746824134588246,0.0,-2.0,-1.0,0
110,3,4.978682413458772,2.0,0.0,0.0,1
111,3,2.309682413458697,1.0,4.0,-0.75,0
112,3,1.142682413458825,2.0,-2.0,-1.0,1
113,3,1.4206824134587948,2.0,0.0,0.5,1
114,3,1.4156824134587953,1.0,0.0,-0.5,0
115,3,1.5966824134587754,0.0,4.0,0.0,0
116,3,1.64468241345877,0.0,-2.0,0.0,0
117,3,1.4036824134587966,1.0,0.0,-0.5,0
118,3,1.7876824134587543,1.0,0.0,-0.5,0
119,3,1.0816824134588248,2.0,8.0,-0.25,1
120,3,0.7296824134588246,0.0,-2.0,-1.0,0
121,3,2.4776824134586786,1.0,4.0,-0.25,0
122,3,4.19468241345851,2.0,0.0,0.0,1
123,3,1.682682413458766,1.0,-2.0,-0.25,0
124,3,0.6176824134588246,2.0,8.0,0.5,1
125,3,1.4656824134587898,0.0,0.0,0.0,0
126,3,0.9326824134588247,1.0,-4.0,-0.5,0
127,3,1.7516824134587583,1.0,-4.0,-0.75,0
128,3,2.0306824134587274,1.0,-2.0,-0.5,0
129,3,0.7436824134588246,1.0,-4.0,-1.0,0
130,3,1.0746824134588249,2.0,2.0,0.5,1
131,3,1.744682413458759,2.0,4.0,-0.25,1
132,3,0.8826824134588247,2.0,2.0,0.25,1
133,3,2.891682413458633,2.0,2.0,-0.75,1
134,3,1.4016824134587968,2.0,4.0,-0.25,1
135,3,1.143682413458825,2.0,-4.0,-0.25,1
136,3,0.7466824134588246,0.0,-4.0,-0.5,0
137,3,1.662682413458768,1.0,-2.0,-0.75,0
138,3,2.2976824134586984,0.0,-2.0,-0.75,0
139,3,1.1666824134588227,1.0,-2.0,-0.25,0
140,3,1.2986824134588082,1.0,-2.0,-1.0,0
141,3,1.0246824134588248,1.0,-6.0,-1.0,0
142,3,0.9806824134588248,0.0,-4.0,-1.0,0
143,3,1.673682413458767,1.0,0.0,-1.0,0
144,3,1.0856824134588248,2.0,4.0,0.0,1
145,3,1.1856824134588206,2.0,4.0,0.25,1
146,3,2.1596824134587136,2.0,2.0,-0.25,1
147,3,1.3976824134587973,0.0,-6.0,-1.0,0
148,3,1.7126824134587626,2.0,2.0,0.0,1
149,4,1.5027323474883738,0.0,2.0,-0.25,0
150,4,3.6327323474881394,0.0,0.0,-0.25,0
151,4,2.611732347488252,2.0,0.0,-0.25,1
152,4,1.80973234748834,1.0,-6.0,-0.25,0
153,4,1.9507323474883245,0.0,-4.0,-0.25,0
154,4,1.7697323474883444,0.0,0.0,-0.75,0
155,4,1.8167323474883392,1.0,-2.0,-0.25,0
156,4,3.0887323474881994,1.0,2.0,-0.5,0
157,4,1.9037323474883296,0.0,-2.0,-0.5,0
158,4,1.4157323474883834,0.0,-2.0,-0.25,0
159,4,4.985732347488327,0.0,0.0,-0.25,0
160,4,2.72173234748824,1.0,-2.0,0.0,0
161,4,3.3767323474881676,2.0,4.0,-0.5,1
162,4,1.8687323474883335,0.0,2.0,-0.5,0
163,4,3.6117323474881418,2.0,2.0,-0.5,1
164,4,2.683732347488244,1.0,0.0,-0.5,0
165,4,1.6317323474883596,0.0,-4.0,-0.5,0
166,4,1.8417323474883365,2.0,4.0,-0.25,1
167,4,1.8117323474883398,1.0,2.0,-0.25,0
168,4,2.612732347488252,2.0,2.0,-0.25,1
169,4,2.7857323474882327,0.0,2.0,-0.5,0
170,4,2.427732347488272,1.0,-2.0,-0.5,0
171,4,1.9947323474883196,0.0,2.0,-1.0,0
172,4,1.9247323474883273,1.0,-2.0,-0.5,0
173,4,4.2577323474880835,0.0,-2.0,-0.75,0
174,4,3.998732347488099,2.0,0.0,0.25,1
175,4,1.8987323474883302,1.0,-2.0,-0.75,0
176,4,2.312732347488285,2.0,2.0,-0.25,1
177,4,4.2847323474880925,1.0,-2.0,0.0,0
178,4,2.276732347488289,2.0,4.0,-0.25,1
179,4,2.6857323474882437,2.0,2.0,-0.25,1
180,4,3.0427323474882044,0.0,-2.0,-0.5,0
181,4,2.8237323474882285,0.0,-2.0,-0.5,0
182,4,1.7857323474883426,1.0,-2.0,-0.5,0
183,4,1.728732347488349,0.0,-2.0,-0.75,0
184,4,1.6067323474883624,0.0,-2.0,-0.75,0
185,4,2.382732347488277,0.0,-4.0,-0.25,0
186,4,5.328732347488441,1.0,-2.0,-0.5,0
187,4,1.8707323474883333,1.0,0.0,-0.5,0
188,4,1.5997323474883631,1.0,4.0,-0.75,0
189,5,3.331679368734137,0.0,-4.0,0.0,0
190,5,2.21367936873426,0.0,-2.0,-0.5,0
191,5,2.8266793687341925,2.0,4.0,0.0,1
192,5,1.9356793687342904,1.0,0.0,-0.75,0
193,5,1.6456793687343223,1.0,2.0,-0.75,0
194,5,1.3236793687343578,1.0,-2.0,-0.5,0
195,5,4.060679368734057,0.0,-4.0,-0.75,0
196,5,2.231679368734258,2.0,2.0,0.0,1
197,5,2.476679368734231,1.0,0.0,-0.5,0
198,5,2.172679368734264,1.0,0.0,-1.0,0
199,5,2.0226793687342806,0.0,-2.0,-0.75,0
200,5,1.9136793687342928,1.0,-4.0,0.0,0
201,5,3.2426793687341466,1.0,2.0,-0.5,0
202,5,1.829679368734302,0.0,2.0,-0.75,0
203,5,1.8096793687343042,0.0,-4.0,-0.5,0
204,5,1.5016793687343382,1.0,-4.0,-1.0,0
205,5,1.4046793687343488,1.0,-4.0,-0.75,0
206,5,2.3646793687342433,2.0,2.0,-0.25,1
207,5,2.9626793687341775,1.0,-2.0,-0.75,0
208,5,1.7626793687343094,0.0,-4.0,-0.5,0
209,5,4.83867936873421,1.0,0.0,-0.75,0
210,5,1.6636793687343203,1.0,-2.0,-0.75,0
211,5,2.1406793687342676,1.0,0.0,-0.75,0
212,5,1.8856793687342959,0.0,-4.0,-1.0,0
213,5,2.703679368734206,0.0,0.0,-0.75,0
214,5,2.4256793687342366,0.0,-2.0,-0.5,0
215,5,2.30567936873425,1.0,-4.0,-0.25,0
216,5,2.6786793687342088,0.0,-2.0,-0.75,0
217,5,1.402679368734349,2.0,4.0,0.25,1
218,5,1.8086793687343043,2.0,4.0,0.0,1
219,5,1.9496793687342888,0.0,-4.0,-1.0,0
220,5,2.2846793687342517,0.0,0.0,-1.0,0
221,5,4.177679368734044,0.0,0.0,-0.75,0
222,5,2.0946793687342726,2.0,2.0,-0.25,1
223,5,2.3886793687342407,1.0,2.0,-0.25,0
224,5,1.2536793687343604,0.0,-2.0,-0.75,0
225,5,2.4696793687342318,0.0,4.0,-0.25,0
226,5,2.438679368734235,2.0,0.0,-0.5,1
227,5,2.105679368734272,2.0,2.0,0.25,1
228,6,5.049469349861074,1.0,-4.0,-0.75,0
229,6,3.6294693498608868,2.0,4.0,-0.5,1
230,6,4.609469349860927,0.0,4.0,-1.0,0
231,6,4.7674693498609795,1.0,-2.0,0.25,0
232,6,3.7204693498608767,2.0,-4.0,-0.25,1
233,6,3.0314693498609526,2.0,0.0,-0.25,1
234,6,2.574469349861003,0.0,2.0,-0.5,0
235,6,6.653469349861609,1.0,-2.0,0.0,0
236,6,4.8424693498610045,1.0,4.0,-0.5,0
237,6,4.721469349860964,0.0,-4.0,-0.5,0
238,6,14.644469349858621,1.0,-2.0,-0.75,0
239,6,2.2764693498610358,1.0,-2.0,-0.5,0
240,6,12.71746934985969,0.0,-2.0,-0.25,0
241,6,4.129469349860832,0.0,-4.0,-0.75,0
242,6,7.156469349861777,1.0,0.0,-0.25,0
243,6,2.0114693498610645,1.0,0.0,0.0,0
244,6,2.835469349860974,1.0,2.0,-0.5,0
245,6,5.732469349861302,0.0,2.0,-0.75,0
246,6,5.9624693498613786,1.0,-2.0,-0.75,0
247,6,3.4774693498609035,1.0,-6.0,-0.75,0
248,6,3.1944693498609347,1.0,-4.0,-1.0,0
249,6,5.135469349861102,1.0,-2.0,-0.25,0
250,6,8.034469349862071,0.0,2.0,-0.5,0
251,6,7.560469349861912,0.0,4.0,-0.75,0
252,6,7.876469349862018,2.0,-2.0,-0.25,1
253,6,9.042469349861726,2.0,-2.0,0.0,1
254,6,7.10446934986176,1.0,-6.0,-0.25,0
255,6,2.171469349861047,0.0,0.0,-1.0,0
256,6,4.097469349860836,1.0,-2.0,0.0,0
257,6,8.497469349862028,0.0,2.0,-0.5,0
258,6,3.008469349860955,1.0,-4.0,-0.75,0
259,6,8.617469349861961,1.0,0.0,0.0,0
260,6,15.82046934985797,1.0,0.0,-0.5,0
261,6,2.8874693498609685,2.0,8.0,-0.5,1
262,6,11.4354693498604,1.0,2.0,-0.5,0
263,6,1.9704693498610693,1.0,-6.0,-0.25,0
264,6,3.4494693498609066,1.0,0.0,-0.75,0
265,6,4.251469349860818,2.0,2.0,0.5,1
266,6,5.122469349861098,2.0,8.0,-0.25,1
267,6,2.0544693498610602,1.0,-2.0,-0.75,0
268,7,2.5169142878054056,1.0,4.0,0.0,0
269,7,1.4349142878055245,2.0,4.0,0.5,1
270,7,3.9969142878052426,0.0,0.0,0.0,0
271,7,3.8249142878052615,2.0,2.0,0.25,1
272,7,2.3719142878054216,1.0,-2.0,-0.25,0
273,7,1.602914287805506,2.0,2.0,1.0,1
274,7,2.440914287805414,0.0,0.0,-1.0,0
275,7,1.4619142878055216,2.0,6.0,-0.75,1
276,7,4.184914287805245,1.0,0.0,0.25,0
277,7,4.3479142878053,1.0,4.0,-0.75,0
278,7,1.6909142878054964,0.0,-4.0,-0.75,0
279,7,3.7239142878052727,1.0,2.0,-0.5,0
280,7,1.20391428780555,0.0,2.0,-1.0,0
281,7,1.7279142878054923,2.0,2.0,0.25,1
282,7,3.8959142878052537,2.0,2.0,-1.0,1
283,7,1.9079142878054725,2.0,4.0,0.25,1
284,7,1.056914287805558,0.0,2.0,-1.0,0
285,7,2.9789142878053547,2.0,4.0,-0.25,1
286,7,1.721914287805493,2.0,0.0,0.25,1
287,7,1.000914287805558,0.0,-2.0,-1.0,0
288,7,0.8979142878055578,0.0,0.0,-1.0,0
289,7,4.652914287805402,2.0,4.0,-0.75,1
290,7,1.6169142878055045,2.0,0.0,-0.75,1
291,7,0.8999142878055578,2.0,2.0,1.0,1
292,7,1.2439142878055456,0.0,0.0,-0.75,0
293,7,2.359914287805423,0.0,-2.0,0.25,0
294,7,3.321914287805317,2.0,2.0,-0.25,1
295,7,1.4249142878055256,2.0,4.0,-0.25,1
296,7,1.9439142878054685,2.0,4.0,-0.25,1
297,7,2.5829142878053983,2.0,-2.0,-0.25,1
298,7,0.7969142878055577,1.0,-2.0,-0.75,0
299,7,3.340914287805315,1.0,-4.0,-1.0,0
300,7,3.330914287805316,1.0,0.0,-1.0,0
301,7,2.602914287805396,0.0,-2.0,-0.5,0
302,7,1.321914287805537,0.0,2.0,0.0,0
303,7,1.8349142878054805,1.0,2.0,-0.25,0
304,7,2.4179142878054165,2.0,2.0,0.5,1
305,7,3.6789142878052776,0.0,2.0,-0.25,0
306,7,1.4689142878055208,2.0,4.0,0.75,1
307,7,1.766914287805488,0.0,-2.0,-0.75,0
308,8,0.9623545038700108,1.0,-4.0,-0.5,0
309,8,0.9983545038700108,1.0,0.0,-0.25,0
310,8,1.0573545038700107,0.0,2.0,-0.25,0
311,8,1.031354503870011,1.0,-2.0,-0.25,0
312,8,0.8803545038700107,0.0,-4.0,-1.0,0
313,8,0.9223545038700107,0.0,-4.0,0.0,0
314,8,0.8043545038700106,1.0,2.0,-1.0,0
315,8,1.142354503870011,2.0,2.0,0.25,1
316,8,1.340354503870011,1.0,2.0,-0.5,0
317,8,0.8603545038700107,1.0,2.0,0.0,0
318,8,0.6643545038700105,2.0,4.0,0.25,1
319,8,0.8673545038700108,0.0,0.0,0.0,0
320,8,0.7603545038700106,2.0,-4.0,0.0,1
321,8,0.9293545038700107,2.0,2.0,-0.25,1
322,8,0.9093545038700107,2.0,8.0,-0.25,1
323,8,1.1853545038700108,0.0,-2.0,-0.25,0
324,8,0.7993545038700107,2.0,6.0,1.0,1
325,8,1.8173545038699659,0.0,4.0,-1.0,0
326,8,0.8703545038700107,2.0,0.0,0.25,1
327,8,1.68835450386998,1.0,-4.0,-0.5,0
328,8,1.252354503870011,1.0,-4.0,0.25,0
329,8,1.216354503870011,1.0,-4.0,-0.25,0
330,8,1.6723545038699819,1.0,2.0,-0.5,0
331,8,0.9783545038700108,0.0,0.0,-0.5,0
332,8,0.7833545038700107,1.0,-2.0,-0.5,0
333,8,0.9013545038700108,2.0,4.0,0.25,1
334,8,1.156354503870011,1.0,-4.0,1.0,0
335,8,1.0343545038700108,0.0,-2.0,-0.5,0
336,8,0.7703545038700106,2.0,2.0,1.0,1
337,8,0.6973545038700106,2.0,2.0,0.5,1
338,8,1.120354503870011,2.0,2.0,-0.25,1
339,8,1.526354503869998,0.0,2.0,-1.0,0
340,8,0.8593545038700108,1.0,-2.0,-0.5,0
341,8,0.7623545038700106,2.0,2.0,0.0,1
342,8,1.8113545038699665,1.0,2.0,-0.75,0
343,8,1.59935450386999,2.0,2.0,-0.25,1
344,8,0.6383545038700106,0.0,0.0,-0.5,0
345,8,0.6963545038700105,0.0,-2.0,-1.0,0
346,8,0.9343545038700107,2.0,4.0,1.0,1
347,8,1.1043545038700109,1.0,2.0,-1.0,0
348,9,3.0888253839013853,1.0,-4.0,0.0,0
349,9,1.8508253839015214,0.0,2.0,-0.25,0
350,9,2.1988253839014833,1.0,-4.0,-0.75,0
351,9,2.783825383901419,0.0,0.0,0.0,0
352,9,2.1588253839014877,2.0,4.0,0.0,1
353,9,1.7688253839015304,1.0,-2.0,-0.75,0
354,9,1.0328253839015966,0.0,-2.0,-0.75,0
355,9,1.2258253839015902,2.0,2.0,0.0,1
356,9,1.9508253839015104,0.0,2.0,-1.0,0
357,9,2.873825383901409,2.0,2.0,0.0,1
358,9,2.2708253839014754,2.0,6.0,-0.5,1
359,9,1.4068253839015703,2.0,8.0,0.0,1
360,9,2.0228253839015027,2.0,0.0,0.25,1
361,9,0.9118253839015966,2.0,6.0,-0.25,1
362,9,1.2018253839015929,0.0,-2.0,-0.25,0
363,9,1.8478253839015217,1.0,0.0,-0.5,0
364,9,4.158825383901267,1.0,0.0,-0.5,0
365,9,1.427825383901568,2.0,4.0,0.0,1
366,9,1.3688253839015745,1.0,-4.0,-0.75,0
367,9,1.2298253839015898,2.0,6.0,-1.0,1
368,9,2.427825383901458,1.0,-2.0,-0.25,0
369,9,1.1298253839015968,2.0,6.0,-0.5,1
370,9,1.1448253839015967,0.0,-2.0,-1.0,0
371,9,2.6338253839014354,2.0,6.0,-0.5,1
372,9,2.3128253839014707,2.0,2.0,-0.75,1
373,9,1.8658253839015198,1.0,2.0,-0.5,0
374,9,1.581825383901551,1.0,-2.0,-0.25,0
375,9,1.1378253839015968,0.0,-2.0,-1.0,0
376,9,1.9038253839015156,0.0,2.0,-0.25,0
377,9,1.6138253839015475,0.0,-4.0,-0.5,0
378,9,1.8038253839015266,1.0,-4.0,-0.5,0
379,9,2.3708253839014644,1.0,-2.0,-0.75,0
380,9,1.7158253839015363,0.0,-4.0,-0.5,0
381,9,1.098825383901597,0.0,2.0,-0.5,0
382,9,2.9148253839014044,0.0,-2.0,0.0,0
383,9,1.8388253839015227,2.0,6.0,-0.25,1
384,9,2.9488253839014007,1.0,0.0,-0.5,0
385,9,2.190825383901484,2.0,2.0,0.25,1
386,9,1.68182538390154,2.0,-2.0,0.0,1
387,9,1.1238253839015968,2.0,4.0,0.5,1
388,10,1.9898336739837095,2.0,6.0,-0.75,1
389,10,1.4738336739837663,0.0,2.0,0.0,0
390,10,1.4238336739837718,0.0,-6.0,-0.75,0
391,10,0.8008336739838129,1.0,-6.0,-0.75,0
392,10,2.5718336739836456,0.0,-2.0,-0.5,0
393,10,1.4178336739837725,1.0,0.0,-0.75,0
394,10,1.8448336739837254,2.0,4.0,0.0,1
395,10,2.423833673983662,2.0,6.0,-0.5,1
396,10,1.385833673983776,0.0,-2.0,-0.5,0
397,10,3.5708336739835356,0.0,2.0,-0.75,0
398,10,1.4088336739837735,2.0,6.0,-0.5,1
399,10,1.140833673983803,0.0,-4.0,-0.25,0
400,10,1.3538336739837795,1.0,-2.0,-0.75,0
401,10,1.2828336739837873,1.0,-2.0,-0.25,0
402,10,0.976833673983813,2.0,6.0,0.25,1
403,10,1.631833673983749,0.0,2.0,-0.5,0
404,10,1.4698336739837667,0.0,-2.0,-0.25,0
405,10,1.3168336739837836,2.0,6.0,-0.25,1
406,10,2.7428336739836268,2.0,4.0,-0.5,1
407,10,1.6208336739837501,1.0,-2.0,-0.75,0
408,10,0.7898336739838129,1.0,4.0,-0.75,0
409,10,1.2478336739837912,0.0,2.0,-1.0,0
410,10,1.948833673983714,1.0,-4.0,-0.75,0
411,10,2.141833673983693,2.0,2.0,0.0,1
412,10,1.3598336739837789,2.0,2.0,0.25,1
413,10,1.693833673983742,2.0,2.0,0.0,1
414,10,1.993833673983709,1.0,0.0,-0.5,0
415,10,1.522833673983761,2.0,2.0,-0.25,1
416,10,3.501833673983543,2.0,2.0,-0.75,1
417,10,1.7088336739837404,1.0,-2.0,-0.5,0
418,10,1.4528336739837686,0.0,-2.0,-0.5,0
419,10,1.2208336739837942,1.0,-2.0,-0.75,0
420,10,1.8718336739837225,2.0,6.0,-0.25,1
421,10,1.4898336739837645,2.0,6.0,0.0,1
422,10,1.4738336739837663,1.0,-2.0,-0.5,0
423,10,1.1698336739837998,0.0,-2.0,-0.5,0
424,10,1.4778336739837659,0.0,2.0,-0.5,0
425,10,1.7878336739837317,1.0,-2.0,-0.5,0
426,10,1.9168336739837175,2.0,6.0,-0.5,1
427,10,1.4878336739837648,1.0,-6.0,-0.75,0
428,11,1.58586685490607,0.0,-2.0,0.0,0
429,11,1.0408668549060827,1.0,-2.0,-0.75,0
430,11,1.4838668549060812,2.0,4.0,-0.5,1
431,11,2.158866854906007,1.0,-4.0,-0.5,0
432,11,1.0738668549060826,0.0,4.0,0.25,0
433,11,1.0538668549060826,2.0,2.0,0.0,1
434,11,1.3778668549060828,1.0,2.0,-0.5,0
435,11,0.8578668549060824,0.0,0.0,-0.75,0
436,11,0.8198668549060824,2.0,4.0,0.5,1
437,11,1.0918668549060826,2.0,2.0,-0.5,1
438,11,1.2428668549060826,1.0,2.0,-0.25,0
439,11,1.0998668549060826,0.0,-2.0,0.0,0
440,11,1.1988668549060826,0.0,-2.0,0.25,0
441,11,1.2628668549060826,2.0,2.0,0.0,1
442,11,0.8998668549060824,1.0,-2.0,-0.5,0
443,11,1.5828668549060703,1.0,2.0,-0.75,0
444,11,1.1258668549060826,2.0,2.0,0.0,1
445,11,0.9898668549060825,1.0,-2.0,-1.0,0
446,11,1.1258668549060826,2.0,0.0,0.25,1
447,11,1.1408668549060828,1.0,-2.0,-0.25,0
448,11,1.2348668549060826,0.0,0.0,-0.5,0
449,11,2.0878668549060144,0.0,2.0,-0.5,0
450,11,0.9578668549060825,0.0,-2.0,-1.0,0
451,11,0.9888668549060825,2.0,2.0,0.25,1
452,11,1.427866854906083,1.0,2.0,-0.5,0
453,11,1.0658668549060826,1.0,-4.0,-0.75,0
454,11,1.2108668549060826,2.0,2.0,0.0,1
455,11,2.455866854905974,1.0,0.0,-0.25,0
456,11,1.2828668549060827,1.0,0.0,-0.5,0
457,11,0.8778668549060824,0.0,0.0,-0.5,0
458,11,1.4818668549060814,1.0,2.0,0.0,0
459,11,1.0968668549060827,0.0,-2.0,-0.75,0
460,11,2.030866854906021,1.0,0.0,-0.5,0
461,11,1.2948668549060827,1.0,4.0,-0.75,0
462,11,0.8968668549060825,2.0,6.0,0.0,1
463,11,1.8418668549060417,2.0,2.0,0.0,1
464,11,0.8408668549060825,0.0,4.0,-0.75,0
465,11,1.3158668549060828,2.0,4.0,0.5,1
466,11,1.3458668549060828,1.0,-2.0,-0.75,0
467,11,1.0248668549060826,2.0,4.0,0.0,1
468,12,3.052886266529342,0.0,-4.0,0.25,0
469,12,1.6058862665295013,1.0,-2.0,-0.5,0
470,12,2.381886266529416,2.0,2.0,-0.5,1
471,12,1.8608862665294732,1.0,-6.0,-0.5,0
472,12,1.5528862665295071,2.0,6.0,-0.25,1
